id,type,city,state,region,lat,lon,voltage_kv,label,capacity_mva,age_years,base_load_pct,voltage_pu,ambient_temp_c,demand_mw,gen_mw,population_served
IN-C17156-SS,substation,Akelwa,Uttar Pradesh,NR,24.56751,83.07981,132,IN-C17156-SS,25,23,38.5,0.977,35.4,0.3,0.0,500
IN-C17157-SS,substation,Akelwa Chak,Uttar Pradesh,NR,27.14857,82.01309,132,IN-C17157-SS,25,1,54.2,1.032,37.4,0.3,0.0,500
IN-C17158-SS,substation,Akha,Uttar Pradesh,NR,28.29093,79.35258,132,IN-C17158-SS,25,26,62.7,1.014,32.7,0.3,0.0,500
IN-C17159-SS,substation,Akha Nagla,Uttar Pradesh,NR,28.89648,78.35626,132,IN-C17159-SS,25,12,65.3,0.978,31.7,0.3,0.0,500
IN-C17160-SS,substation,Akhai Chanda,Uttar Pradesh,NR,26.24324,83.11414,132,IN-C17160-SS,25,11,33.9,0.993,38.7,0.3,0.0,500
IN-C17161-SS,substation,Akhai Chandpur,Uttar Pradesh,NR,27.78854,80.87602,132,IN-C17161-SS,25,23,48.8,0.985,33.8,0.3,0.0,500
IN-C17162-SS,substation,Akhaini,Uttar Pradesh,NR,25.9433,84.08727,132,IN-C17162-SS,25,37,57.5,1.025,37.4,0.3,0.0,500
IN-C17163-SS,substation,Akhaipur,Uttar Pradesh,NR,27.64154,78.10072,132,IN-C17163-SS,25,14,56.3,1.001,34.0,0.3,0.0,500
IN-C17164-SS,substation,Akhairājpur,Uttar Pradesh,NR,27.92913,80.10508,132,IN-C17164-SS,25,22,58.9,1.034,32.9,0.3,0.0,500
IN-C17165-SS,substation,Akhanpur,Uttar Pradesh,NR,26.66946,82.42459,132,IN-C17165-SS,25,1,59.1,0.987,35.3,0.3,0.0,500
IN-C17166-SS,substation,Akhanpura,Uttar Pradesh,NR,25.2042,82.59922,132,IN-C17166-SS,25,14,55.2,0.999,37.8,0.3,0.0,500
IN-C17167-SS,substation,Akharwa,Uttar Pradesh,NR,26.79061,81.01225,132,IN-C17167-SS,25,31,50.5,0.97,32.4,0.3,0.0,500
IN-C17168-SS,substation,Akhaua,Uttar Pradesh,NR,25.89786,82.18405,132,IN-C17168-SS,25,30,52.4,0.965,34.9,0.3,0.0,500
IN-C17169-SS,substation,Akhaula,Uttar Pradesh,NR,28.24151,79.75919,132,IN-C17169-SS,25,30,31.7,1.027,34.0,0.3,0.0,500
IN-C17170-SS,substation,Akhauli,Uttar Pradesh,NR,28.23456,79.75747,132,IN-C17170-SS,25,16,65.0,0.961,36.5,0.3,0.0,500
IN-C17171-SS,substation,Akhaupur,Uttar Pradesh,NR,26.26139,80.99372,132,IN-C17171-SS,25,13,43.2,0.981,35.2,0.3,0.0,500
IN-C17172-SS,substation,Akhayāpur,Uttar Pradesh,NR,26.64693,81.27533,132,IN-C17172-SS,25,31,47.2,1.015,37.1,0.3,0.0,500
IN-C17173-SS,substation,Akhaīpur,Uttar Pradesh,NR,25.65587,81.87127,132,IN-C17173-SS,25,30,44.6,0.963,37.7,0.3,0.0,500
IN-C17174-SS,substation,Akhepur,Uttar Pradesh,NR,27.65004,78.01442,132,IN-C17174-SS,25,34,50.2,0.993,36.6,0.3,0.0,500
IN-C17175-SS,substation,Akhera,Uttar Pradesh,NR,29.22646,78.41269,132,IN-C17175-SS,25,36,36.3,1.011,32.4,0.3,0.0,500
IN-C17176-SS,substation,Akherām ka Pura,Uttar Pradesh,NR,26.89753,77.88985,132,IN-C17176-SS,25,5,43.4,1.032,34.3,0.3,0.0,500
IN-C17177-SS,substation,Akhi,Uttar Pradesh,NR,27.00417,79.24514,132,IN-C17177-SS,25,33,51.4,0.98,32.4,0.3,0.0,500
IN-C17178-SS,substation,Akhipur,Uttar Pradesh,NR,26.04086,82.65396,132,IN-C17178-SS,25,15,52.1,1.026,37.4,0.3,0.0,500
IN-C17179-SS,substation,Akhiāmau,Uttar Pradesh,NR,26.71058,81.71093,132,IN-C17179-SS,25,7,33.8,1.023,35.0,0.3,0.0,500
IN-C17180-SS,substation,Akhlaur,Uttar Pradesh,NR,29.57888,77.66723,132,IN-C17180-SS,25,30,44.8,0.994,34.6,0.3,0.0,500
IN-C17181-SS,substation,Akhlākpura,Uttar Pradesh,NR,29.32235,77.83628,132,IN-C17181-SS,25,22,59.9,1.025,33.7,0.3,0.0,500
IN-C17182-SS,substation,Akhlāspur,Uttar Pradesh,NR,29.22935,78.27592,132,IN-C17182-SS,25,32,46.9,1.031,34.2,0.3,0.0,500
IN-C17183-SS,substation,Akhnānpur,Uttar Pradesh,NR,27.36536,81.50317,132,IN-C17183-SS,25,6,39.3,0.985,37.1,0.3,0.0,500
IN-C17184-SS,substation,Akhnāpur,Uttar Pradesh,NR,27.3692,80.06208,132,IN-C17184-SS,25,14,49.4,1.029,34.7,0.3,0.0,500
IN-C17185-SS,substation,Akhop,Uttar Pradesh,NR,26.11994,83.80798,132,IN-C17185-SS,25,6,63.8,1.028,33.9,0.3,0.0,500
IN-C17186-SS,substation,Akhrehra,Uttar Pradesh,NR,27.08977,81.78219,132,IN-C17186-SS,25,20,46.7,0.968,36.9,0.3,0.0,500
IN-C17187-SS,substation,Akhri,Uttar Pradesh,NR,25.24532,82.96112,132,IN-C17187-SS,25,38,57.4,0.977,36.7,0.3,0.0,500
IN-C17188-SS,substation,Akhri Shāhpur,Uttar Pradesh,NR,25.17851,82.11095,132,IN-C17188-SS,25,37,51.4,1.012,35.4,0.3,0.0,500
IN-C17189-SS,substation,Akhtarganj,Uttar Pradesh,NR,28.15687,79.62313,132,IN-C17189-SS,25,23,54.8,1.008,32.7,0.3,0.0,500
IN-C17190-SS,substation,Akhtarpur,Uttar Pradesh,NR,27.47766,80.89544,132,IN-C17190-SS,25,7,51.3,1.039,31.7,0.3,0.0,500
IN-C17191-SS,substation,Akhtauli,Uttar Pradesh,NR,27.66401,78.60273,132,IN-C17191-SS,25,19,34.5,0.994,36.0,0.3,0.0,500
IN-C17192-SS,substation,Akhtaumangadpur,Uttar Pradesh,NR,27.69292,78.87135,132,IN-C17192-SS,25,7,42.0,0.996,37.0,0.3,0.0,500
IN-C17193-SS,substation,Akhtiha,Uttar Pradesh,NR,26.7983,83.65213,132,IN-C17193-SS,25,2,45.0,1.02,36.4,0.3,0.0,500
IN-C17194-SS,substation,Akhtiārpur,Uttar Pradesh,NR,29.13789,77.74232,132,IN-C17194-SS,25,28,48.5,0.988,33.1,0.3,0.0,500
IN-C17195-SS,substation,Akhtiārpur Bhūr,Uttar Pradesh,NR,28.9896,78.31695,132,IN-C17195-SS,25,20,41.1,1.024,30.9,0.3,0.0,500
IN-C17196-SS,substation,Akhtiārāpur,Uttar Pradesh,NR,27.4077,81.50532,132,IN-C17196-SS,25,28,47.8,1.027,36.6,0.3,0.0,500
IN-C17197-SS,substation,Akhtyāri,Uttar Pradesh,NR,25.66446,81.56389,132,IN-C17197-SS,25,9,33.3,0.994,35.2,0.3,0.0,500
IN-C17198-SS,substation,Akhtyārnagar,Uttar Pradesh,NR,27.85647,79.82415,132,IN-C17198-SS,25,34,46.8,0.992,33.0,0.3,0.0,500
IN-C17199-SS,substation,Akhtyārpur,Uttar Pradesh,NR,28.47632,77.84138,132,IN-C17199-SS,25,26,42.3,1.024,31.2,0.3,0.0,500
IN-C17200-SS,substation,Akhtāmai,Uttar Pradesh,NR,27.94545,79.05313,132,IN-C17200-SS,25,23,52.1,0.991,36.3,0.3,0.0,500
IN-C17201-SS,substation,Akhwāi,Uttar Pradesh,NR,27.07873,77.84595,132,IN-C17201-SS,25,19,52.1,0.996,37.4,0.3,0.0,500
IN-C17202-SS,substation,Akhwāpār,Uttar Pradesh,NR,26.81124,83.21813,132,IN-C17202-SS,25,24,43.8,0.973,38.2,0.3,0.0,500
IN-C17203-SS,substation,Akhānpura,Uttar Pradesh,NR,25.8574,83.83468,132,IN-C17203-SS,25,30,31.3,1.021,37.2,0.3,0.0,500
IN-C17204-SS,substation,Akhāpur,Uttar Pradesh,NR,26.1306,83.12289,132,IN-C17204-SS,25,24,50.3,1.021,35.8,0.3,0.0,500
IN-C17205-SS,substation,Akhār,Uttar Pradesh,NR,25.76516,84.21374,132,IN-C17205-SS,25,21,65.1,1.027,35.9,0.3,0.0,500
IN-C17206-SS,substation,Akhīpur,Uttar Pradesh,NR,29.22364,77.63001,132,IN-C17206-SS,25,38,30.4,0.994,34.8,0.3,0.0,500
IN-C17207-SS,substation,Akhūnpur,Uttar Pradesh,NR,27.13589,81.8681,132,IN-C17207-SS,25,22,59.5,1.035,34.0,0.3,0.0,500
IN-C17208-SS,substation,Akil Purwa,Uttar Pradesh,NR,27.03791,81.90449,132,IN-C17208-SS,25,10,60.0,0.967,36.9,0.3,0.0,500
IN-C17209-SS,substation,Akilganj,Uttar Pradesh,NR,27.40307,79.51402,132,IN-C17209-SS,25,17,37.4,1.0,34.4,0.3,0.0,500
IN-C17210-SS,substation,Akilpur,Uttar Pradesh,NR,26.96548,79.96313,132,IN-C17210-SS,25,37,38.1,0.967,33.8,0.3,0.0,500
IN-C17211-SS,substation,Akilābād,Uttar Pradesh,NR,27.16628,78.444,132,IN-C17211-SS,25,10,46.7,0.999,36.1,0.3,0.0,500
IN-C17212-SS,substation,Akkāri,Uttar Pradesh,NR,26.06784,82.08998,132,IN-C17212-SS,25,23,61.4,1.009,38.4,0.3,0.0,500
IN-C17213-SS,substation,Akla,Uttar Pradesh,NR,25.40165,82.97432,132,IN-C17213-SS,25,27,55.4,1.035,36.2,0.3,0.0,500
IN-C17214-SS,substation,Akla Kalān,Uttar Pradesh,NR,27.59838,82.18811,132,IN-C17214-SS,25,27,61.5,1.007,36.5,0.3,0.0,500
IN-C17215-SS,substation,Akla Khurd,Uttar Pradesh,NR,27.59877,82.19146,132,IN-C17215-SS,25,22,62.2,1.028,36.9,0.3,0.0,500
IN-C17216-SS,substation,Akla Misrauli,Uttar Pradesh,NR,26.48393,83.59562,132,IN-C17216-SS,25,5,40.4,1.035,34.4,0.3,0.0,500
IN-C17217-SS,substation,Akli,Uttar Pradesh,NR,27.58868,82.18048,132,IN-C17217-SS,25,30,38.9,0.981,32.5,0.3,0.0,500
IN-C17218-SS,substation,Akli ka Purwa,Uttar Pradesh,NR,25.84751,81.17956,132,IN-C17218-SS,25,29,42.7,0.976,37.7,0.3,0.0,500
IN-C17219-SS,substation,Aklia,Uttar Pradesh,NR,26.03109,81.74112,132,IN-C17219-SS,25,3,33.4,1.026,38.4,0.3,0.0,500
IN-C17220-SS,substation,Aklāmahua,Uttar Pradesh,NR,23.96478,83.01381,132,IN-C17220-SS,25,8,32.0,0.998,34.9,0.3,0.0,500
IN-C17221-SS,substation,Akna,Uttar Pradesh,NR,26.46746,79.64272,132,IN-C17221-SS,25,15,32.9,0.978,33.2,0.3,0.0,500
IN-C17222-SS,substation,Aknatpur,Uttar Pradesh,NR,27.10481,81.11057,132,IN-C17222-SS,25,23,65.4,1.024,34.8,0.3,0.0,500
IN-C17223-SS,substation,Aknewā,Uttar Pradesh,NR,26.09926,79.10125,132,IN-C17223-SS,25,31,32.3,1.017,34.2,0.3,0.0,500
IN-C17224-SS,substation,Akodha,Uttar Pradesh,NR,25.24405,81.89485,132,IN-C17224-SS,25,9,62.8,0.981,36.8,0.3,0.0,500
IN-C17225-SS,substation,Akodhi,Uttar Pradesh,NR,25.73573,81.77354,132,IN-C17225-SS,25,1,38.3,0.991,37.1,0.3,0.0,500
IN-C17226-SS,substation,Akodia,Uttar Pradesh,NR,25.79798,81.89128,132,IN-C17226-SS,25,25,64.9,0.979,35.5,0.3,0.0,500
IN-C17227-SS,substation,Akoharia,Uttar Pradesh,NR,26.2661,80.96472,132,IN-C17227-SS,25,10,30.7,0.972,35.0,0.3,0.0,500
IN-C17228-SS,substation,Akohra,Uttar Pradesh,NR,27.2453,80.83497,132,IN-C17228-SS,25,9,64.0,1.006,37.0,0.3,0.0,500
IN-C17229-SS,substation,Akohri,Uttar Pradesh,NR,26.3853,80.90331,132,IN-C17229-SS,25,22,32.9,1.032,37.8,0.3,0.0,500
IN-C17230-SS,substation,Akola,Uttar Pradesh,NR,27.06547,77.88084,132,IN-C17230-SS,25,32,35.1,0.965,36.0,0.3,0.0,500
IN-C17231-SS,substation,Akola Gojha,Uttar Pradesh,NR,26.22467,82.96671,132,IN-C17231-SS,25,23,50.6,1.022,35.1,0.3,0.0,500
IN-C17232-SS,substation,Akolahwa,Uttar Pradesh,NR,27.22621,82.66557,132,IN-C17232-SS,25,28,44.9,1.015,37.1,0.3,0.0,500
IN-C17233-SS,substation,Akolha,Uttar Pradesh,NR,26.4063,83.26896,132,IN-C17233-SS,25,35,42.6,0.99,36.7,0.3,0.0,500
IN-C17234-SS,substation,Akolhi,Uttar Pradesh,NR,27.02921,83.00721,132,IN-C17234-SS,25,4,35.8,0.983,34.6,0.3,0.0,500
IN-C17235-SS,substation,Akolhia,Uttar Pradesh,NR,27.2265,82.87274,132,IN-C17235-SS,25,33,51.9,1.027,37.0,0.3,0.0,500
IN-C17236-SS,substation,Akona,Uttar Pradesh,NR,25.21492,79.6227,132,IN-C17236-SS,25,9,58.0,1.033,33.7,0.3,0.0,500
IN-C17237-SS,substation,Akonda,Uttar Pradesh,NR,28.78779,78.47045,132,IN-C17237-SS,25,18,35.4,1.017,36.2,0.3,0.0,500
IN-C17238-SS,substation,Akoni,Uttar Pradesh,NR,25.21647,79.61574,132,IN-C17238-SS,25,20,51.8,0.981,34.7,0.3,0.0,500
IN-C17239-SS,substation,Akora Purwa,Uttar Pradesh,NR,27.09932,79.91966,132,IN-C17239-SS,25,18,50.6,0.985,34.0,0.3,0.0,500
IN-C17240-SS,substation,Akorha,Uttar Pradesh,NR,25.39529,82.32839,132,IN-C17240-SS,25,30,40.2,1.039,38.6,0.3,0.0,500
IN-C17241-SS,substation,Akorha Kalān,Uttar Pradesh,NR,25.21719,83.20579,132,IN-C17241-SS,25,9,43.4,1.028,37.4,0.3,0.0,500
IN-C17242-SS,substation,Akorha Khurd,Uttar Pradesh,NR,25.21536,83.1991,132,IN-C17242-SS,25,22,45.5,1.001,35.3,0.3,0.0,500
IN-C17243-SS,substation,Akorhi,Uttar Pradesh,NR,25.1765,82.45414,132,IN-C17243-SS,25,1,47.5,0.967,36.3,0.3,0.0,500
IN-C17244-SS,substation,Akorhiya Malikpur,Uttar Pradesh,NR,26.53624,79.6906,132,IN-C17244-SS,25,26,37.5,0.976,38.0,0.3,0.0,500
IN-C17245-SS,substation,Akorhwa,Uttar Pradesh,NR,25.08765,83.13479,132,IN-C17245-SS,25,25,33.6,1.013,34.0,0.3,0.0,500
IN-C17246-SS,substation,Akori,Uttar Pradesh,NR,25.95629,79.25892,132,IN-C17246-SS,25,5,42.1,1.033,35.8,0.3,0.0,500
IN-C17247-SS,substation,Akoria,Uttar Pradesh,NR,25.13997,81.67768,132,IN-C17247-SS,25,36,39.5,0.967,37.0,0.3,0.0,500
IN-C17248-SS,substation,Akos,Uttar Pradesh,NR,27.29324,77.86671,132,IN-C17248-SS,25,21,65.7,1.001,33.8,0.3,0.0,500
IN-C17249-SS,substation,Akpura,Uttar Pradesh,NR,27.83571,78.45667,132,IN-C17249-SS,25,14,30.7,0.966,34.6,0.3,0.0,500
IN-C17250-SS,substation,Akra,Uttar Pradesh,NR,27.11682,80.95663,132,IN-C17250-SS,25,26,36.8,1.037,37.4,0.3,0.0,500
IN-C17251-SS,substation,Akrahwa,Uttar Pradesh,NR,27.18796,83.64772,132,IN-C17251-SS,25,2,61.5,0.987,35.5,0.3,0.0,500
IN-C17252-SS,substation,Akraila,Uttar Pradesh,NR,27.65683,80.89345,132,IN-C17252-SS,25,24,63.8,1.021,34.0,0.3,0.0,500
IN-C17253-SS,substation,Akramnagar Garhi,Uttar Pradesh,NR,28.05966,79.10952,132,IN-C17253-SS,25,37,32.5,0.997,35.4,0.3,0.0,500
IN-C17254-SS,substation,Akrampur,Uttar Pradesh,NR,25.60565,83.61512,132,IN-C17254-SS,25,18,52.0,0.977,36.4,0.3,0.0,500
IN-C17255-SS,substation,Akramābād,Uttar Pradesh,NR,27.02655,79.65417,132,IN-C17255-SS,25,13,35.7,1.004,37.8,0.3,0.0,500
IN-C17256-SS,substation,Akrauli,Uttar Pradesh,NR,28.68433,77.78294,132,IN-C17256-SS,25,7,42.6,1.019,32.6,0.3,0.0,500
IN-C17257-SS,substation,Akraura,Uttar Pradesh,NR,27.41299,81.81122,132,IN-C17257-SS,25,17,47.4,0.999,34.9,0.3,0.0,500
IN-C17258-SS,substation,Akri,Uttar Pradesh,NR,27.28928,79.5096,132,IN-C17258-SS,25,29,31.8,1.006,34.8,0.3,0.0,500
IN-C17259-SS,substation,Akrābād,Uttar Pradesh,NR,27.80547,78.27106,132,IN-C17259-SS,25,36,33.8,0.963,31.5,0.3,0.0,500
IN-C17260-SS,substation,Akrāon,Uttar Pradesh,NR,25.65204,83.38414,132,IN-C17260-SS,25,1,57.5,0.984,34.7,0.3,0.0,500
IN-C17261-SS,substation,Akrāwat,Uttar Pradesh,NR,27.9354,77.95745,132,IN-C17261-SS,25,4,62.5,1.033,36.2,0.3,0.0,500
IN-C17262-SS,substation,Akrūr,Uttar Pradesh,NR,27.55245,77.67982,132,IN-C17262-SS,25,29,49.5,0.975,35.8,0.3,0.0,500
IN-C17263-SS,substation,Aksahwa,Uttar Pradesh,NR,26.63208,82.83338,132,IN-C17263-SS,25,7,46.4,0.999,36.1,0.3,0.0,500
IN-C17264-SS,substation,Aksana,Uttar Pradesh,NR,26.16397,81.29886,132,IN-C17264-SS,25,16,65.1,0.978,35.5,0.3,0.0,500
IN-C17265-SS,substation,Aksara Māfi,Uttar Pradesh,NR,27.1451,82.87806,132,IN-C17265-SS,25,28,33.2,1.014,35.5,0.3,0.0,500
IN-C17266-SS,substation,Aksauli,Uttar Pradesh,NR,25.14815,82.66561,132,IN-C17266-SS,25,27,34.2,1.016,36.2,0.3,0.0,500
IN-C17267-SS,substation,Akseo,Uttar Pradesh,NR,25.33681,79.16808,132,IN-C17267-SS,25,25,47.1,0.968,35.6,0.3,0.0,500
IN-C17268-SS,substation,Aksi,Uttar Pradesh,NR,27.32932,82.38239,132,IN-C17268-SS,25,31,33.8,1.024,34.9,0.3,0.0,500
IN-C17269-SS,substation,Aksoha,Uttar Pradesh,NR,27.54125,81.20666,132,IN-C17269-SS,25,8,50.2,0.971,32.3,0.3,0.0,500
IN-C17270-SS,substation,Aksora,Uttar Pradesh,NR,28.58596,79.29845,132,IN-C17270-SS,25,35,60.3,1.001,32.0,0.3,0.0,500
IN-C17271-SS,substation,Akspur,Uttar Pradesh,NR,27.38896,78.73822,132,IN-C17271-SS,25,22,49.7,0.986,33.6,0.3,0.0,500
IN-C17272-SS,substation,Aksāra,Uttar Pradesh,NR,26.11913,83.86997,132,IN-C17272-SS,25,25,33.1,1.014,33.1,0.3,0.0,500
IN-C17273-SS,substation,Aksārah,Uttar Pradesh,NR,26.27192,81.75473,132,IN-C17273-SS,25,11,47.8,1.008,34.5,0.3,0.0,500
IN-C17274-SS,substation,Aktaha,Uttar Pradesh,NR,26.4825,83.60826,132,IN-C17274-SS,25,28,47.0,1.033,35.7,0.3,0.0,500
IN-C17275-SS,substation,Aktahia,Uttar Pradesh,NR,27.03051,83.22202,132,IN-C17275-SS,25,34,41.8,1.003,34.2,0.3,0.0,500
IN-C17276-SS,substation,Aktahua,Uttar Pradesh,NR,26.86425,83.6064,132,IN-C17276-SS,25,13,64.1,0.978,37.6,0.3,0.0,500
IN-C17277-SS,substation,Aktahwa,Uttar Pradesh,NR,26.91946,83.43233,132,IN-C17277-SS,25,11,32.8,0.999,34.5,0.3,0.0,500
IN-C17278-SS,substation,Aktaiya,Uttar Pradesh,NR,26.99112,83.466,132,IN-C17278-SS,25,13,62.0,0.968,35.0,0.3,0.0,500
IN-C17279-SS,substation,Aktha,Uttar Pradesh,NR,25.3653,83.01145,132,IN-C17279-SS,25,13,59.3,1.039,35.5,0.3,0.0,500
IN-C17280-SS,substation,Akthauhān,Uttar Pradesh,NR,25.39833,79.68291,132,IN-C17280-SS,25,27,38.4,1.006,39.3,0.3,0.0,500
IN-C17281-SS,substation,Akthi,Uttar Pradesh,NR,26.23913,80.79409,132,IN-C17281-SS,25,31,55.4,1.006,38.3,0.3,0.0,500
IN-C17282-SS,substation,Aktoha,Uttar Pradesh,NR,26.48011,83.64505,132,IN-C17282-SS,25,17,31.8,0.976,34.0,0.3,0.0,500
IN-C17283-SS,substation,Aktāhwa,Uttar Pradesh,NR,26.96289,83.33095,132,IN-C17283-SS,25,30,31.5,0.991,36.3,0.3,0.0,500
IN-C17284-SS,substation,Akulahi,Uttar Pradesh,NR,26.65171,83.45404,132,IN-C17284-SS,25,32,44.2,0.965,33.7,0.3,0.0,500
IN-C17285-SS,substation,Akushi,Uttar Pradesh,NR,27.98709,78.5387,132,IN-C17285-SS,25,12,36.8,1.032,31.7,0.3,0.0,500
IN-C17286-SS,substation,Akwara,Uttar Pradesh,NR,29.11725,77.99517,132,IN-C17286-SS,25,1,47.8,0.974,33.6,0.3,0.0,500
IN-C17287-SS,substation,Akākhera,Uttar Pradesh,NR,27.60207,79.377,132,IN-C17287-SS,25,1,34.2,0.963,36.2,0.3,0.0,500
IN-C17288-SS,substation,Akālpur,Uttar Pradesh,NR,27.10602,78.78859,132,IN-C17288-SS,25,16,64.4,1.031,35.4,0.3,0.0,500
IN-C17289-SS,substation,Akāra,Uttar Pradesh,NR,27.65881,81.78605,132,IN-C17289-SS,25,36,30.8,0.998,33.9,0.3,0.0,500
IN-C17290-SS,substation,Akāri,Uttar Pradesh,NR,26.68685,82.79081,132,IN-C17290-SS,25,1,32.9,0.964,36.0,0.3,0.0,500
IN-C17291-SS,substation,Akārīpur,Uttar Pradesh,NR,25.82616,81.92677,132,IN-C17291-SS,25,28,35.2,0.993,33.1,0.3,0.0,500
IN-C17292-SS,substation,Akūrhi,Uttar Pradesh,NR,26.36957,82.19718,132,IN-C17292-SS,25,36,33.1,1.006,36.8,0.3,0.0,500
IN-C17293-SS,substation,Akūtpur,Uttar Pradesh,NR,26.52709,82.71792,132,IN-C17293-SS,25,38,64.0,1.004,33.2,0.3,0.0,500
IN-C17294-SS,substation,Alaf Jot,Uttar Pradesh,NR,27.31352,82.41898,132,IN-C17294-SS,25,28,58.4,1.021,34.2,0.3,0.0,500
IN-C17295-SS,substation,Alafganj,Uttar Pradesh,NR,28.62072,78.92359,132,IN-C17295-SS,25,32,65.2,1.006,32.6,0.3,0.0,500
IN-C17296-SS,substation,Alafpur,Uttar Pradesh,NR,27.91795,78.33599,132,IN-C17296-SS,25,14,39.8,1.009,33.3,0.3,0.0,500
IN-C17297-SS,substation,Alahdadpur,Uttar Pradesh,NR,26.30691,81.24423,132,IN-C17297-SS,25,35,60.7,0.997,37.8,0.3,0.0,500
IN-C17298-SS,substation,Alahde,Uttar Pradesh,NR,26.3128,82.52074,132,IN-C17298-SS,25,15,34.8,0.997,35.2,0.3,0.0,500
IN-C17299-SS,substation,Alahdādpur,Uttar Pradesh,NR,26.31938,82.39795,132,IN-C17299-SS,25,36,59.4,1.03,36.8,0.3,0.0,500
IN-C17300-SS,substation,Alahdāpur,Uttar Pradesh,NR,27.70121,80.80951,132,IN-C17300-SS,25,35,49.8,0.992,32.2,0.3,0.0,500
IN-C17301-SS,substation,Alahi Nagar,Uttar Pradesh,NR,26.80345,79.37864,132,IN-C17301-SS,25,37,56.3,1.027,34.6,0.3,0.0,500
IN-C17302-SS,substation,Alahia,Uttar Pradesh,NR,25.36445,83.20591,132,IN-C17302-SS,25,5,30.7,1.018,35.4,0.3,0.0,500
IN-C17303-SS,substation,Alahiāpur,Uttar Pradesh,NR,27.30341,81.54738,132,IN-C17303-SS,25,35,61.9,0.988,34.6,0.3,0.0,500
IN-C17304-SS,substation,Alahni,Uttar Pradesh,NR,26.18865,83.03583,132,IN-C17304-SS,25,26,52.0,0.997,38.6,0.3,0.0,500
IN-C17305-SS,substation,Alahua,Uttar Pradesh,NR,28.31995,79.03148,132,IN-C17305-SS,25,19,41.9,0.986,33.9,0.3,0.0,500
IN-C17306-SS,substation,Alai,Uttar Pradesh,NR,26.9593,78.85951,132,IN-C17306-SS,25,38,50.3,1.02,33.6,0.3,0.0,500
IN-C17307-SS,substation,Alai Nagla,Uttar Pradesh,NR,27.87518,79.18766,132,IN-C17307-SS,25,14,42.5,0.976,35.8,0.3,0.0,500
IN-C17308-SS,substation,Alaipur,Uttar Pradesh,NR,27.37885,81.10628,132,IN-C17308-SS,25,36,37.8,1.021,37.6,0.3,0.0,500
IN-C17309-SS,substation,Alaipura,Uttar Pradesh,NR,25.3325,83.01026,132,IN-C17309-SS,25,24,36.0,0.975,37.0,0.3,0.0,500
IN-C17310-SS,substation,Alaiya,Uttar Pradesh,NR,25.80235,82.3157,132,IN-C17310-SS,25,29,63.5,0.967,38.1,0.3,0.0,500
IN-C17311-SS,substation,Alakhtān,Uttar Pradesh,NR,28.55053,79.82974,132,IN-C17311-SS,25,24,30.1,0.978,32.0,0.3,0.0,500
IN-C17312-SS,substation,Alam Chak,Uttar Pradesh,NR,25.6256,83.72584,132,IN-C17312-SS,25,22,47.7,0.967,38.9,0.3,0.0,500
IN-C17313-SS,substation,Alam Khera,Uttar Pradesh,NR,27.12396,80.76118,132,IN-C17313-SS,25,10,65.6,1.032,37.8,0.3,0.0,500
IN-C17314-SS,substation,Alamgirpur,Uttar Pradesh,NR,28.74818,78.12967,132,IN-C17314-SS,25,7,44.1,0.983,32.7,0.3,0.0,500
IN-C17315-SS,substation,Alamgīrpur,Uttar Pradesh,NR,29.00743,77.48567,132,IN-C17315-SS,25,12,61.8,0.965,34.0,0.3,0.0,500
IN-C17316-SS,substation,Alamnagar,Uttar Pradesh,NR,27.73971,80.09749,132,IN-C17316-SS,25,8,42.8,1.007,35.4,0.3,0.0,500
IN-C17317-SS,substation,Alampur,Uttar Pradesh,NR,27.83895,78.75073,132,IN-C17317-SS,25,3,53.1,0.978,33.5,0.3,0.0,500
IN-C17318-SS,substation,Alampur Akhai,Uttar Pradesh,NR,26.3369,82.61809,132,IN-C17318-SS,25,10,63.3,1.019,33.0,0.3,0.0,500
IN-C17319-SS,substation,Alampur Buzurg,Uttar Pradesh,NR,28.91316,77.77644,132,IN-C17319-SS,25,15,52.7,1.01,36.1,0.3,0.0,500
IN-C17320-SS,substation,Alampur Dīha,Uttar Pradesh,NR,26.35063,82.58224,132,IN-C17320-SS,25,5,33.4,0.972,37.5,0.3,0.0,500
IN-C17321-SS,substation,Alampur Kainch,Uttar Pradesh,NR,28.97128,78.40289,132,IN-C17321-SS,25,17,37.2,1.036,33.1,0.3,0.0,500
IN-C17322-SS,substation,Alampur Narhi,Uttar Pradesh,NR,26.04507,80.88513,132,IN-C17322-SS,25,24,64.8,1.003,33.8,0.3,0.0,500
IN-C17323-SS,substation,Alampur Pilakhtar,Uttar Pradesh,NR,27.35981,78.53412,132,IN-C17323-SS,25,23,62.3,1.029,32.9,0.3,0.0,500
IN-C17324-SS,substation,Alauda,Uttar Pradesh,NR,28.36641,77.63772,132,IN-C17324-SS,25,37,32.4,1.019,31.5,0.3,0.0,500
IN-C17325-SS,substation,Alauddinpur,Uttar Pradesh,NR,27.4362,80.97812,132,IN-C17325-SS,25,35,54.7,1.024,37.2,0.3,0.0,500
IN-C17326-SS,substation,Alaudia,Uttar Pradesh,NR,26.99129,82.44602,132,IN-C17326-SS,25,9,59.4,0.972,35.1,0.3,0.0,500
IN-C17327-SS,substation,Alaudimau,Uttar Pradesh,NR,26.57757,80.89685,132,IN-C17327-SS,25,13,56.8,0.995,38.5,0.3,0.0,500
