city_id,city,state,lat,lon,population,feature_code,geonameid
IN-C18452,Anwarkhera,Uttar Pradesh,25.93421,80.50946,0,PPL,10521403
IN-C18453,Anwarpur,Uttar Pradesh,29.70836,77.66557,0,PPL,10204944
IN-C18454,Anwarpur Barauli,Uttar Pradesh,30.12466,77.67516,0,PPL,10744190
IN-C18455,Anwarpur Ādil,Uttar Pradesh,29.28592,78.34466,0,PPL,10556998
IN-C18456,Anwati,Uttar Pradesh,25.49722,83.63725,0,PPL,10507941
IN-C18457,Anwayan,Uttar Pradesh,26.10749,83.85583,0,PPL,10671978
IN-C18458,Anwrāhi,Uttar Pradesh,24.71916,82.8993,0,PPL,10550441
IN-C18459,Anwāl Khera,Uttar Pradesh,27.33338,78.13643,0,PPL,10451000
IN-C18460,Anwān,Uttar Pradesh,26.29887,79.62108,0,PPL,10486749
IN-C18461,Anwāon,Uttar Pradesh,25.99854,83.30404,0,PPL,10625490
IN-C18462,Anwāra,Uttar Pradesh,27.18149,78.22641,0,PPL,10451748
IN-C18463,Anwāra Tonda,Uttar Pradesh,26.83472,82.55156,0,PPL,10618904
IN-C18464,Anwāri,Uttar Pradesh,27.04123,82.90316,0,PPL,10604667
IN-C18465,Anwārpur,Uttar Pradesh,27.57305,79.91015,0,PPL,10474441
IN-C18466,Anāgpur,Uttar Pradesh,27.63599,79.79506,0,PPL,10474327
IN-C18467,Anāi,Uttar Pradesh,26.81348,83.07928,0,PPL,10658548
IN-C18468,Anāpur,Uttar Pradesh,25.8414,82.74635,0,PPL,10540113
IN-C18469,Anārpatti,Uttar Pradesh,26.70227,81.59313,0,PPL,10588769
IN-C18470,Anīkhera,Uttar Pradesh,27.38819,79.10963,0,PPL,10467888
IN-C18471,Anīpur,Uttar Pradesh,25.34972,81.09907,0,PPL,10578996
IN-C18472,Anīson,Uttar Pradesh,26.76022,79.64871,0,PPL,7004086
IN-C18473,Anūa,Uttar Pradesh,28.48001,79.03805,0,PPL,10330532
IN-C18474,Anūp Khera,Uttar Pradesh,26.70612,81.08157,0,PPL,10567674
IN-C18475,Anūp Pura,Uttar Pradesh,27.02952,82.61802,0,PPL,10603761
IN-C18476,Anūpganj,Uttar Pradesh,26.99404,81.37472,0,PPL,10568954
IN-C18477,Anūpia,Uttar Pradesh,27.65056,77.92502,0,PPL,10455233
IN-C18478,Anūpnagar,Uttar Pradesh,28.98871,77.67684,0,PPL,1278509
IN-C18479,Anūppur,Uttar Pradesh,27.07492,79.25754,0,PPL,6994084
IN-C18480,Anūppur Baghia,Uttar Pradesh,26.40299,83.05487,0,PPL,10660256
IN-C18481,Anūpākhor,Uttar Pradesh,26.67575,82.86879,0,PPL,10624772
IN-C18482,Aobaira,Uttar Pradesh,27.74448,79.69085,0,PPL,6994436
IN-C18483,Aodra,Uttar Pradesh,26.2815,82.11147,0,PPL,10609582
IN-C18484,Aohrāj Rai,Uttar Pradesh,26.66977,84.12394,0,PPL,10817189
IN-C18485,Aonra,Uttar Pradesh,25.31543,82.28065,0,PPL,10543684
IN-C18486,Aonrahia Majharia,Uttar Pradesh,27.00796,82.94857,0,PPL,10604842
IN-C18487,Aonri,Uttar Pradesh,27.07186,78.55899,0,PPL,10458708
IN-C18488,Aonrādīha,Uttar Pradesh,26.93336,82.7518,0,PPL,10623235
IN-C18489,Aosān Kuiān,Uttar Pradesh,27.12912,82.73934,0,PPL,10604091
IN-C18490,Apail,Uttar Pradesh,25.84309,84.11673,0,PPL,10831719
IN-C18491,Apalgarh,Uttar Pradesh,28.96652,79.01077,0,PPL,10329529
IN-C18492,Aparbāl Singh,Uttar Pradesh,27.05591,81.64582,0,PPL,10582102
IN-C18493,Apdia Purwa,Uttar Pradesh,26.95316,81.74796,0,PPL,10763104
IN-C18494,Aphoi,Uttar Pradesh,25.77464,81.28805,0,PPL,10586590
IN-C18495,Aphwia,Uttar Pradesh,26.28323,81.70105,0,PPL,10764026
IN-C18496,Aplāna,Uttar Pradesh,30.01559,77.32444,0,PPL,10166475
IN-C18497,Aponān,Uttar Pradesh,26.58096,79.91102,0,PPL,7004517
IN-C18498,Appa Purwa,Uttar Pradesh,27.18789,79.8506,0,PPL,6994924
IN-C18499,Apurpur,Uttar Pradesh,26.80247,79.17741,0,PPL,6995910
IN-C18500,Apāpur,Uttar Pradesh,26.53071,81.41516,0,PPL,10571007
IN-C18501,Aqil Chak,Uttar Pradesh,25.93073,83.59396,0,PPL,10507094
IN-C18502,Ara Purwa,Uttar Pradesh,26.2936,81.24749,0,PPL,10574349
IN-C18503,Arabganj,Uttar Pradesh,25.70317,81.1857,0,PPL,10491254
IN-C18504,Arabgarh,Uttar Pradesh,27.45309,78.29535,0,PPL,10452640
IN-C18505,Arabpur,Uttar Pradesh,26.5312,82.78993,0,PPL,10624494
IN-C18506,Aradāya,Uttar Pradesh,27.16928,77.74958,0,PPL,10440848
IN-C18507,Arahpur,Uttar Pradesh,25.82292,81.0202,0,PPL,10578144
IN-C18508,Arai,Uttar Pradesh,25.38649,82.22729,0,PPL,10547614
IN-C18509,Arai Kalān,Uttar Pradesh,27.39198,81.53635,0,PPL,10561176
IN-C18510,Arai Khurd,Uttar Pradesh,27.49084,81.50195,0,PPL,10560319
IN-C18511,Arai Sumerpur,Uttar Pradesh,25.49724,81.50791,0,PPL,10679352
IN-C18512,Arai Umri,Uttar Pradesh,27.17582,81.62305,0,PPL,10581793
IN-C18513,Arail,Uttar Pradesh,26.843,82.79281,0,PPL,10623368
IN-C18514,Arail Dīgur Patti,Uttar Pradesh,26.74215,82.93263,0,PPL,10625071
IN-C18515,Araila,Uttar Pradesh,26.05045,82.24472,0,PPL,10612015
IN-C18516,Araipār,Uttar Pradesh,26.605,83.74302,0,PPL,10667165
IN-C18517,Araispur,Uttar Pradesh,25.55409,81.81247,0,PPL,10684192
IN-C18518,Araiya Dīh,Uttar Pradesh,25.87269,82.15868,0,PPL,10538464
IN-C18519,Arakhpur,Uttar Pradesh,25.75172,83.53261,0,PPL,10507393
IN-C18520,Aram,Uttar Pradesh,27.24501,79.24124,0,PPL,10530604
IN-C18521,Aramba,Uttar Pradesh,27.13882,80.90346,0,PPL,10580418
IN-C18522,Arand,Uttar Pradesh,25.99876,82.7168,0,PPL,10540235
IN-C18523,Aranda,Uttar Pradesh,25.74707,84.22903,0,PPL,10832328
IN-C18524,Aranda Jot,Uttar Pradesh,26.63452,83.39625,0,PPL,10664207
IN-C18525,Arangi,Uttar Pradesh,25.28378,83.48517,0,PPL,10503499
IN-C18526,Arangpāni,Uttar Pradesh,24.06678,83.0995,0,PPL,10515826
IN-C18527,Arangāpur,Uttar Pradesh,26.98348,79.84714,0,PPL,10487197
IN-C18528,Arani,Uttar Pradesh,27.92284,78.34899,0,PPL,10482076
IN-C18529,Aranpur,Uttar Pradesh,26.77592,81.22852,0,PPL,10567305
IN-C18530,Ararh,Uttar Pradesh,25.95815,80.96921,0,PPL,10536121
IN-C18531,Araria,Uttar Pradesh,26.06339,82.95871,0,PPL,10653714
IN-C18532,Arashti Purwa,Uttar Pradesh,27.71926,81.60085,0,PPL,10560764
IN-C18533,Araswā,Uttar Pradesh,26.62906,84.05813,0,PPL,10817295
IN-C18534,Araul,Uttar Pradesh,26.91528,80.02563,0,PPL,1278437
IN-C18535,Arauli,Uttar Pradesh,28.42069,77.9347,0,PPL,10439477
IN-C18536,Arautha,Uttar Pradesh,27.41505,77.95064,0,PPL,10463256
IN-C18537,Arazi Bharatpur,Uttar Pradesh,27.17708,82.39117,0,PPL,10601655
IN-C18538,Arazi Bāghmati,Uttar Pradesh,26.02443,83.14583,0,PPL,10661978
IN-C18539,Arazi Unaula Jungle Number One,Uttar Pradesh,26.79037,83.47622,0,PPL,10663408
IN-C18540,Arbai,Uttar Pradesh,25.44864,80.41007,0,PPL,10521260
IN-C18541,Arbar ka Purwa,Uttar Pradesh,25.63598,81.58959,0,PPL,10666901
IN-C18542,Arbarhāwa,Uttar Pradesh,27.00766,83.37033,0,PPL,10656427
IN-C18543,Arbarwa,Uttar Pradesh,27.29107,81.88795,0,PPL,10583606
IN-C18544,Arbarāha,Uttar Pradesh,27.22864,82.25352,0,PPL,10600971
IN-C18545,Arbāpur,Uttar Pradesh,26.70993,82.73654,0,PPL,10620846
IN-C18546,Archha Barethi,Uttar Pradesh,25.40929,81.00043,0,PPL,10578946
IN-C18547,Arda,Uttar Pradesh,27.04047,82.76672,0,PPL,10604191
IN-C18548,Ardhpur,Uttar Pradesh,25.80436,82.59168,0,PPL,10539928
IN-C18549,Ardunamau,Uttar Pradesh,26.80816,81.00395,0,PPL,10567144
IN-C18550,Arela,Uttar Pradesh,27.28776,78.11458,0,PPL,10451162
IN-C18551,Arelī Ismāilpur,Uttar Pradesh,28.02883,79.88493,0,PPL,10585516
IN-C18552,Argadha,Uttar Pradesh,27.19068,82.96243,0,PPL,10604967
IN-C18553,Argaja,Uttar Pradesh,25.09623,82.4633,0,PPL,10544647
IN-C18554,Argalīpur,Uttar Pradesh,25.51108,81.30822,0,PPL,10542863
IN-C18555,Argarh,Uttar Pradesh,24.51427,83.41631,0,PPL,10516269
IN-C18556,Argarha,Uttar Pradesh,27.18607,83.02292,0,PPL,10654801
IN-C18557,Argarwa,Uttar Pradesh,27.95812,81.31282,0,PPL,10758651
IN-C18558,Argawān,Uttar Pradesh,26.18206,81.69276,0,PPL,10765593
IN-C18559,Arghatmau,Uttar Pradesh,25.18692,79.62662,0,PPL,10493411
IN-C18560,Arghūpur,Uttar Pradesh,26.019,82.73979,0,PPL,10623146
IN-C18561,Arghūpur Kalān,Uttar Pradesh,26.15638,82.64703,0,PPL,10623167
IN-C18562,Arghūpur Khurd,Uttar Pradesh,26.08277,82.64823,0,PPL,10622760
IN-C18563,Argupur,Uttar Pradesh,26.25235,82.46318,0,PPL,10616846
IN-C18564,Argurwa,Uttar Pradesh,27.99652,81.46543,0,PPL,10758973
IN-C18565,Arhanpur,Uttar Pradesh,26.61184,79.92932,0,PPL,7004402
IN-C18566,Arharia,Uttar Pradesh,26.22976,82.91984,0,PPL,10653491
IN-C18567,Arharia Khānumrāi,Uttar Pradesh,26.24022,83.18323,0,PPL,10662295
IN-C18568,Arharia Nirghin Pātak,Uttar Pradesh,26.24343,83.18588,0,PPL,10662329
IN-C18569,Arharia Parsan Pātak,Uttar Pradesh,26.24478,83.18562,0,PPL,10662330
IN-C18570,Arhariāmau,Uttar Pradesh,26.30315,79.8187,0,PPL,10488117
IN-C18571,Arharpur,Uttar Pradesh,26.85963,79.18634,0,PPL,6995707
IN-C18572,Arhauli,Uttar Pradesh,27.98799,79.01943,0,PPL,6992773
IN-C18573,Arhera,Uttar Pradesh,27.52621,77.62201,0,PPL,10438168
IN-C18574,Arhia,Uttar Pradesh,25.36441,83.08064,0,PPL,10498813
IN-C18575,Arhipur,Uttar Pradesh,27.58028,81.53082,0,PPL,10559790
IN-C18576,Arhmalpur,Uttar Pradesh,27.42063,81.57211,0,PPL,10561045
IN-C18577,Arhnāpur,Uttar Pradesh,27.37384,80.63276,0,PPL,10920542
IN-C18578,Arhu,Uttar Pradesh,26.90375,79.51835,0,PPL,7003761
IN-C18579,Arhupur,Uttar Pradesh,27.93301,78.69581,0,PPL,10484109
IN-C18580,Arhāna,Uttar Pradesh,25.89592,80.3152,0,PPL,10520706
IN-C18581,Arhāpura,Uttar Pradesh,27.65844,78.51621,0,PPL,10455986
IN-C18582,Arhāwal,Uttar Pradesh,25.83098,80.5194,0,PPL,10521464
IN-C18583,Arhūpura,Uttar Pradesh,27.06389,78.8774,0,PPL,10462157
IN-C18584,Ari,Uttar Pradesh,25.19006,79.4467,0,PPL,10492761
IN-C18585,Aria,Uttar Pradesh,26.48055,82.58247,0,PPL,10621136
IN-C18586,Arianpur,Uttar Pradesh,27.50642,78.01886,0,PPL,10481881
IN-C18587,Ariauna,Uttar Pradesh,26.45947,82.50405,0,PPL,10621166
IN-C18588,Aribpur,Uttar Pradesh,26.46742,82.88198,0,PPL,10652156
IN-C18589,Arifpurkheri,Uttar Pradesh,29.09935,77.336,0,PPL,10202223
IN-C18590,Aring,Uttar Pradesh,27.48367,77.52671,0,PPL,1278407
IN-C18591,Ariun Patti,Uttar Pradesh,26.02977,82.92285,0,PPL,10653730
IN-C18592,Ariāmau,Uttar Pradesh,26.98089,81.52345,0,PPL,10762414
IN-C18593,Ariāpur,Uttar Pradesh,27.50033,81.07231,0,PPL,10558697
IN-C18594,Ariāri,Uttar Pradesh,26.70288,79.57037,0,PPL,10485963
IN-C18595,Ariāsan,Uttar Pradesh,26.09246,83.56039,0,PPL,10668405
IN-C18596,Ariāwān,Uttar Pradesh,26.40511,81.51768,0,PPL,10763279
IN-C18597,Arjan,Uttar Pradesh,27.35639,79.58707,0,PPL,10473957
IN-C18598,Arjan Chak,Uttar Pradesh,26.94296,81.22728,0,PPL,10567506
IN-C18599,Arjan Purwa,Uttar Pradesh,26.94799,81.94831,0,PPL,10590468
IN-C18600,Arjan Singh,Uttar Pradesh,27.08775,81.72088,0,PPL,10582702
IN-C18601,Arjanpur,Uttar Pradesh,25.93165,82.65563,0,PPL,10539564
IN-C18602,Arjanāipur,Uttar Pradesh,26.33092,82.39591,0,PPL,10616396
IN-C18603,Arjara,Uttar Pradesh,25.60803,79.14088,0,PPL,7002793
IN-C18604,Arji,Uttar Pradesh,27.07599,83.02352,0,PPL,10654914
IN-C18605,Arju,Uttar Pradesh,26.07882,82.32108,0,PPL,10617887
IN-C18606,Arjumpur,Uttar Pradesh,26.44471,81.24995,0,PPL,10574563
IN-C18607,Arjun,Uttar Pradesh,26.46367,83.11832,0,PPL,10660663
IN-C18608,Arjun Ateru,Uttar Pradesh,25.82611,81.5033,0,PPL,10657802
IN-C18609,Arjun Bhiro,Uttar Pradesh,26.90154,82.63791,0,PPL,10619213
IN-C18610,Arjun Patti,Uttar Pradesh,26.15351,82.9194,0,PPL,10653595
IN-C18611,Arjun Purwa,Uttar Pradesh,26.99403,79.81508,0,PPL,10487184
IN-C18612,Arjun Singh,Uttar Pradesh,27.06667,82.08212,0,PPL,10598249
IN-C18613,Arjun Singh Purwa,Uttar Pradesh,26.88163,82.10402,0,PPL,10605895
IN-C18614,Arjunai Simri,Uttar Pradesh,27.55237,79.10378,0,PPL,10467119
IN-C18615,Arjunamau,Uttar Pradesh,26.66919,80.76063,0,PPL,10553145
IN-C18616,Arjundiha,Uttar Pradesh,26.83497,82.63954,0,PPL,10619303
IN-C18617,Arjunganj,Uttar Pradesh,26.55599,81.17727,0,PPL,10567945
IN-C18618,Arjunha,Uttar Pradesh,26.83009,83.94162,0,PPL,10671449
IN-C18619,Arjunkhiria,Uttar Pradesh,24.42784,78.6332,0,PPL,10528465
IN-C18620,Arjunnagar,Uttar Pradesh,27.63648,79.22635,0,PPL,10467316
IN-C18621,Arjunpatti,Uttar Pradesh,25.30453,82.54439,0,PPL,10545090
IN-C18622,Arjunpur,Uttar Pradesh,27.09144,79.40905,0,PPL,6993869
IN-C18623,Arjunpur Garhi,Uttar Pradesh,27.16654,79.21167,0,PPL,10530490
IN-C18624,Arjunpur Nauābād,Uttar Pradesh,27.67022,78.78835,0,PPL,10463746
IN-C18625,Arjunpur Qadīm,Uttar Pradesh,27.67741,78.80088,0,PPL,10463750
IN-C18626,Arjunpura,Uttar Pradesh,26.88757,78.41619,0,PPL,10497887
IN-C18627,Arjunāh,Uttar Pradesh,25.34439,80.43316,0,PPL,10521216
IN-C18628,Arjār,Uttar Pradesh,25.31575,78.83605,0,PPL,10524876
IN-C18629,Arka Fatehpur,Uttar Pradesh,25.46021,81.51749,0,PPL,10679373
IN-C18630,Arka Muhammadpur,Uttar Pradesh,25.44961,81.51667,0,PPL,10679376
IN-C18631,Arkanān,Uttar Pradesh,26.76847,81.92608,0,PPL,10590363
IN-C18632,Arkha,Uttar Pradesh,25.44813,81.05514,0,PPL,10578925
IN-C18633,Arkhabari,Uttar Pradesh,26.84255,82.74209,0,PPL,10619747
IN-C18634,Arkhan Dera,Uttar Pradesh,25.83138,80.40761,0,PPL,10520804
IN-C18635,Arkhā,Uttar Pradesh,27.24677,80.56161,0,PPL,10709487
IN-C18636,Arkhāpur,Uttar Pradesh,26.67814,82.58652,0,PPL,10620086
IN-C18637,Arki,Uttar Pradesh,25.4564,81.09643,0,PPL,10578932
IN-C18638,Arkāpur,Uttar Pradesh,27.46936,81.74322,0,PPL,10562644
IN-C18639,Armalpur Parsia,Uttar Pradesh,27.76479,80.96308,0,PPL,10710859
IN-C18640,Armarājāt,Uttar Pradesh,27.06987,78.53058,0,PPL,10458694
IN-C18641,Armi,Uttar Pradesh,27.7186,80.76184,0,PPL,10710966
IN-C18642,Armār,Uttar Pradesh,25.62734,80.82892,0,PPL,10844570
IN-C18643,Arnahwa,Uttar Pradesh,27.20021,83.57069,0,PPL,10656805
IN-C18644,Arnahwān,Uttar Pradesh,27.61949,82.07474,0,PPL,10593785
IN-C18645,Arnahwān Khurd,Uttar Pradesh,27.61769,82.07354,0,PPL,10593784
IN-C18646,Arnaula,Uttar Pradesh,25.99886,82.72897,0,PPL,10540234
IN-C18647,Arnawa,Uttar Pradesh,27.70346,81.31623,0,PPL,10759280
IN-C18648,Arnawli,Uttar Pradesh,29.02295,77.60615,0,PPL,10226709
IN-C18649,Arni,Uttar Pradesh,27.86336,77.8263,0,PPL,10435005
IN-C18650,Arnia Khurd,Uttar Pradesh,28.13466,77.91857,0,PPL,1278372
IN-C18651,Arnia Mansūrpur,Uttar Pradesh,28.21425,77.83585,0,PPL,10439988
IN-C18652,Arniyan,Uttar Pradesh,27.80382,77.94505,0,PPL,10435142
IN-C18653,Arniān Talesra,Uttar Pradesh,27.701,78.42516,0,PPL,10482407
IN-C18654,Arnota,Uttar Pradesh,26.95708,78.3695,0,PPL,1462741
IN-C18655,Arnoth,Uttar Pradesh,27.72325,78.3483,0,PPL,10482347
IN-C18656,Arnāich,Uttar Pradesh,29.5583,77.54597,0,PPL,10205064
IN-C18657,Arnāpur,Uttar Pradesh,27.05601,79.50378,0,PPL,10475761
IN-C18658,Aronda,Uttar Pradesh,28.32607,77.71292,0,PPL,10276335
IN-C18659,Aronj,Uttar Pradesh,27.10828,78.54901,0,PPL,10458525
IN-C18660,Aronwa,Uttar Pradesh,27.38135,81.40921,0,PPL,10760312
IN-C18661,Arora,Uttar Pradesh,27.76636,79.01177,0,PPL,6992940
IN-C18662,Arra,Uttar Pradesh,26.17881,82.09528,0,PPL,10611516
IN-C18663,Arrah Pahārpur,Uttar Pradesh,27.40643,79.548,0,PPL,10473745
IN-C18664,Arrua,Uttar Pradesh,27.20114,79.43424,0,PPL,6993725
IN-C18665,Arrāh,Uttar Pradesh,27.33961,79.25573,0,PPL,10470132
IN-C18666,Arrāna,Uttar Pradesh,27.9325,77.8865,0,PPL,10435021
IN-C18667,Arsahni,Uttar Pradesh,26.171,81.87821,0,PPL,10592389
IN-C18668,Arsalia Bhūr,Uttar Pradesh,27.2569,80.55446,0,PPL,10920747
IN-C18669,Arsanda,Uttar Pradesh,26.91312,81.60452,0,PPL,10762588
IN-C18670,Arsania,Uttar Pradesh,27.13833,79.40961,0,PPL,6993888
IN-C18671,Arsath,Uttar Pradesh,26.44796,82.19139,0,PPL,10610181
IN-C18672,Arsaunda,Uttar Pradesh,25.59142,80.55024,0,PPL,10526414
IN-C18673,Arsena,Uttar Pradesh,27.23478,77.83788,0,PPL,10465122
IN-C18674,Arseniān,Uttar Pradesh,27.26011,80.87501,0,PPL,10712506
IN-C18675,Arshādpur,Uttar Pradesh,25.65951,83.55811,0,PPL,10672424
IN-C18676,Arsia Bojh,Uttar Pradesh,28.84175,79.46348,0,PPL,10824381
IN-C18677,Arsiabojh,Uttar Pradesh,28.45843,79.88066,0,PPL,10832385
IN-C18678,Arsidpur,Uttar Pradesh,26.277,81.57352,0,PPL,10763414
IN-C18679,Arsihwa,Uttar Pradesh,27.21412,82.35808,0,PPL,10601589
IN-C18680,Arsiābojh,Uttar Pradesh,28.7598,79.65836,0,PPL,10827163
IN-C18681,Arsun,Uttar Pradesh,26.30025,79.54592,0,PPL,10486763
IN-C18682,Arsāni,Uttar Pradesh,27.28804,79.46116,0,PPL,10470301
IN-C18683,Arsāra,Uttar Pradesh,27.0669,79.26917,0,PPL,6994078
IN-C18684,Arsāwān,Uttar Pradesh,26.53596,82.59068,0,PPL,10620318
IN-C18685,Arsīwān,Uttar Pradesh,26.14134,82.58109,0,PPL,10622415
IN-C18686,Arta,Uttar Pradesh,25.26891,82.33622,0,PPL,10543789
IN-C18687,Artara,Uttar Pradesh,25.71614,80.16376,0,PPL,8432828
IN-C18688,Artauni,Uttar Pradesh,27.41314,77.86424,0,PPL,10463142
IN-C18689,Arthara,Uttar Pradesh,25.5737,80.75007,0,PPL,10844582
IN-C18690,Artharākhera,Uttar Pradesh,27.78173,79.38087,0,PPL,6993426
IN-C18691,Arthra,Uttar Pradesh,27.56179,78.59445,0,PPL,10456296
IN-C18692,Arthua,Uttar Pradesh,27.75144,79.82463,0,PPL,10476843
IN-C18693,Arthāpur,Uttar Pradesh,27.32911,80.60484,0,PPL,10920519
IN-C18694,Arti,Uttar Pradesh,27.4871,78.116,0,PPL,10450709
IN-C18695,Aru Nagla,Uttar Pradesh,28.02244,77.97117,0,PPL,10440110
IN-C18696,Arua,Uttar Pradesh,27.59346,81.01923,0,PPL,10558110
IN-C18697,Aruari,Uttar Pradesh,24.97103,81.94208,0,PPL,10532727
IN-C18698,Aruhārī,Uttar Pradesh,25.84859,81.62278,0,PPL,10657849
IN-C18699,Arunas,Uttar Pradesh,27.48231,81.91775,0,PPL,10584117
IN-C18700,Arungpur,Uttar Pradesh,27.87049,79.58944,0,PPL,10472144
IN-C18701,Aruwāpathar,Uttar Pradesh,24.45773,82.8884,0,PPL,10551955
IN-C18702,Aruānwān,Uttar Pradesh,25.65672,82.46331,0,PPL,10552799
IN-C18703,Aruāon,Uttar Pradesh,25.71531,81.75871,0,PPL,10682424
IN-C18704,Arwa,Uttar Pradesh,26.94113,81.61237,0,PPL,10762465
IN-C18705,Arwal,Uttar Pradesh,27.22635,79.79093,0,PPL,6994828
IN-C18706,Arwat,Uttar Pradesh,26.60813,82.29626,0,PPL,10614475
IN-C18707,Arwi Kalān,Uttar Pradesh,26.75471,81.40267,0,PPL,10568719
IN-C18708,Arwi Khurd,Uttar Pradesh,26.75125,81.40587,0,PPL,10568718
IN-C18709,Arwā,Uttar Pradesh,25.74711,82.30554,0,PPL,10552636
IN-C18710,Arwā Khānpur,Uttar Pradesh,27.7547,79.72922,0,PPL,10471947
IN-C18711,Arwāh,Uttar Pradesh,27.27194,79.5162,0,PPL,10473875
IN-C18712,Arwāho,Uttar Pradesh,24.8434,78.40444,0,PPL,6990849
IN-C18713,Arwān Ganj,Uttar Pradesh,27.55312,81.60092,0,PPL,10560168
IN-C18714,Arwānsi,Uttar Pradesh,25.60342,82.13697,0,PPL,10492186
IN-C18715,Arwāra,Uttar Pradesh,25.21781,81.08762,0,PPL,10579637
IN-C18716,Arwāri,Uttar Pradesh,25.18848,81.48541,0,PPL,10613067
IN-C18717,Arwātānd,Uttar Pradesh,24.79352,83.24663,0,PPL,10511860
IN-C18718,Arwāwān,Uttar Pradesh,26.68043,82.12637,0,PPL,10608368
IN-C18719,Aryārāh,Uttar Pradesh,27.51177,79.38243,0,PPL,10536808
IN-C18720,Aryāsi,Uttar Pradesh,26.42878,82.18442,0,PPL,10609909
IN-C18721,Arzanipur,Uttar Pradesh,26.18518,82.38888,0,PPL,10617952
IN-C18722,Arzānipur,Uttar Pradesh,26.8967,82.32242,0,PPL,10613273
IN-C18723,Arzānīpur,Uttar Pradesh,25.66736,83.68153,0,PPL,10673035
IN-C18724,Arāon,Uttar Pradesh,25.35497,82.27466,0,PPL,10543670
IN-C18725,Arāon Jagdīs,Uttar Pradesh,26.47912,83.26067,0,PPL,10664617
IN-C18726,Arāon Jhānian Patti,Uttar Pradesh,26.21882,83.05302,0,PPL,10661585
IN-C18727,Arāon Khurd,Uttar Pradesh,27.01866,78.7291,0,PPL,10458559
IN-C18728,Arāpur,Uttar Pradesh,27.26431,78.48746,0,PPL,10452948
IN-C18729,Arār,Uttar Pradesh,25.60853,83.12522,0,PPL,10497386
IN-C18730,Arār Ajāib,Uttar Pradesh,26.45166,83.3226,0,PPL,10664914
IN-C18731,Arār Gobind,Uttar Pradesh,26.44231,83.17258,0,PPL,10661069
IN-C18732,Arār Rāmharkh,Uttar Pradesh,26.47043,83.10601,0,PPL,10660596
IN-C18733,Arāri,Uttar Pradesh,25.08517,83.28923,0,PPL,10505464
IN-C18734,Arārpākar,Uttar Pradesh,27.49392,82.1067,0,PPL,10596220
IN-C18735,Arāru,Uttar Pradesh,26.22245,82.01979,0,PPL,10610954
IN-C18736,Arāruganj Purwa,Uttar Pradesh,26.50471,81.23019,0,PPL,10568328
IN-C18737,Arārāh,Uttar Pradesh,25.94413,82.92693,0,PPL,10494299
IN-C18738,Arārūganj,Uttar Pradesh,26.50723,81.2596,0,PPL,10570242
IN-C18739,Arārūpur,Uttar Pradesh,25.1107,82.20221,0,PPL,10552520
IN-C18740,Arāsia,Uttar Pradesh,28.58385,79.75643,0,PPL,10831220
IN-C18741,Arāzi,Uttar Pradesh,27.55116,81.79416,0,PPL,10563607
IN-C18742,Arāzi Achalpur,Uttar Pradesh,27.16933,82.42887,0,PPL,10601837
IN-C18743,Arāzi Ainchni,Uttar Pradesh,27.11655,83.06708,0,PPL,10655009
IN-C18744,Arāzi Amāni,Uttar Pradesh,26.30409,83.19981,0,PPL,10661250
IN-C18745,Arāzi Anusār,Uttar Pradesh,25.99806,82.47005,0,PPL,10539531
IN-C18746,Arāzi Bagahi,Uttar Pradesh,25.71995,83.18055,0,PPL,10497510
IN-C18747,Arāzi Baghwa,Uttar Pradesh,26.3398,83.17822,0,PPL,10661189
IN-C18748,Arāzi Bankat,Uttar Pradesh,26.75526,82.7131,0,PPL,10619834
IN-C18749,Arāzi Barua,Uttar Pradesh,26.8477,83.48364,0,PPL,10663388
IN-C18750,Arāzi Beondhan Buzurg,Uttar Pradesh,28.4216,79.0305,0,PPL,10330807
IN-C18751,Arāzi Bhonda,Uttar Pradesh,25.47717,82.71086,0,PPL,10545502
IN-C18752,Arāzi Bichhia,Uttar Pradesh,27.12338,83.01459,0,PPL,10654842
IN-C18753,Arāzi Chak Burhia,Uttar Pradesh,25.10203,83.07079,0,PPL,10499944
IN-C18754,Arāzi Chauri,Uttar Pradesh,26.77273,83.4727,0,PPL,10663029
IN-C18755,Arāzi Cheria,Uttar Pradesh,26.64914,83.404,0,PPL,10664233
IN-C18756,Arāzi Dahagla,Uttar Pradesh,28.67975,79.81866,0,PPL,10831150
IN-C18757,Arāzi Darība,Uttar Pradesh,25.68948,82.72723,0,PPL,10541081
IN-C18758,Arāzi Dewāra,Uttar Pradesh,26.34765,83.10925,0,PPL,10660739
IN-C18759,Arāzi Dewāra Karkhia,Uttar Pradesh,26.29753,83.24053,0,PPL,10661356
IN-C18760,Arāzi Dewāra Nainijor,Uttar Pradesh,26.30157,83.27353,0,PPL,10664751
IN-C18761,Arāzi Dīh,Uttar Pradesh,25.57434,81.95583,0,PPL,10684359
IN-C18762,Arāzi Gaddopur,Uttar Pradesh,25.86893,82.34926,0,PPL,10539132
IN-C18763,Arāzi Ganeshpur,Uttar Pradesh,27.18527,82.40413,0,PPL,10601665
IN-C18764,Arāzi Gangāpur,Uttar Pradesh,27.5985,82.06036,0,PPL,10594664
IN-C18765,Arāzi Ghulām Rasūl,Uttar Pradesh,26.3412,83.17403,0,PPL,10661188
IN-C18766,Arāzi Gopāl Jat,Uttar Pradesh,29.29239,78.43482,0,PPL,10557026
