scenario_id,scenario_type,initiating_node,initiating_city,initiating_state,cascade_risk_pct,stress_multiplier,load_multiplier,weather_factor,population_affected,assessment_timestamp,frequency_hz,power_factor,ambient_temp_c,rainfall_mm_hr,wind_kph,lightning_risk,humidity_pct,breaker_state,protection_event,fault_type,restoration_action
IND-S04546,normal_operation,IN-C07053-GEN09,Kanhangad,Kerala,0.0,1.1743,0.8558,1.0078,0,2026-08-28 09:25:00+00:00,49.972,0.99,34.1,0.32,18.7,0.376,70.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S04547,high_demand,IN-C05545-FD011,Gadag,Karnataka,8.27,1.6691,1.2807,1.0975,0,2026-08-23 05:10:00+00:00,49.883,0.951,33.0,2.22,20.6,0.494,63.6,CLOSED,No protection operation,demand stress,No restoration required
IND-S04548,line_outage,IN-C15555-SS,Morādābād,Uttar Pradesh,0.0,1.3343,1.0381,1.0119,0,2026-08-02 10:40:00+00:00,49.98,0.983,33.0,1.54,20.2,0.345,63.3,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04549,transformer_overload,IN-C12348-GEN09,Erode,Tamil Nadu,0.01,5.2067,1.124,1.0167,0,2026-08-03 04:50:00+00:00,49.65,0.99,36.1,1.12,24.1,0.118,74.0,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S04550,high_demand,IN-C04484-FD031,Srinagar,Jammu and Kashmir,8.69,1.7224,1.4347,1.061,1206419,2026-08-21 15:35:00+00:00,49.906,0.981,35.3,2.71,19.7,0.3,58.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S04551,transformer_overload,IN-C03803-SS,Jīnd,Haryana,0.0,4.5621,1.2103,1.0331,0,2026-08-18 14:50:00+00:00,49.65,0.956,34.6,0.64,19.8,0.345,82.5,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S04552,transformer_overload,IN-C09282-FD022,Mumbai,Maharashtra,0.82,5.8453,1.0341,1.0454,14704151,2026-08-30 18:25:00+00:00,49.65,0.99,28.3,0.96,13.2,0.361,56.6,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S04553,normal_operation,IN-C05568-FD011,Rabkavi,Karnataka,0.0,1.1522,0.9634,0.9832,0,2026-08-15 16:05:00+00:00,49.972,0.973,34.1,2.99,15.7,0.05,61.3,CLOSED,No protection operation,demand stress,No restoration required
IND-S04554,line_outage,IN-C01379-FD011,Darbhanga,Bihar,0.14,1.6856,1.2307,1.0155,329020,2026-08-11 21:55:00+00:00,49.948,0.954,32.8,1.3,23.6,0.343,62.1,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04555,transformer_overload,IN-C09289-GEN08,Kalyān,Maharashtra,0.35,2.1232,1.028,1.0177,3344987,2026-08-16 11:45:00+00:00,49.867,0.99,31.2,0.89,22.1,0.407,67.4,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S04556,normal_operation,IN-C19732-SS,Siliguri,West Bengal,0.0,1.0855,1.0177,0.9889,0,2026-08-28 22:35:00+00:00,49.99,0.99,35.7,1.91,22.6,0.124,53.6,CLOSED,No protection operation,demand stress,No restoration required
IND-S04557,transformer_overload,IN-C12343-FD022,Madurai,Tamil Nadu,0.0,3.5168,1.1522,1.0647,0,2026-08-13 00:05:00+00:00,49.725,0.977,34.3,1.53,17.0,0.536,55.3,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S04558,high_demand,IN-C15577-SS,Raebareli,Uttar Pradesh,8.59,1.6297,1.4324,1.0681,0,2026-08-10 09:55:00+00:00,49.939,0.972,38.9,1.32,26.4,0.349,64.5,CLOSED,No protection operation,demand stress,No restoration required
IND-S04559,high_demand,IN-C12342-FD021,Kallakurichi,Tamil Nadu,0.0,2.7661,1.3189,1.0284,0,2026-08-09 02:10:00+00:00,49.799,0.967,31.8,1.57,24.5,0.271,70.2,CLOSED,No protection operation,demand stress,No restoration required
IND-S04560,normal_operation,IN-C03300-SS,Bhuj,Gujarat,0.0,1.1312,0.9333,0.994,0,2026-08-08 22:20:00+00:00,49.982,0.969,37.0,0.32,16.1,0.192,61.4,CLOSED,No protection operation,demand stress,No restoration required
IND-S04561,cascade_emergency,IN-C15605-FD011,Kāsganj,Uttar Pradesh,9.15,6.6945,1.4376,1.0852,940448,2026-08-09 18:20:00+00:00,49.65,0.962,35.6,3.08,20.9,0.343,49.7,CLOSED,No protection operation,demand stress,No restoration required
IND-S04562,normal_operation,IN-C12341-GEN02,Coimbatore,Tamil Nadu,0.0,1.0877,0.8946,1.0067,0,2026-08-05 12:50:00+00:00,50.008,0.99,35.7,0.27,16.4,0.478,53.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S04563,line_outage,IN-C05533-FD011,Kalaburagi,Karnataka,0.01,1.5001,1.0177,1.0302,0,2026-08-30 21:50:00+00:00,49.946,0.975,36.5,1.59,15.2,0.097,65.6,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04564,line_outage,IN-C15652-SS,Konch,Uttar Pradesh,0.24,1.8253,1.0507,1.0311,75717,2026-08-02 11:40:00+00:00,49.921,0.979,37.1,1.61,15.2,0.186,63.9,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04565,line_outage,IN-C03286-GEN07,Bilimora,Gujarat,0.0,1.3671,1.2652,1.0009,0,2026-08-08 19:45:00+00:00,49.954,0.958,34.2,2.07,12.4,0.229,65.9,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04566,transformer_overload,IN-C04267-SS,Ajāwāli,Himachal Pradesh,0.0,2.7197,1.0404,1.0053,0,2026-08-01 01:50:00+00:00,49.791,0.984,32.9,1.23,18.7,0.282,76.1,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S04567,high_demand,IN-C10321-SS,Mawlai-Mawïong,Meghalaya,8.72,1.9216,1.454,1.0816,55012,2026-08-25 14:35:00+00:00,49.921,0.97,37.8,2.54,23.4,0.336,61.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S04568,line_outage,IN-C07048-GEN04,Kozhikode,Kerala,0.01,2.4651,1.2826,1.0556,0,2026-08-30 05:40:00+00:00,49.863,0.99,38.5,2.53,18.0,0.505,63.6,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04569,transformer_overload,IN-C19729-GEN01,Kolkata,West Bengal,0.36,5.3683,1.0168,1.009,5675828,2026-08-27 13:05:00+00:00,49.65,0.99,33.1,0.18,18.3,0.04,51.0,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S04570,cascade_emergency,IN-C06283-SS,Algod,Karnataka,8.38,7.4819,1.3353,1.0722,0,2026-08-16 16:25:00+00:00,49.65,0.967,30.8,1.46,23.7,0.308,70.7,CLOSED,No protection operation,demand stress,No restoration required
IND-S04571,transformer_overload,IN-UTT-HUB-GEN,Uttarakhand Hub Generation,Uttarakhand,0.0,3.6766,1.2843,1.0688,0,2026-08-19 11:35:00+00:00,49.702,0.96,32.5,1.52,15.9,0.382,59.9,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S04572,normal_operation,IN-C19751-FD011,Haldia,West Bengal,0.0,1.002,1.0212,0.9965,0,2026-08-31 10:35:00+00:00,50.041,0.986,31.9,1.86,25.4,0.143,52.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S04573,transformer_overload,IN-C07859-FD021,Jabalpur,Madhya Pradesh,0.13,3.4276,1.2067,1.0458,1081677,2026-08-05 07:30:00+00:00,49.764,0.982,36.9,1.82,11.5,0.259,56.0,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S04574,high_demand,IN-C07858-FD011,Bhopal,Madhya Pradesh,9.28,2.881,1.5177,1.0694,2896747,2026-08-18 23:25:00+00:00,49.778,0.964,34.9,1.98,13.3,0.564,63.5,CLOSED,No protection operation,demand stress,No restoration required
IND-S04575,cascade_emergency,IN-C07049-GEN05,Kollam,Kerala,8.64,4.4399,1.3143,1.1583,367107,2026-08-17 08:05:00+00:00,49.65,0.964,32.8,3.31,17.7,0.459,56.4,CLOSED,No protection operation,demand stress,No restoration required
IND-S04576,normal_operation,IN-C09282-GEN01,Mumbai,Maharashtra,0.0,1.1189,0.9403,1.0135,0,2026-08-27 15:35:00+00:00,49.985,0.966,41.4,1.0,12.7,0.205,61.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S04577,high_demand,IN-C07047-FD021,Kochi,Kerala,8.6,2.5785,1.3459,1.0871,633553,2026-08-10 09:55:00+00:00,49.825,0.967,33.6,2.32,15.9,0.253,61.6,CLOSED,No protection operation,demand stress,No restoration required
IND-S04578,high_demand,IN-C07867-FD011,Rewa,Madhya Pradesh,8.65,1.6518,1.4389,1.0506,235654,2026-08-31 12:00:00+00:00,49.937,0.946,35.5,1.62,21.5,0.266,60.5,CLOSED,No protection operation,demand stress,No restoration required
IND-S04579,high_demand,IN-C09286-GEN05,Pimpri-Chinchwad,Maharashtra,8.41,1.5624,1.3115,1.076,3012298,2026-08-03 21:00:00+00:00,49.929,0.983,34.7,2.46,19.9,0.141,67.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S04580,line_outage,IN-C00022-SS,Kurnool,Andhra Pradesh,0.02,1.5936,1.2008,1.0532,500,2026-08-01 01:25:00+00:00,49.958,0.99,35.2,1.09,10.8,0.417,68.1,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04581,line_outage,IN-RAJ-HUB-GEN,Rajasthan Hub Generation,Rajasthan,0.06,2.2376,1.0662,1.0428,124607,2026-08-01 01:00:00+00:00,49.872,0.986,38.5,1.27,21.6,0.429,54.6,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04582,normal_operation,IN-C04822-GEN01,Jamshedpur,Jharkhand,0.0,1.0254,0.867,0.9859,0,2026-08-05 22:15:00+00:00,49.989,0.99,36.2,0.51,15.8,0.422,46.2,CLOSED,No protection operation,demand stress,No restoration required
IND-S04583,normal_operation,IN-KAR-HUB-GEN,Karnataka Hub Generation,Karnataka,0.0,1.1646,0.9608,0.9826,0,2026-08-30 09:10:00+00:00,49.987,0.983,36.5,2.46,26.8,0.234,62.2,CLOSED,No protection operation,demand stress,No restoration required
IND-S04584,line_outage,IN-C07861-GEN05,Ujjain,Madhya Pradesh,0.04,1.4241,1.1119,1.0202,103501,2026-08-27 01:05:00+00:00,49.967,0.983,36.9,0.51,17.7,0.124,64.8,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04585,line_outage,IN-C12677-SS,Chinnavādampatti,Tamil Nadu,0.0,1.8225,1.0222,1.0033,0,2026-08-27 22:25:00+00:00,49.933,0.99,37.0,0.44,21.2,0.235,71.2,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04586,cascade_emergency,IN-C09286-GEN05,Pimpri-Chinchwad,Maharashtra,11.38,4.3686,1.5143,1.0711,20200954,2026-08-18 10:45:00+00:00,49.65,0.948,39.6,5.17,17.5,0.528,58.3,CLOSED,No protection operation,demand stress,No restoration required
IND-S04587,line_outage,IN-C00034-FD011,Adoni,Andhra Pradesh,0.01,1.2722,1.1178,1.0357,0,2026-08-14 09:55:00+00:00,49.975,0.986,34.5,0.94,17.8,0.402,56.2,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04588,heatwave,IN-C12351-GEN12,Thoothukudi,Tamil Nadu,8.45,2.8683,1.2776,1.1419,0,2026-08-05 09:15:00+00:00,49.804,0.965,39.0,3.74,17.9,0.608,54.6,CLOSED,No protection operation,thermal derating,No restoration required
IND-S04589,transformer_overload,IN-C03064-FD011,Bhālswa Jahangirpur,Delhi,0.0,2.0634,1.258,1.0397,0,2026-08-22 10:30:00+00:00,49.904,0.979,33.8,1.57,17.6,0.266,59.2,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S04590,high_demand,IN-C04488-FD011,Udhampur,Jammu and Kashmir,8.75,2.141,1.4517,1.0848,84015,2026-08-08 16:35:00+00:00,49.875,0.958,36.2,3.78,17.4,0.56,86.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S04591,heatwave,IN-C15586-FD011,Fyzābād,Uttar Pradesh,10.23,1.9695,1.3484,1.2046,31002743,2026-08-31 10:45:00+00:00,49.86,0.951,39.9,4.7,22.5,0.675,48.9,CLOSED,No protection operation,thermal derating,No restoration required
IND-S04592,heatwave,IN-C19433-FD011,Haridwar,Uttarakhand,0.2,2.7878,1.1993,1.1165,252469,2026-08-17 19:20:00+00:00,49.803,0.968,36.3,2.8,25.7,0.497,48.5,CLOSED,No protection operation,thermal derating,No restoration required
IND-S04593,high_demand,IN-C15547-FD031,Lucknow,Uttar Pradesh,0.03,1.5356,1.3479,1.0387,0,2026-08-03 17:25:00+00:00,49.94,0.966,36.9,0.78,22.8,0.066,66.7,CLOSED,No protection operation,demand stress,No restoration required
IND-S04594,heatwave,IN-C09293-FD021,Sholapur,Maharashtra,8.64,2.5366,1.3327,1.1522,997281,2026-08-03 10:55:00+00:00,49.843,0.971,34.2,2.88,29.4,0.476,80.0,CLOSED,No protection operation,thermal derating,No restoration required
IND-S04595,high_demand,IN-C02978-SS,Arekel,Chhattisgarh,8.72,1.5342,1.498,1.0583,0,2026-08-14 16:05:00+00:00,49.947,0.982,33.7,1.2,30.0,0.448,48.4,CLOSED,No protection operation,demand stress,No restoration required
IND-S04596,line_outage,IN-C11562-FD012,Kota,Rajasthan,0.0,1.3582,1.1571,1.0066,0,2026-08-02 03:45:00+00:00,49.974,0.979,32.6,0.92,17.2,0.283,60.8,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04597,heatwave,IN-C12341-FD022,Coimbatore,Tamil Nadu,0.0,3.1305,1.2525,1.0995,0,2026-08-17 10:55:00+00:00,49.774,0.97,36.1,2.66,21.3,0.438,72.2,CLOSED,No protection operation,thermal derating,No restoration required
IND-S04598,cascade_emergency,IN-C15559-FD011,Modīnagar,Uttar Pradesh,32.82,8.4164,1.5968,1.1275,67041740,2026-08-11 22:20:00+00:00,49.65,0.952,36.5,3.22,22.5,0.562,60.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S04599,normal_operation,IN-C12351-GEN12,Thoothukudi,Tamil Nadu,0.0,1.1624,0.9654,0.9955,0,2026-08-07 11:05:00+00:00,49.972,0.967,35.6,0.07,18.5,0.346,62.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S04600,high_demand,IN-C15550-GEN05,Ghāziābād,Uttar Pradesh,8.93,1.7369,1.3433,1.0737,12977161,2026-08-31 17:40:00+00:00,49.946,0.976,38.1,5.22,18.3,0.276,75.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S04601,high_demand,IN-C10425-GEN02,Bhubaneswar,Odisha,8.56,1.6286,1.3801,1.0912,0,2026-08-11 08:25:00+00:00,49.953,0.972,33.5,2.27,16.1,0.215,57.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S04602,line_outage,IN-C07055-GEN11,Malappuram,Kerala,0.0,1.6648,1.1088,1.0243,0,2026-08-09 08:35:00+00:00,49.915,0.982,31.1,0.47,16.3,0.403,59.5,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04603,high_demand,IN-C09283-SS,Pune,Maharashtra,0.24,2.8108,1.3036,1.0298,3124458,2026-08-01 22:00:00+00:00,49.775,0.979,38.5,1.17,19.2,0.275,74.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S04604,cascade_emergency,IN-C12781-SS,Omalur,Tamil Nadu,9.38,7.0813,1.4171,1.0884,17309120,2026-08-30 12:40:00+00:00,49.65,0.958,33.6,1.73,24.4,0.438,67.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S04605,heatwave,IN-C11573-FD011,Tonk,Rajasthan,0.11,1.9652,1.2364,1.0832,165294,2026-08-13 11:50:00+00:00,49.884,0.969,32.5,2.27,16.2,0.291,63.1,CLOSED,No protection operation,thermal derating,No restoration required
IND-S04606,line_outage,IN-C15574-FD011,Gyānpur,Uttar Pradesh,0.01,1.3998,1.0126,1.0081,0,2026-08-31 09:45:00+00:00,49.98,0.988,35.7,1.53,24.1,0.0,66.2,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04607,line_outage,IN-C09290-FD022,Dombivali,Maharashtra,0.0,1.5067,1.2417,1.0576,0,2026-08-02 00:20:00+00:00,49.951,0.988,32.3,1.55,20.2,0.453,69.8,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04608,transformer_overload,IN-C15556-GEN11,Gorakhpur,Uttar Pradesh,0.01,5.2717,1.2658,1.0048,0,2026-08-21 08:30:00+00:00,49.65,0.982,31.9,0.23,21.7,0.358,42.5,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S04609,high_demand,IN-C00019-GEN03,Visakhapatnam,Andhra Pradesh,8.56,2.6305,1.3225,1.0838,1488559,2026-08-12 11:40:00+00:00,49.85,0.981,28.6,2.94,29.2,0.271,57.6,CLOSED,No protection operation,demand stress,No restoration required
IND-S04610,high_demand,IN-C09288-FD031,Pimpri,Maharashtra,8.65,1.5351,1.5169,1.0318,0,2026-08-13 00:55:00+00:00,49.911,0.952,26.5,0.65,20.1,0.417,61.2,CLOSED,No protection operation,demand stress,No restoration required
IND-S04611,high_demand,IN-C01502-SS,Nabīnagar,Bihar,8.95,2.3133,1.5385,1.0938,0,2026-08-19 21:00:00+00:00,49.85,0.967,33.0,1.92,18.6,0.39,64.7,CLOSED,No protection operation,demand stress,No restoration required
IND-S04612,transformer_overload,IN-C03280-SS,Ahmedabad,Gujarat,0.47,5.0247,1.0482,1.0052,6357693,2026-08-27 06:10:00+00:00,49.65,0.985,35.5,2.47,19.4,0.111,48.3,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S04613,line_outage,IN-C19737-FD021,Rajpur Sonarpur,West Bengal,0.0,1.6007,1.2173,1.0086,0,2026-08-13 09:00:00+00:00,49.903,0.979,32.2,0.17,12.0,0.237,61.0,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04614,cascade_emergency,IN-C12340-FD022,Chennai,Tamil Nadu,8.51,4.6039,1.4214,1.0501,0,2026-08-06 02:40:00+00:00,49.65,0.961,33.1,1.11,11.9,0.227,41.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S04615,cascade_emergency,IN-C09423-SS,Pāthri,Maharashtra,8.57,8.3379,1.3071,1.1644,0,2026-08-05 13:10:00+00:00,49.65,0.972,34.4,3.1,25.5,0.739,61.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S04616,high_demand,IN-C02530-GEN06,Rāj-Nāndgaon,Chhattisgarh,8.68,2.814,1.52,1.0361,0,2026-08-20 12:15:00+00:00,49.8,0.968,29.9,0.92,19.4,0.189,62.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S04617,cascade_emergency,IN-C03281-GEN02,Surat,Gujarat,10.09,5.9691,1.401,1.1148,18272014,2026-08-21 07:00:00+00:00,49.65,0.959,38.8,2.24,15.9,0.683,76.5,CLOSED,No protection operation,demand stress,No restoration required
IND-S04618,line_outage,IN-C12340-FD021,Chennai,Tamil Nadu,0.2,2.0398,1.0825,1.0209,86195,2026-08-06 09:30:00+00:00,49.876,0.976,39.3,1.67,18.7,0.122,76.8,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04619,cascade_emergency,IN-C19135-SS,Asāwar,Uttar Pradesh,8.68,7.4948,1.3912,1.1317,0,2026-08-18 04:15:00+00:00,49.65,0.98,36.8,3.49,24.9,0.493,63.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S04620,line_outage,IN-C09297-FD021,Borivli,Maharashtra,0.0,2.4352,1.2182,1.0065,0,2026-08-27 13:00:00+00:00,49.803,0.984,29.8,0.39,22.3,0.223,46.9,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04621,transformer_overload,IN-C09323-FD011,Achalpur,Maharashtra,0.0,3.8045,1.0015,1.0748,0,2026-08-27 00:30:00+00:00,49.709,0.981,37.2,2.01,20.9,0.374,56.0,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S04622,cascade_emergency,IN-C07860-GEN04,Gwalior,Madhya Pradesh,12.11,8.1669,1.5126,1.1165,24021010,2026-08-19 03:45:00+00:00,49.65,0.953,35.5,2.36,19.5,0.465,49.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S04623,cascade_emergency,IN-MAH-HUB-GEN,Maharashtra Hub Generation,Maharashtra,9.96,4.4235,1.4433,1.0645,18706894,2026-08-17 23:15:00+00:00,49.65,0.969,31.2,1.59,16.3,0.307,63.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S04624,heatwave,IN-C09300-FD011,Kolhāpur,Maharashtra,8.51,1.5764,1.3729,1.0848,0,2026-08-22 12:15:00+00:00,49.935,0.96,37.9,2.75,20.2,0.48,58.4,CLOSED,No protection operation,thermal derating,No restoration required
IND-S04625,high_demand,IN-C11059-FD011,Batāla,Punjab,8.46,1.8128,1.384,1.0205,158621,2026-08-21 19:55:00+00:00,49.923,0.95,42.9,0.57,16.4,0.351,76.3,CLOSED,No protection operation,demand stress,No restoration required
IND-S04626,high_demand,IN-C04829-GEN08,Bhetia,Jharkhand,8.66,1.5714,1.4523,1.0794,0,2026-08-26 15:25:00+00:00,49.944,0.97,31.6,1.95,17.0,0.442,49.3,CLOSED,No protection operation,demand stress,No restoration required
IND-S04627,cascade_emergency,IN-C15551-FD032,Varanasi,Uttar Pradesh,9.88,6.4816,1.4222,1.1262,17429762,2026-08-06 23:25:00+00:00,49.65,0.97,33.5,3.06,22.3,0.367,72.5,CLOSED,No protection operation,demand stress,No restoration required
IND-S04628,line_outage,IN-C19733-GEN05,Āsansol,West Bengal,0.15,2.0288,1.0924,1.0476,1331410,2026-08-28 12:45:00+00:00,49.885,0.975,31.3,1.81,13.4,0.341,72.4,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04629,high_demand,IN-C01383-GEN10,Katihar,Bihar,8.33,2.5824,1.3435,1.0505,0,2026-08-30 09:05:00+00:00,49.832,0.957,33.8,1.95,22.9,0.174,61.3,CLOSED,No protection operation,demand stress,No restoration required
IND-S04630,normal_operation,IN-C14854-FD011,Secunderabad,Telangana,0.0,1.1721,0.8769,1.0125,0,2026-08-10 23:25:00+00:00,49.978,0.958,33.1,0.45,19.7,0.094,40.6,CLOSED,No protection operation,demand stress,No restoration required
IND-S04631,cascade_emergency,IN-C01385-GEN12,Chāpra,Bihar,8.56,8.9871,1.3014,1.1595,0,2026-08-04 00:40:00+00:00,49.65,0.974,36.4,3.19,17.8,0.618,48.4,CLOSED,No protection operation,demand stress,No restoration required
IND-S04632,cascade_emergency,IN-C05538-GEN09,Vijayapura,Karnataka,34.08,5.8042,1.5521,1.1424,84002671,2026-08-10 09:40:00+00:00,49.65,0.955,37.3,3.46,18.1,0.408,66.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S04633,normal_operation,IN-C02533-GEN09,Ambikāpur,Chhattisgarh,0.0,1.0363,0.8854,1.0137,0,2026-08-20 18:25:00+00:00,49.999,0.976,36.2,0.55,17.9,0.204,55.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S04634,line_outage,IN-C09287-FD021,Nashik,Maharashtra,0.01,1.3162,1.2612,1.0006,0,2026-08-13 14:15:00+00:00,49.952,0.986,35.8,0.09,15.2,0.275,60.4,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04635,heatwave,IN-C07155-SS,Ramanattukara,Kerala,0.0,3.0522,1.1651,1.1278,0,2026-08-08 15:15:00+00:00,49.799,0.977,41.9,5.71,14.1,0.588,64.8,CLOSED,No protection operation,thermal derating,No restoration required
IND-S04636,line_outage,IN-C11054-GEN05,Bathinda,Punjab,0.06,2.2871,1.0733,1.0395,285788,2026-08-15 03:30:00+00:00,49.861,0.987,35.9,1.07,20.2,0.277,74.3,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S04637,heatwave,IN-C15557-GEN12,Loni,Uttar Pradesh,0.52,1.5946,1.174,1.1903,0,2026-08-03 06:30:00+00:00,49.945,0.988,31.7,3.82,21.7,0.585,65.2,CLOSED,No protection operation,thermal derating,No restoration required
