scenario_id,scenario_type,grid_id,initiating_node,initiating_type,initiating_city,initiating_state,stress_multiplier,load_multiplier,weather_factor,n_line_outages,subgraph_nodes,n_steps,cascade_size,cascade_risk_pct,unserved_energy_frac,population_affected,powerflow_failures,n_failed_in_subgraph,cascade_path,cascade_path_steps,split
IND-S03720,transformer_overload,india_national_20k,IN-C00026-GEN10,generator,Tirupati,Andhra Pradesh,4.1629,1.0646,1.0583,1,40,1,0,0.0,0.0,0,0,0,,,test
IND-S03721,normal_operation,india_national_20k,IN-C00138-SS,substation,Podili,Andhra Pradesh,1.1351,0.9502,1.0181,0,5,1,0,0.0,0.0,0,0,0,,,test
IND-S03722,transformer_overload,india_national_20k,IN-C03096-SS,substation,Kondli,Delhi,2.0924,1.1333,1.0081,1,7,1,0,0.0,0.0,0,0,0,,,train
IND-S03723,normal_operation,india_national_20k,IN-C15552-GEN07,generator,Prayagraj,Uttar Pradesh,1.1082,0.9893,0.9852,0,119,1,0,0.0,0.0,0,0,0,,,train
IND-S03724,normal_operation,india_national_20k,IN-C07236-SS,substation,Trittāla,Kerala,1.1041,0.9651,0.9932,0,2,1,0,0.0,0.0,0,0,0,,,train
IND-S03725,transformer_overload,india_national_20k,IN-C19790-FD011,feeder,Rānāghāt,West Bengal,3.0906,1.0414,1.0288,0,5,1,0,0.0,0.0,0,0,0,,,val
IND-S03726,line_outage,india_national_20k,IN-C11052-GEN03,generator,Jalandhar,Punjab,1.9841,1.2095,1.0094,2,24,1,0,0.0,0.0,0,0,0,,,train
IND-S03727,transformer_overload,india_national_20k,IN-C05535-FD011,feeder,Belagavi,Karnataka,3.8227,1.2149,1.0131,1,8,1,0,0.0,0.0,0,0,0,,,test
IND-S03728,cascade_emergency,india_national_20k,IN-C05547-FD011,feeder,Bhadrāvati,Karnataka,8.9133,1.3856,1.1443,3,6,5,45,9.82,0.00807,7560406,0,4,IN-SR-HUB|IN-KAR-HUB|IN-C05547-SS|IN-C05547-TR01|IN-C05547-FD011|IN-ER-HUB|IN-NER-HUB|IN-C11034-SS|IN-C11047-SS|IN-JHA-HUB|IN-C04828-SS|IN-C10290-SS,0|0|0|0|0|1|1|1|1|2|2|2,test
IND-S03729,cascade_emergency,india_national_20k,IN-C12422-FD011,feeder,Attur,Tamil Nadu,6.9301,1.375,1.0838,4,5,1,0,8.52,0.0,0,0,0,,,train
IND-S03730,normal_operation,india_national_20k,IN-C03280-GEN01,generator,Ahmedabad,Gujarat,1.058,1.0175,0.9838,0,28,1,0,0.0,0.0,0,0,0,,,train
IND-S03731,cascade_emergency,india_national_20k,IN-C19747-FD011,feeder,Kharagpur,West Bengal,5.4087,1.4369,1.1188,4,5,1,0,8.77,0.0,0,0,0,,,val
IND-S03732,cascade_emergency,india_national_20k,IN-C06701-SS,substation,Anūr,Karnataka,4.7812,1.5946,1.0634,2,4,1,0,8.98,0.0,0,0,0,,,test
IND-S03733,transformer_overload,india_national_20k,IN-C07864-GEN08,generator,Satna,Madhya Pradesh,4.7407,1.1097,1.0447,0,47,1,0,0.0,0.0,0,0,0,,,train
IND-S03734,line_outage,india_national_20k,IN-C19731-SS,substation,Durgapur,West Bengal,2.2073,1.2222,1.0183,1,54,2,7,0.19,0.00119,1331410,0,7,IN-WES-HUB|IN-C19731-SS|IN-C19733-SS|IN-C19755-SS|IN-C19766-SS|IN-C19864-SS|IN-C19963-SS,0|0|0|0|0|0|0,val
IND-S03735,cascade_emergency,india_national_20k,IN-C15554-FD021,feeder,Bareilly,Uttar Pradesh,7.5527,1.437,1.0595,3,8,4,37,9.6,0.01045,12709330,0,4,IN-NR-HUB|IN-WR-HUB|IN-NER-HUB|IN-C15554-SS|IN-C15554-TR02|IN-C15554-FD021|IN-UTT-HUB|IN-C01444-SS|IN-DEL-HUB|IN-C03058-SS|IN-C10290-SS|IN-C10346-SS,0|0|0|0|0|0|0|1|1|1|1|1,train
IND-S03736,normal_operation,india_national_20k,IN-C07865-GEN09,generator,Saugor,Madhya Pradesh,1.1195,0.9692,1.0022,0,46,1,0,0.0,0.0,0,0,0,,,train
IND-S03737,transformer_overload,india_national_20k,IN-C09313-FD011,feeder,Panvel,Maharashtra,5.9193,1.1334,1.07,0,5,1,0,0.0,0.0,0,0,0,,,train
IND-S03738,line_outage,india_national_20k,IN-C11052-GEN03,generator,Jalandhar,Punjab,1.8264,1.2066,1.0538,3,24,1,0,0.0,0.0,0,0,0,,,train
IND-S03739,heatwave,india_national_20k,IN-C00025-FD021,feeder,Kadapa,Andhra Pradesh,1.5004,1.4149,1.1821,1,8,3,6,9.05,0.0003,511330,0,2,IN-AND-HUB|IN-C00025-SS|IN-C00037-SS|IN-C00715-SS|IN-C00747-SS|IN-C00866-SS,0|0|1|1|1|1,test
IND-S03740,transformer_overload,india_national_20k,IN-TAM-HUB-GEN,generator,Tamil Nadu Hub Generation,Tamil Nadu,5.2061,1.2572,1.0554,1,260,1,0,0.01,0.0,0,0,0,,,train
IND-S03741,transformer_overload,india_national_20k,IN-C12341-SS,substation,Coimbatore,Tamil Nadu,4.4179,1.1001,1.0167,1,260,2,4,0.29,0.00585,2356507,0,4,IN-TAM-HUB|IN-C12341-SS|IN-C12372-SS|IN-C12378-SS,0|0|0|0,train
IND-S03742,transformer_overload,india_national_20k,IN-C07897-FD011,feeder,Tīkamgarh,Madhya Pradesh,4.4912,1.2915,1.0537,1,5,1,0,0.0,0.0,0,0,0,,,train
IND-S03743,normal_operation,india_national_20k,IN-C05538-FD011,feeder,Vijayapura,Karnataka,1.0586,1.0138,0.9951,0,8,1,0,0.0,0.0,0,0,0,,,test
IND-S03744,normal_operation,india_national_20k,IN-C15549-FD011,feeder,Meerut,Uttar Pradesh,1.0036,0.8506,0.999,0,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03745,normal_operation,india_national_20k,IN-C03281-FD012,feeder,Surat,Gujarat,1.1971,1.0189,1.0106,0,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03746,high_demand,india_national_20k,IN-C00027-GEN11,generator,Anantapur,Andhra Pradesh,2.7539,1.3914,1.0279,0,41,1,0,8.39,0.0,0,0,0,,,test
IND-S03747,transformer_overload,india_national_20k,IN-C09293-FD011,feeder,Sholapur,Maharashtra,2.0548,1.0757,1.0269,0,8,2,3,0.16,0.003,997281,0,3,IN-C09293-SS|IN-C09293-TR01|IN-C09293-FD011,0|0|0,train
IND-S03748,normal_operation,india_national_20k,IN-MAH-HUB-GEN,generator,Maharashtra Hub Generation,Maharashtra,1.0395,0.9695,0.9896,0,144,1,0,0.0,0.0,0,0,0,,,train
IND-S03749,line_outage,india_national_20k,IN-C11052-GEN03,generator,Jalandhar,Punjab,2.0535,1.0092,1.0321,2,24,1,0,0.0,0.0,0,0,0,,,train
IND-S03750,high_demand,india_national_20k,IN-C09293-SS,substation,Sholapur,Maharashtra,2.7749,1.3816,1.0955,0,152,1,0,8.56,0.0,0,0,0,,,train
IND-S03751,high_demand,india_national_20k,IN-C09293-GEN12,generator,Sholapur,Maharashtra,1.9379,1.429,1.0305,0,37,5,37,9.37,0.00638,17506116,0,2,IN-WR-HUB|IN-MAH-HUB|IN-ER-HUB|IN-NER-HUB|IN-C10290-SS|IN-C10346-SS|IN-C10353-SS|IN-C10360-SS|IN-C10362-SS|IN-C10384-SS|IN-NAG-HUB|IN-C10388-SS,0|0|1|1|2|2|2|2|2|2|2|2,train
IND-S03752,transformer_overload,india_national_20k,IN-C11565-GEN06,generator,Udaipur,Rajasthan,5.056,1.2786,1.0178,0,32,1,0,0.01,0.0,0,0,0,,,train
IND-S03753,cascade_emergency,india_national_20k,IN-C15838-SS,substation,Jarwal,Uttar Pradesh,8.3122,1.5221,1.0848,4,6,1,0,8.87,0.0,0,0,0,,,train
IND-S03754,transformer_overload,india_national_20k,IN-C04827-FD011,feeder,Deoghar,Jharkhand,4.0455,1.125,1.071,0,7,2,3,0.13,0.00206,203123,0,3,IN-C04827-SS|IN-C04827-TR01|IN-C04827-FD011,0|0|0,train
IND-S03755,normal_operation,india_national_20k,IN-C05569-TR01,transformer,Channapatna,Karnataka,1.0335,0.9314,1.0087,0,6,1,0,0.0,0.0,0,0,0,,,test
IND-S03756,cascade_emergency,india_national_20k,IN-C03280-GEN01,generator,Ahmedabad,Gujarat,5.3299,1.5306,1.0854,1,28,4,65,10.58,0.01454,25577843,0,3,IN-WR-HUB|IN-SR-HUB|IN-ER-HUB|IN-NER-HUB|IN-GUJ-HUB|IN-C03280-SS|IN-KER-HUB|IN-C07054-SS|IN-C10346-SS|IN-C10362-SS|IN-C15600-SS|IN-UTT-HUB,0|0|0|0|0|0|0|0|0|0|0|0,train
IND-S03757,heatwave,india_national_20k,IN-C10425-FD011,feeder,Bhubaneswar,Odisha,3.2098,1.16,1.2172,2,8,2,4,8.56,0.00387,885363,0,4,IN-ODI-HUB|IN-C10425-SS|IN-C10425-TR01|IN-C10425-FD011,0|0|0|0,train
IND-S03758,line_outage,india_national_20k,IN-C07857-FD011,feeder,Indore,Madhya Pradesh,1.5304,1.2933,1.0105,1,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03759,normal_operation,india_national_20k,IN-C10823-SS,substation,Amdāli,Odisha,1.1722,0.9744,1.0061,0,9,1,0,0.0,0.0,0,0,0,,,train
IND-S03760,normal_operation,india_national_20k,IN-C12340-FD021,feeder,Chennai,Tamil Nadu,1.0818,0.9447,1.0034,0,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03761,cascade_emergency,india_national_20k,IN-C12380-FD011,feeder,Tiruchengode,Tamil Nadu,7.4196,1.4296,1.0545,2,6,2,4,8.68,0.00172,95335,0,4,IN-TAM-HUB|IN-C12380-SS|IN-C12380-TR01|IN-C12380-FD011,0|0|0|0,train
IND-S03762,heatwave,india_national_20k,IN-C11498-SS,substation,Argowāl,Punjab,2.1007,1.2163,1.0926,1,6,1,0,0.0,0.0,0,0,0,,,train
IND-S03763,cascade_emergency,india_national_20k,IN-C09343-FD011,feeder,Wāshīm,Maharashtra,7.3659,1.5078,1.071,4,5,1,0,8.78,0.0,0,0,0,,,train
IND-S03764,high_demand,india_national_20k,IN-C07051-GEN07,generator,Alappuzha,Kerala,2.489,1.3161,1.0969,0,29,1,0,8.42,0.0,0,0,0,,,train
IND-S03765,transformer_overload,india_national_20k,IN-C15554-GEN09,generator,Bareilly,Uttar Pradesh,4.3568,1.1243,1.0587,1,116,1,0,0.01,0.0,0,0,0,,,train
IND-S03766,transformer_overload,india_national_20k,IN-C13044-SS,substation,Muttukavundanpudūr,Tamil Nadu,4.318,1.1697,1.0591,1,9,1,0,0.0,0.0,0,0,0,,,train
IND-S03767,line_outage,india_national_20k,IN-C05539-FD021,feeder,Shivamogga,Karnataka,1.5261,1.1725,1.018,3,8,2,2,0.07,0.00058,0,0,2,IN-C05539-TR02|IN-C05539-FD021,0|0,test
IND-S03768,transformer_overload,india_national_20k,IN-C16023-SS,substation,Gokul,Uttar Pradesh,4.8085,1.2298,1.028,0,5,1,0,0.0,0.0,0,0,0,,,train
IND-S03769,high_demand,india_national_20k,IN-C15557-GEN12,generator,Loni,Uttar Pradesh,1.924,1.2707,1.0337,1,117,1,0,0.01,0.0,0,0,0,,,train
IND-S03770,transformer_overload,india_national_20k,IN-C09288-FD012,feeder,Pimpri,Maharashtra,4.1383,1.288,1.0241,1,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03771,high_demand,india_national_20k,IN-C19729-FD031,feeder,Kolkata,West Bengal,1.802,1.4294,1.0251,1,10,6,20,8.93,0.00297,11482300,0,1,IN-ER-HUB|IN-WES-HUB|IN-WR-HUB|IN-C19766-SS|IN-C19864-SS|IN-C19963-SS|IN-C10346-SS|IN-C10362-SS|IN-C15600-SS|IN-UTT-HUB|IN-DEL-HUB|IN-C03058-SS,0|0|1|1|1|1|2|2|2|2|3|3,val
IND-S03772,normal_operation,india_national_20k,IN-C05532-GEN03,generator,Mysuru,Karnataka,1.0413,1.0097,0.9985,0,48,1,0,0.0,0.0,0,0,0,,,test
IND-S03773,line_outage,india_national_20k,IN-C12525-SS,substation,Tirumuruganpūndi,Tamil Nadu,2.4314,1.0905,1.004,2,9,1,0,0.0,0.0,0,0,0,,,train
IND-S03774,cascade_emergency,india_national_20k,IN-C15834-SS,substation,Jalālī,Uttar Pradesh,6.3768,1.3443,1.1184,2,10,6,19,8.97,0.00349,12456423,0,0,IN-C15553-SS|IN-UTT-HUB|IN-TAM-HUB|IN-C12372-SS|IN-C12378-SS|IN-C12392-SS|IN-C19433-SS|IN-C19438-SS|IN-C19462-SS|IN-C19475-SS|IN-WR-HUB|IN-MAH-HUB,0|0|1|1|1|1|1|1|1|1|2|2,train
IND-S03775,normal_operation,india_national_20k,IN-C05549-FD011,feeder,Hassan,Karnataka,1.1381,1.0457,0.9876,0,6,1,0,0.0,0.0,0,0,0,,,test
IND-S03776,cascade_emergency,india_national_20k,IN-C09442-SS,substation,Pulgaon,Maharashtra,7.3161,1.5591,1.1225,2,7,1,0,9.02,0.0,0,0,0,,,train
IND-S03777,transformer_overload,india_national_20k,IN-C14844-FD031,feeder,Hyderabad,Telangana,4.2116,1.0987,1.0467,1,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03778,transformer_overload,india_national_20k,IN-C15501-FD021,feeder,Agartala,Tripura,3.6003,1.0822,1.0327,0,8,2,7,0.22,0.00201,433442,0,4,IN-TRI-HUB|IN-C15501-SS|IN-C15506-SS|IN-C15525-SS|IN-C15543-SS|IN-C15501-TR02|IN-C15501-FD021,0|0|0|0|0|0|0,train
IND-S03779,cascade_emergency,india_national_20k,IN-C03281-FD031,feeder,Surat,Gujarat,4.9261,1.4061,1.0579,3,10,5,47,9.96,0.01703,22332930,0,4,IN-WR-HUB|IN-C01436-SS|IN-C01794-SS|IN-C01845-SS|IN-C02101-SS|IN-GUJ-HUB|IN-C03281-SS|IN-C03281-TR03|IN-C03281-FD031|IN-ER-HUB|IN-NER-HUB|IN-C10290-SS,0|0|0|0|0|0|0|0|0|1|1|2,train
IND-S03780,high_demand,india_national_20k,IN-C03304-FD011,feeder,Kalol,Gujarat,2.0667,1.4617,1.0225,0,5,1,0,8.53,0.0,0,0,0,,,train
IND-S03781,cascade_emergency,india_national_20k,IN-ODI-HUB-GEN,generator,Odisha Hub Generation,Odisha,7.2999,1.4548,1.1756,2,83,1,0,9.01,0.0,0,0,0,,,train
IND-S03782,heatwave,india_national_20k,IN-C00049-SS,substation,Amaravati,Andhra Pradesh,2.6231,1.1504,1.1288,0,7,1,0,0.0,0.0,0,0,0,,,test
IND-S03783,high_demand,india_national_20k,IN-C09288-GEN07,generator,Pimpri,Maharashtra,2.3398,1.2972,1.0436,0,44,5,27,1.06,0.00576,9206078,0,4,IN-WR-HUB|IN-MAH-HUB|IN-C09286-SS|IN-C09288-SS|IN-ER-HUB|IN-NER-HUB|IN-C10290-SS|IN-C10346-SS|IN-C10353-SS|IN-C10360-SS|IN-C10362-SS|IN-C10384-SS,0|0|0|0|1|1|2|2|2|2|2|2,train
IND-S03784,normal_operation,india_national_20k,IN-C10432-GEN09,generator,Balasore,Odisha,1.1034,0.9188,0.9934,0,23,1,0,0.0,0.0,0,0,0,,,train
IND-S03785,heatwave,india_national_20k,IN-C07056-GEN12,generator,Tellicherry,Kerala,1.6597,1.4386,1.0983,2,30,1,0,8.69,0.0,0,0,0,,,train
IND-S03786,line_outage,india_national_20k,IN-C09306-FD011,feeder,Dhule,Maharashtra,1.2387,1.2202,1.0156,1,6,1,0,0.0,0.0,0,0,0,,,train
IND-S03787,high_demand,india_national_20k,IN-C14883-SS,substation,Wanparti,Telangana,2.3867,1.3867,1.0469,0,13,1,0,8.44,0.0,0,0,0,,,train
IND-S03788,cascade_emergency,india_national_20k,IN-C10427-GEN04,generator,Brahmapur,Odisha,7.1577,1.4322,1.0985,1,26,2,2,8.74,0.00073,356598,0,2,IN-ODI-HUB|IN-C10427-SS,0|0,train
IND-S03789,normal_operation,india_national_20k,IN-C03280-FD012,feeder,Ahmedabad,Gujarat,1.0851,0.8983,0.9818,0,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03790,high_demand,india_national_20k,IN-C09801-SS,substation,Guhāgar,Maharashtra,2.1321,1.4853,1.068,1,4,1,0,8.72,0.0,0,0,0,,,train
IND-S03791,heatwave,india_national_20k,IN-C09285-FD012,feeder,Thāne,Maharashtra,2.5336,1.4169,1.0953,1,10,1,0,8.64,0.0,0,0,0,,,train
IND-S03792,transformer_overload,india_national_20k,IN-C00018-GEN02,generator,Vijayawada,Andhra Pradesh,3.7495,1.0851,1.0001,1,45,2,2,0.09,0.00142,1143232,0,2,IN-AND-HUB|IN-C00018-SS,0|0,test
IND-S03793,line_outage,india_national_20k,IN-C05531-FD021,feeder,Hubballi,Karnataka,1.7644,1.0035,1.0241,3,8,2,6,0.21,0.00255,954706,0,3,IN-C05531-SS|IN-C05531-TR02|IN-C05531-FD021|IN-C10542-SS|IN-C10938-SS|IN-C11025-SS,0|0|0|0|0|0,test
IND-S03794,cascade_emergency,india_national_20k,IN-C00033-FD011,feeder,Machilīpatnam,Andhra Pradesh,5.9801,1.557,1.1313,4,6,3,68,10.68,0.01348,2557528,0,4,IN-AND-HUB|IN-C00033-SS|IN-C00033-TR01|IN-C00033-FD011|IN-C00011-SS|IN-C00001-TR01|IN-C00001-FD011|IN-C00020-SS|IN-C00023-SS|IN-C00024-SS|IN-C00026-SS|IN-C00037-SS,0|0|0|0|1|1|1|1|1|1|1|1,test
IND-S03795,transformer_overload,india_national_20k,IN-C10425-FD021,feeder,Bhubaneswar,Odisha,4.0896,1.2288,1.0795,1,8,1,0,0.0,0.0,0,0,0,,,train
IND-S03796,line_outage,india_national_20k,IN-C15547-FD032,feeder,Lucknow,Uttar Pradesh,2.2896,1.2452,1.0372,1,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03797,cascade_emergency,india_national_20k,IN-C07381-SS,substation,Chendrappini,Kerala,4.5815,1.3398,1.1066,4,4,1,0,8.5,0.0,0,0,0,,,train
IND-S03798,heatwave,india_national_20k,IN-C03174-GEN02,generator,Vasco da Gama,Goa,2.5402,1.2055,1.1456,2,13,2,3,0.07,0.00017,210617,0,3,IN-C03173-SS|IN-C03174-SS|IN-C03215-SS,0|0|0,train
IND-S03799,line_outage,india_national_20k,IN-C19761-FD011,feeder,Krishnanagar,West Bengal,2.3704,1.0882,1.0073,3,5,1,0,0.0,0.0,0,0,0,,,val
IND-S03800,cascade_emergency,india_national_20k,IN-C15554-GEN09,generator,Bareilly,Uttar Pradesh,5.1524,1.5276,1.1586,5,116,7,935,31.91,0.18389,69059592,0,15,IN-NR-HUB|IN-WR-HUB|IN-SR-HUB|IN-ER-HUB|IN-NER-HUB|IN-KER-HUB|IN-C07054-SS|IN-C10346-SS|IN-C10362-SS|IN-C15600-SS|IN-UTT-HUB|IN-WES-HUB,0|0|0|0|0|0|0|0|0|0|0|0,train
IND-S03801,line_outage,india_national_20k,IN-C03843-SS,substation,Bablāi,Haryana,2.4907,1.0829,1.0263,4,2,1,0,0.0,0.0,0,0,0,,,train
IND-S03802,line_outage,india_national_20k,IN-C07881-FD011,feeder,Pithampur,Madhya Pradesh,1.6721,1.1739,1.0468,1,6,1,0,0.0,0.0,0,0,0,,,train
IND-S03803,cascade_emergency,india_national_20k,IN-C09287-SS,substation,Nashik,Maharashtra,8.17,1.4586,1.133,5,155,1,0,8.79,0.0,0,0,0,,,train
IND-S03804,heatwave,india_national_20k,IN-C07248-SS,substation,Elamkunnapuzha,Kerala,2.671,1.4013,1.0832,0,4,1,0,8.57,0.0,0,0,0,,,train
IND-S03805,transformer_overload,india_national_20k,IN-C09293-GEN12,generator,Sholapur,Maharashtra,2.4244,1.0617,1.0599,1,37,5,13,0.31,0.00024,198352,0,2,IN-WR-HUB|IN-MAH-HUB|IN-ER-HUB|IN-NER-HUB|IN-C10346-SS|IN-C10360-SS|IN-C10362-SS|IN-C15523-SS|IN-C19963-SS|IN-C15525-SS|IN-C15543-SS|IN-C19766-SS,0|0|1|1|2|2|2|2|2|3|3|3,train
IND-S03806,high_demand,india_national_20k,IN-C00065-FD011,feeder,Palāsa,Andhra Pradesh,1.6739,1.3671,1.0972,0,5,1,0,8.54,0.0,0,0,0,,,test
IND-S03807,high_demand,india_national_20k,IN-C05532-FD011,feeder,Mysuru,Karnataka,2.117,1.4206,1.0696,1,8,1,0,8.57,0.0,0,0,0,,,test
IND-S03808,transformer_overload,india_national_20k,IN-C09290-FD011,feeder,Dombivali,Maharashtra,4.5794,1.245,1.0474,0,9,4,6,0.27,0.0041,3055628,0,4,IN-C09290-SS|IN-C09290-TR01|IN-C09290-FD011|IN-C09473-SS|IN-C09289-SS|IN-C09301-SS,0|0|0|1|2|2,train
IND-S03809,high_demand,india_national_20k,IN-C09285-FD022,feeder,Thāne,Maharashtra,2.3501,1.4406,1.0389,0,10,3,5,8.8,0.00525,14533324,0,4,IN-C09285-SS|IN-C09285-TR02|IN-C09285-FD022|IN-MAH-HUB|IN-C09282-SS,0|0|0|1|1,train
IND-S03810,line_outage,india_national_20k,IN-C11118-SS,substation,Māchhīwāra,Punjab,1.9292,1.256,1.0068,4,5,1,0,0.01,0.0,0,0,0,,,train
IND-S03811,transformer_overload,india_national_20k,IN-C11051-FD021,feeder,Amritsar,Punjab,3.8544,1.2803,1.0626,1,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03812,transformer_overload,india_national_20k,IN-C14869-FD011,feeder,Palwancha,Telangana,2.9032,1.1847,1.0601,0,5,2,11,0.25,0.00093,336877,0,5,IN-C14869-SS|IN-C14870-SS|IN-C14872-SS|IN-C14898-SS|IN-C14936-SS|IN-C14951-SS|IN-C14959-SS|IN-C15008-SS|IN-C15023-SS|IN-C14869-TR01|IN-C14869-FD011,0|0|0|0|0|0|0|0|0|0|0,train
IND-S03813,high_demand,india_national_20k,IN-C15546-SS,substation,Kanpur,Uttar Pradesh,2.3343,1.5285,1.0316,1,260,1,0,8.68,0.0,0,0,0,,,train
IND-S03814,heatwave,india_national_20k,IN-C05530-FD031,feeder,Bengaluru,Karnataka,2.3859,1.3819,1.1554,1,10,1,0,8.75,0.0,0,0,0,,,test
IND-S03815,transformer_overload,india_national_20k,IN-C03280-FD032,feeder,Ahmedabad,Gujarat,3.2049,1.0909,1.0109,0,10,2,3,0.33,0.00769,6357693,0,3,IN-C03280-SS|IN-C03280-TR03|IN-C03280-FD032,0|0|0,train
IND-S03816,transformer_overload,india_national_20k,IN-C14844-FD031,feeder,Hyderabad,Telangana,5.8938,1.0996,1.0776,1,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03817,transformer_overload,india_national_20k,IN-C11560-FD032,feeder,Jaipur,Rajasthan,5.9647,1.2425,1.0184,1,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03818,transformer_overload,india_national_20k,IN-C19436-GEN05,generator,Roorkee,Uttarakhand,2.9816,1.1529,1.028,0,114,1,0,0.0,0.0,0,0,0,,,train
IND-S03819,line_outage,india_national_20k,IN-C07859-FD012,feeder,Jabalpur,Madhya Pradesh,1.6486,1.18,1.0255,1,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03820,line_outage,india_national_20k,IN-C07312-SS,substation,Palai,Kerala,2.1809,1.151,1.0306,2,5,1,0,0.0,0.0,0,0,0,,,train
IND-S03821,normal_operation,india_national_20k,IN-C14852-FD011,feeder,Ramagundam,Telangana,1.1711,0.8982,0.9944,0,6,1,0,0.0,0.0,0,0,0,,,train
IND-S03822,line_outage,india_national_20k,IN-C12352-SS,substation,Avadi,Tamil Nadu,1.4434,1.2936,1.0037,3,260,1,0,0.0,0.0,0,0,0,,,train
IND-S03823,transformer_overload,india_national_20k,IN-C04486-GEN03,generator,Anantnag,Jammu and Kashmir,5.9787,1.1375,1.0096,0,17,1,0,0.0,0.0,0,0,0,,,train
IND-S03824,transformer_overload,india_national_20k,IN-C02193-SS,substation,Andah,Bihar,2.0967,1.139,1.0735,1,4,1,0,0.0,0.0,0,0,0,,,val
IND-S03825,normal_operation,india_national_20k,IN-C12342-FD032,feeder,Kallakurichi,Tamil Nadu,1.0521,0.8938,1.0082,0,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03826,heatwave,india_national_20k,IN-C09292-GEN11,generator,Aurangabad,Maharashtra,1.9045,1.1519,1.1832,1,42,5,34,1.26,0.00718,18620152,0,3,IN-WR-HUB|IN-MAH-HUB|IN-C09292-SS|IN-ER-HUB|IN-NER-HUB|IN-C10290-SS|IN-C10346-SS|IN-C10353-SS|IN-C10360-SS|IN-C10362-SS|IN-C10384-SS|IN-NAG-HUB,0|0|0|1|1|2|2|2|2|2|2|2,train
IND-S03827,line_outage,india_national_20k,IN-C03285-GEN06,generator,Jamnagar,Gujarat,2.1905,1.0213,1.0386,3,24,1,0,0.0,0.0,0,0,0,,,train
IND-S03828,high_demand,india_national_20k,IN-C10426-GEN03,generator,Cuttack,Odisha,2.8518,1.4139,1.0254,0,25,2,1,8.46,0.0,0,0,1,IN-ODI-HUB,0,train
IND-S03829,line_outage,india_national_20k,IN-C11057-GEN08,generator,Mohali,Punjab,1.6331,1.2304,1.0114,3,22,1,0,0.0,0.0,0,0,0,,,train
IND-S03830,high_demand,india_national_20k,IN-C09316-FD011,feeder,Badlapur,Maharashtra,1.9505,1.5256,1.0911,1,4,1,0,8.93,0.0,0,0,0,,,train
IND-S03831,heatwave,india_national_20k,IN-C15549-GEN04,generator,Meerut,Uttar Pradesh,2.1267,1.2486,1.1564,1,119,5,17,8.87,0.00392,12483572,0,4,IN-NR-HUB|IN-C15549-SS|IN-UTT-HUB|IN-SR-HUB|IN-DEL-HUB|IN-C03058-SS|IN-C19438-SS|IN-C19462-SS|IN-C19475-SS|IN-C01444-SS|IN-C10278-SS|IN-C11034-SS,0|0|0|1|1|1|1|1|1|2|2|2,train
IND-S03832,line_outage,india_national_20k,IN-C12342-GEN03,generator,Kallakurichi,Tamil Nadu,1.898,1.0636,1.0214,4,81,2,2,0.09,0.00135,1682687,0,2,IN-TAM-HUB|IN-C12342-SS,0|0,train
IND-S03833,cascade_emergency,india_national_20k,IN-C02532-GEN08,generator,Jagdalpur,Chhattisgarh,4.386,1.536,1.0616,5,22,2,2,8.85,0.00017,125463,0,2,IN-CHH-HUB|IN-C02532-SS,0|0,train
IND-S03834,transformer_overload,india_national_20k,IN-C15557-GEN12,generator,Loni,Uttar Pradesh,5.3165,1.0857,1.0165,0,117,1,0,0.0,0.0,0,0,0,,,train
IND-S03835,transformer_overload,india_national_20k,IN-C03281-GEN02,generator,Surat,Gujarat,5.5528,1.006,1.0704,0,29,2,2,0.28,0.00691,4591246,0,2,IN-GUJ-HUB|IN-C03281-SS,0|0,train
IND-S03836,normal_operation,india_national_20k,IN-TEL-HUB-GEN,generator,Telangana Hub Generation,Telangana,1.0851,0.8654,1.012,0,92,1,0,0.0,0.0,0,0,0,,,train
IND-S03837,transformer_overload,india_national_20k,IN-C15553-FD011,feeder,Alīgarh,Uttar Pradesh,5.009,1.2945,1.0665,0,8,2,3,0.26,0.00488,753207,0,3,IN-C15553-SS|IN-C15553-TR01|IN-C15553-FD011,0|0|0,train
IND-S03838,line_outage,india_national_20k,IN-C12653-SS,substation,Kollivāyal,Tamil Nadu,1.6109,1.164,1.0143,1,5,1,0,0.0,0.0,0,0,0,,,train
IND-S03839,line_outage,india_national_20k,IN-C01280-SS,substation,Uttar Athiabari,Assam,2.4581,1.2532,1.0182,3,3,1,0,0.0,0.0,0,0,0,,,val
IND-S03840,high_demand,india_national_20k,IN-C12349-GEN10,generator,Vellore,Tamil Nadu,1.9086,1.3354,1.0249,0,73,1,0,0.02,0.0,0,0,0,,,train
