scenario_id,initiating_city,initiating_state,cascade_risk_pct,topology_structure,transformers_before,transformers_after,reserve_margin_pct,n_minus_1_secure,estimated_loss_reduction_pct,estimated_capex_reduction_pct,dispatch_action
IND-S00000,Murwāra,Madhya Pradesh,8.52,ring-main,15,13,22.5,False,4.24,11.16,Reconfigure ties; balance 13 transformer banks
IND-S03812,Palwancha,Telangana,0.25,meshed-N-1,15,13,17.5,True,4.45,11.03,Reconfigure ties; balance 13 transformer banks
IND-S03813,Kanpur,Uttar Pradesh,8.68,radial-spur,15,13,18.3,False,4.4,12.04,Reconfigure ties; balance 13 transformer banks
IND-S03814,Bengaluru,Karnataka,8.75,parallel-bank,15,13,18.6,True,2.37,12.05,Reconfigure ties; balance 13 transformer banks
IND-S03815,Ahmedabad,Gujarat,0.33,sectionalized-ring,15,13,22.0,True,2.49,11.67,Reconfigure ties; balance 13 transformer banks
IND-S03816,Hyderabad,Telangana,0.0,ring-main,15,13,19.1,False,3.77,12.07,Reconfigure ties; balance 13 transformer banks
IND-S03817,Jaipur,Rajasthan,0.0,double-bus,15,13,21.9,True,4.77,11.27,Reconfigure ties; balance 13 transformer banks
IND-S03818,Roorkee,Uttarakhand,0.0,meshed-N-1,15,13,18.8,True,1.67,12.58,Reconfigure ties; balance 13 transformer banks
IND-S03819,Jabalpur,Madhya Pradesh,0.0,radial-spur,15,13,16.3,False,3.55,11.2,Reconfigure ties; balance 13 transformer banks
IND-S03820,Palai,Kerala,0.0,parallel-bank,15,13,25.4,True,3.73,12.39,Reconfigure ties; balance 13 transformer banks
IND-S03821,Ramagundam,Telangana,0.0,sectionalized-ring,15,13,20.1,True,3.23,11.07,Reconfigure ties; balance 13 transformer banks
IND-S03822,Avadi,Tamil Nadu,0.0,ring-main,15,13,21.8,False,3.99,11.85,Reconfigure ties; balance 13 transformer banks
IND-S03823,Anantnag,Jammu and Kashmir,0.0,double-bus,15,13,16.3,True,4.49,12.59,Reconfigure ties; balance 13 transformer banks
IND-S03824,Andah,Bihar,0.0,meshed-N-1,15,13,19.4,True,3.72,9.43,Reconfigure ties; balance 13 transformer banks
IND-S03825,Kallakurichi,Tamil Nadu,0.0,radial-spur,15,13,16.6,False,2.56,11.21,Reconfigure ties; balance 13 transformer banks
IND-S03826,Aurangabad,Maharashtra,1.26,parallel-bank,15,13,21.5,True,4.47,11.89,Reconfigure ties; balance 13 transformer banks
IND-S03827,Jamnagar,Gujarat,0.0,sectionalized-ring,15,13,23.3,True,1.39,11.05,Reconfigure ties; balance 13 transformer banks
IND-S03828,Cuttack,Odisha,8.46,ring-main,15,13,23.8,False,2.87,9.93,Reconfigure ties; balance 13 transformer banks
IND-S03829,Mohali,Punjab,0.0,double-bus,15,13,17.7,True,3.95,10.64,Reconfigure ties; balance 13 transformer banks
IND-S03830,Badlapur,Maharashtra,8.93,meshed-N-1,15,13,17.3,True,3.84,11.63,Reconfigure ties; balance 13 transformer banks
IND-S03831,Meerut,Uttar Pradesh,8.87,radial-spur,15,13,25.9,False,2.12,11.65,Reconfigure ties; balance 13 transformer banks
IND-S03832,Kallakurichi,Tamil Nadu,0.09,parallel-bank,15,13,31.1,True,4.13,12.04,Reconfigure ties; balance 13 transformer banks
IND-S03833,Jagdalpur,Chhattisgarh,8.85,sectionalized-ring,15,13,23.8,True,4.84,11.15,Reconfigure ties; balance 13 transformer banks
IND-S03834,Loni,Uttar Pradesh,0.0,ring-main,15,13,18.8,False,3.34,12.13,Reconfigure ties; balance 13 transformer banks
IND-S03835,Surat,Gujarat,0.28,double-bus,15,13,21.0,True,3.62,12.13,Reconfigure ties; balance 13 transformer banks
IND-S03836,Telangana Hub Generation,Telangana,0.0,meshed-N-1,15,13,24.3,True,2.56,11.36,Reconfigure ties; balance 13 transformer banks
IND-S03837,Alīgarh,Uttar Pradesh,0.26,radial-spur,15,13,20.9,False,3.89,12.13,Reconfigure ties; balance 13 transformer banks
IND-S03838,Kollivāyal,Tamil Nadu,0.0,parallel-bank,15,13,20.1,True,2.91,11.62,Reconfigure ties; balance 13 transformer banks
IND-S03839,Uttar Athiabari,Assam,0.0,sectionalized-ring,15,13,21.4,True,5.17,10.82,Reconfigure ties; balance 13 transformer banks
IND-S03840,Vellore,Tamil Nadu,0.02,ring-main,15,13,20.6,False,5.07,10.18,Reconfigure ties; balance 13 transformer banks
IND-S03841,Puducherry,Puducherry,0.05,double-bus,15,13,20.8,True,3.04,12.51,Reconfigure ties; balance 13 transformer banks
IND-S03842,Jora Khurd,Madhya Pradesh,8.48,meshed-N-1,15,13,21.8,True,4.48,10.61,Reconfigure ties; balance 13 transformer banks
IND-S03843,Delhi Hub Generation,Delhi,0.0,radial-spur,15,13,28.1,False,1.54,11.06,Reconfigure ties; balance 13 transformer banks
IND-S03844,Titlāgarh,Odisha,8.89,parallel-bank,15,13,23.5,True,2.41,11.72,Reconfigure ties; balance 13 transformer banks
IND-S03845,Tiruchirappalli,Tamil Nadu,0.08,sectionalized-ring,15,13,22.3,True,2.48,12.24,Reconfigure ties; balance 13 transformer banks
IND-S03846,Bhilwara,Rajasthan,0.0,ring-main,15,13,14.1,False,2.0,12.13,Reconfigure ties; balance 13 transformer banks
IND-S03847,Tirupati,Andhra Pradesh,0.0,double-bus,15,13,20.3,True,4.29,11.25,Reconfigure ties; balance 13 transformer banks
IND-S03848,Bhiwāni,Haryana,0.0,meshed-N-1,15,13,16.8,True,2.16,11.42,Reconfigure ties; balance 13 transformer banks
IND-S03849,Nellore,Andhra Pradesh,8.43,radial-spur,15,13,23.8,False,2.6,11.25,Reconfigure ties; balance 13 transformer banks
IND-S03850,Daporijo,Arunachal Pradesh,8.94,parallel-bank,15,13,23.3,True,3.74,11.34,Reconfigure ties; balance 13 transformer banks
IND-S03851,Bengaluru,Karnataka,0.0,sectionalized-ring,15,13,17.8,True,3.57,11.9,Reconfigure ties; balance 13 transformer banks
IND-S03852,Satna,Madhya Pradesh,0.0,ring-main,15,13,22.7,False,4.54,11.4,Reconfigure ties; balance 13 transformer banks
IND-S03853,Sambalpur,Odisha,0.1,double-bus,15,13,12.7,True,2.68,11.37,Reconfigure ties; balance 13 transformer banks
IND-S03854,Virār,Maharashtra,0.0,meshed-N-1,15,13,22.3,True,2.85,11.0,Reconfigure ties; balance 13 transformer banks
IND-S03855,Gurugram,Haryana,8.81,radial-spur,15,13,18.9,False,3.35,11.54,Reconfigure ties; balance 13 transformer banks
IND-S03856,Pimpri,Maharashtra,10.02,parallel-bank,15,13,14.0,True,5.65,11.43,Reconfigure ties; balance 13 transformer banks
IND-S03857,Sivakasi,Tamil Nadu,0.0,sectionalized-ring,15,13,17.2,True,5.57,10.76,Reconfigure ties; balance 13 transformer banks
IND-S03858,Kanayannur,Kerala,8.99,ring-main,15,13,16.9,False,3.86,11.54,Reconfigure ties; balance 13 transformer banks
IND-S03859,Najafgarh,Delhi,0.01,double-bus,15,13,22.5,True,1.39,11.33,Reconfigure ties; balance 13 transformer banks
IND-S03860,Howrah,West Bengal,0.3,meshed-N-1,15,13,26.7,True,4.47,11.11,Reconfigure ties; balance 13 transformer banks
IND-S03861,Rājkot,Gujarat,8.4,radial-spur,15,13,23.4,False,3.21,11.04,Reconfigure ties; balance 13 transformer banks
IND-S03862,Burāri,Delhi,8.4,parallel-bank,15,13,31.3,True,3.85,11.63,Reconfigure ties; balance 13 transformer banks
IND-S03863,Rājkot,Gujarat,8.49,sectionalized-ring,15,13,24.4,True,3.85,11.77,Reconfigure ties; balance 13 transformer banks
IND-S03864,Ongole,Andhra Pradesh,0.01,ring-main,15,13,22.6,False,4.53,12.59,Reconfigure ties; balance 13 transformer banks
IND-S03865,Salem,Tamil Nadu,8.51,double-bus,15,13,15.6,True,5.07,11.75,Reconfigure ties; balance 13 transformer banks
IND-S03866,Annārigūdem,Telangana,8.87,meshed-N-1,15,13,16.6,True,4.21,11.83,Reconfigure ties; balance 13 transformer banks
IND-S03867,Chennai,Tamil Nadu,0.35,radial-spur,15,13,23.1,False,5.11,12.24,Reconfigure ties; balance 13 transformer banks
IND-S03868,Arrah,Bihar,8.98,parallel-bank,15,13,22.5,True,3.92,12.39,Reconfigure ties; balance 13 transformer banks
IND-S03869,Deoli,Delhi,8.8,sectionalized-ring,15,13,27.4,True,3.5,11.43,Reconfigure ties; balance 13 transformer banks
IND-S03870,Prayagraj,Uttar Pradesh,0.0,ring-main,15,13,26.9,False,5.38,12.92,Reconfigure ties; balance 13 transformer banks
IND-S03871,Sambhal,Uttar Pradesh,8.46,double-bus,15,13,17.4,True,6.46,11.65,Reconfigure ties; balance 13 transformer banks
IND-S03872,Tapa,Punjab,0.0,meshed-N-1,15,13,20.1,True,3.14,12.01,Reconfigure ties; balance 13 transformer banks
IND-S03873,Chhattisgarh Hub Generation,Chhattisgarh,33.85,radial-spur,15,13,26.3,False,2.71,10.92,Reconfigure ties; balance 13 transformer banks
IND-S03874,Mormugao,Goa,0.0,parallel-bank,15,13,15.9,True,3.24,12.47,Reconfigure ties; balance 13 transformer banks
IND-S03875,Rohtak,Haryana,0.0,sectionalized-ring,15,13,27.2,True,2.85,12.01,Reconfigure ties; balance 13 transformer banks
IND-S03876,Delhi,Delhi,0.0,ring-main,15,13,15.4,False,2.39,10.57,Reconfigure ties; balance 13 transformer banks
IND-S03877,Virār,Maharashtra,0.0,double-bus,15,13,19.5,True,2.57,11.35,Reconfigure ties; balance 13 transformer banks
IND-S03878,Jhunjhunūn,Rajasthan,0.0,meshed-N-1,15,13,12.0,True,3.72,11.33,Reconfigure ties; balance 13 transformer banks
IND-S03879,Nagpur,Maharashtra,0.11,radial-spur,15,13,21.6,False,5.47,12.48,Reconfigure ties; balance 13 transformer banks
IND-S03880,Mysuru,Karnataka,0.0,parallel-bank,15,13,16.8,True,4.09,11.37,Reconfigure ties; balance 13 transformer banks
IND-S03881,Prayagraj,Uttar Pradesh,10.27,sectionalized-ring,15,13,16.3,True,2.43,11.5,Reconfigure ties; balance 13 transformer banks
IND-S03882,Belagavi,Karnataka,33.86,ring-main,15,13,18.0,False,5.59,10.85,Reconfigure ties; balance 13 transformer banks
IND-S03883,Vadodara,Gujarat,8.89,double-bus,15,13,21.5,True,2.42,11.74,Reconfigure ties; balance 13 transformer banks
IND-S03884,Garha Brahman,Madhya Pradesh,0.0,meshed-N-1,15,13,14.8,True,3.64,11.28,Reconfigure ties; balance 13 transformer banks
IND-S03885,Gaya,Bihar,0.02,radial-spur,15,13,23.7,False,2.96,11.78,Reconfigure ties; balance 13 transformer banks
IND-S03886,Mulugu,Telangana,0.0,parallel-bank,15,13,20.0,True,3.97,11.08,Reconfigure ties; balance 13 transformer banks
IND-S03887,Ahmedabad,Gujarat,0.0,sectionalized-ring,15,13,20.7,True,5.48,12.09,Reconfigure ties; balance 13 transformer banks
IND-S03888,Karugampattur,Tamil Nadu,8.45,ring-main,15,13,22.4,False,4.21,11.17,Reconfigure ties; balance 13 transformer banks
IND-S03889,Ichalkaranji,Maharashtra,8.65,double-bus,15,13,20.0,True,4.87,11.15,Reconfigure ties; balance 13 transformer banks
IND-S03890,Jodhpur,Rajasthan,8.7,meshed-N-1,15,13,26.8,True,4.22,12.64,Reconfigure ties; balance 13 transformer banks
IND-S03891,Bengaluru,Karnataka,8.69,radial-spur,15,13,26.0,False,2.19,11.76,Reconfigure ties; balance 13 transformer banks
IND-S03892,Ballari,Karnataka,0.17,parallel-bank,15,13,25.3,True,3.31,11.51,Reconfigure ties; balance 13 transformer banks
IND-S03893,Wadgaon,Maharashtra,0.0,sectionalized-ring,15,13,25.8,True,3.84,11.13,Reconfigure ties; balance 13 transformer banks
IND-S03894,Surendranagar,Gujarat,0.0,ring-main,15,13,15.3,False,3.65,11.23,Reconfigure ties; balance 13 transformer banks
IND-S03895,Telangana Hub Generation,Telangana,0.0,double-bus,15,13,18.2,True,4.01,11.47,Reconfigure ties; balance 13 transformer banks
IND-S03896,Bommināyakkanpatti,Tamil Nadu,8.85,meshed-N-1,15,13,18.7,True,5.82,10.47,Reconfigure ties; balance 13 transformer banks
IND-S03897,Fatehpur,Rajasthan,8.92,radial-spur,15,13,23.0,False,1.2,11.51,Reconfigure ties; balance 13 transformer banks
IND-S03898,Wāshīm,Maharashtra,0.0,parallel-bank,15,13,22.8,True,4.5,11.74,Reconfigure ties; balance 13 transformer banks
IND-S03899,Uttarakhand Hub Generation,Uttarakhand,0.02,sectionalized-ring,15,13,26.5,True,2.81,11.07,Reconfigure ties; balance 13 transformer banks
IND-S03900,Ambulba,Jharkhand,8.48,ring-main,15,13,20.4,False,4.91,10.74,Reconfigure ties; balance 13 transformer banks
IND-S03901,Tiruppur,Tamil Nadu,8.53,double-bus,15,13,17.6,True,4.29,11.45,Reconfigure ties; balance 13 transformer banks
IND-S03902,Atrām Chak,Bihar,0.0,meshed-N-1,15,13,23.5,True,4.77,11.54,Reconfigure ties; balance 13 transformer banks
IND-S03903,Delhi,Delhi,9.1,radial-spur,15,13,16.5,False,3.23,11.47,Reconfigure ties; balance 13 transformer banks
IND-S03904,Pāli,Rajasthan,11.5,parallel-bank,15,13,14.8,True,4.0,11.01,Reconfigure ties; balance 13 transformer banks
IND-S03905,Srisailam Project RFC Township,Andhra Pradesh,8.41,sectionalized-ring,15,13,14.9,True,3.8,11.7,Reconfigure ties; balance 13 transformer banks
IND-S03906,Bengaluru,Karnataka,0.0,ring-main,15,13,20.6,False,5.64,12.81,Reconfigure ties; balance 13 transformer banks
IND-S03907,Achchani,Tamil Nadu,0.0,double-bus,15,13,23.2,True,3.76,12.26,Reconfigure ties; balance 13 transformer banks
IND-S03908,Proddatūr,Andhra Pradesh,0.0,meshed-N-1,15,13,22.9,True,1.46,11.07,Reconfigure ties; balance 13 transformer banks
IND-S03909,Murādnagar,Uttar Pradesh,9.57,radial-spur,15,13,23.8,False,5.18,10.94,Reconfigure ties; balance 13 transformer banks
IND-S03910,Kalyān,Maharashtra,0.21,parallel-bank,15,13,24.5,True,1.41,11.1,Reconfigure ties; balance 13 transformer banks
IND-S03911,Ambatānr,Jharkhand,0.0,sectionalized-ring,15,13,18.3,True,3.07,11.2,Reconfigure ties; balance 13 transformer banks
IND-S03912,Ahmedabad,Gujarat,0.0,ring-main,15,13,23.1,False,3.06,11.67,Reconfigure ties; balance 13 transformer banks
IND-S03913,Khem Karan,Punjab,0.0,double-bus,15,13,16.7,True,6.83,11.67,Reconfigure ties; balance 13 transformer banks
IND-S03914,Delhi,Delhi,0.0,meshed-N-1,15,13,23.4,True,4.53,11.26,Reconfigure ties; balance 13 transformer banks
IND-S03915,Kadaparai,Tamil Nadu,0.0,radial-spur,15,13,16.2,False,3.42,12.47,Reconfigure ties; balance 13 transformer banks
IND-S03916,Bihār Sharīf,Bihar,0.09,parallel-bank,15,13,13.8,True,5.57,10.98,Reconfigure ties; balance 13 transformer banks
IND-S03917,Athera,Rajasthan,0.0,sectionalized-ring,15,13,24.0,True,2.81,11.48,Reconfigure ties; balance 13 transformer banks
IND-S03918,Rishra,West Bengal,8.59,ring-main,15,13,27.4,False,5.4,12.72,Reconfigure ties; balance 13 transformer banks
IND-S03919,Amīnpur,Uttar Pradesh,0.0,double-bus,15,13,22.7,True,2.81,11.13,Reconfigure ties; balance 13 transformer banks
IND-S03920,Tiruverumbūr,Tamil Nadu,0.0,meshed-N-1,15,13,22.5,True,4.37,11.35,Reconfigure ties; balance 13 transformer banks
IND-S03921,Nālvādi,Maharashtra,0.0,radial-spur,15,13,27.7,False,4.35,11.77,Reconfigure ties; balance 13 transformer banks
IND-S03922,Jammu,Jammu and Kashmir,8.83,parallel-bank,15,13,18.4,True,2.76,11.11,Reconfigure ties; balance 13 transformer banks
IND-S03923,Salem,Tamil Nadu,0.14,sectionalized-ring,15,13,22.9,True,3.93,12.64,Reconfigure ties; balance 13 transformer banks
IND-S03924,Bhāgalpur,Bihar,0.0,ring-main,15,13,21.8,False,1.92,11.57,Reconfigure ties; balance 13 transformer banks
IND-S03925,Howrah,West Bengal,9.2,double-bus,15,13,24.5,True,2.87,11.39,Reconfigure ties; balance 13 transformer banks
IND-S03926,Nellore,Andhra Pradesh,8.91,meshed-N-1,15,13,18.7,True,3.94,10.68,Reconfigure ties; balance 13 transformer banks
IND-S03927,Indore,Madhya Pradesh,12.39,radial-spur,15,13,22.9,False,3.32,11.89,Reconfigure ties; balance 13 transformer banks
IND-S03928,Ankleshwar,Gujarat,8.47,parallel-bank,15,13,21.4,True,3.77,12.08,Reconfigure ties; balance 13 transformer banks
IND-S03929,Bhubaneswar,Odisha,35.73,sectionalized-ring,15,13,29.5,True,2.39,11.42,Reconfigure ties; balance 13 transformer banks
IND-S03930,Jalgaon,Maharashtra,0.0,ring-main,15,13,23.6,False,3.79,11.51,Reconfigure ties; balance 13 transformer banks
IND-S03931,Nashik,Maharashtra,9.38,double-bus,15,13,20.9,True,3.07,12.88,Reconfigure ties; balance 13 transformer banks
IND-S03932,Bhota,Himachal Pradesh,0.0,meshed-N-1,15,13,18.9,True,3.93,10.31,Reconfigure ties; balance 13 transformer banks
IND-S03933,Bhilai,Chhattisgarh,0.0,radial-spur,15,13,21.9,False,2.58,9.87,Reconfigure ties; balance 13 transformer banks
IND-S03934,Dibrugarh,Assam,0.0,parallel-bank,15,13,21.4,True,5.06,11.29,Reconfigure ties; balance 13 transformer banks
IND-S03935,Alappuzha,Kerala,0.0,sectionalized-ring,15,13,20.9,True,4.32,11.21,Reconfigure ties; balance 13 transformer banks
IND-S03936,Delhi,Delhi,10.67,ring-main,15,13,22.4,False,3.33,11.91,Reconfigure ties; balance 13 transformer banks
IND-S03937,Gurugram,Haryana,8.49,double-bus,15,13,24.6,True,3.89,11.34,Reconfigure ties; balance 13 transformer banks
IND-S03938,Delhi,Delhi,0.15,meshed-N-1,15,13,30.8,True,1.62,11.12,Reconfigure ties; balance 13 transformer banks
IND-S03939,Asāoti,Haryana,0.0,radial-spur,15,13,15.8,False,5.65,11.02,Reconfigure ties; balance 13 transformer banks
IND-S03940,Alagapuram,Tamil Nadu,0.0,parallel-bank,15,13,19.6,True,1.9,13.33,Reconfigure ties; balance 13 transformer banks
IND-S03941,Kathua,Jammu and Kashmir,0.05,sectionalized-ring,15,13,20.2,True,4.28,11.91,Reconfigure ties; balance 13 transformer banks
IND-S03942,Hyderabad,Telangana,0.0,ring-main,15,13,20.6,False,3.06,10.93,Reconfigure ties; balance 13 transformer banks
IND-S03943,Siliguri,West Bengal,0.0,double-bus,15,13,19.6,True,4.69,10.84,Reconfigure ties; balance 13 transformer banks
IND-S03944,Jabalpur,Madhya Pradesh,8.63,meshed-N-1,15,13,25.3,True,4.83,12.56,Reconfigure ties; balance 13 transformer banks
IND-S03945,Bengaluru,Karnataka,11.65,radial-spur,15,13,25.2,False,4.06,13.09,Reconfigure ties; balance 13 transformer banks
IND-S03946,Varanasi,Uttar Pradesh,0.0,parallel-bank,15,13,19.4,True,2.49,12.75,Reconfigure ties; balance 13 transformer banks
IND-S03947,Pune,Maharashtra,0.91,sectionalized-ring,15,13,26.0,True,2.75,10.3,Reconfigure ties; balance 13 transformer banks
IND-S03948,Prayagraj,Uttar Pradesh,0.0,ring-main,15,13,24.4,False,5.11,10.13,Reconfigure ties; balance 13 transformer banks
IND-S03949,Kozhukkully,Kerala,0.0,double-bus,15,13,12.0,True,4.75,10.69,Reconfigure ties; balance 13 transformer banks
IND-S03950,Parādīp Garh,Odisha,0.03,meshed-N-1,15,13,23.9,True,3.36,11.61,Reconfigure ties; balance 13 transformer banks
IND-S03951,Surat,Gujarat,0.0,radial-spur,15,13,19.4,False,6.82,9.75,Reconfigure ties; balance 13 transformer banks
IND-S03952,Ghugus,Maharashtra,8.64,parallel-bank,15,13,20.2,True,3.42,12.35,Reconfigure ties; balance 13 transformer banks
IND-S03953,Gandhinagar,Gujarat,31.86,sectionalized-ring,15,13,25.2,True,2.5,11.11,Reconfigure ties; balance 13 transformer banks
IND-S03954,Madambakkam,Tamil Nadu,0.12,ring-main,15,13,21.3,False,3.03,11.73,Reconfigure ties; balance 13 transformer banks
IND-S03955,Anuppānadi,Tamil Nadu,8.49,double-bus,15,13,14.8,True,4.25,12.45,Reconfigure ties; balance 13 transformer banks
IND-S03956,Uttarakhand Hub Generation,Uttarakhand,0.0,meshed-N-1,15,13,17.2,True,3.6,10.4,Reconfigure ties; balance 13 transformer banks
IND-S03957,Assam Hub Generation,Assam,0.0,radial-spur,15,13,17.1,False,2.79,9.51,Reconfigure ties; balance 13 transformer banks
IND-S03958,Pimpri-Chinchwad,Maharashtra,0.32,parallel-bank,15,13,20.6,True,5.06,11.65,Reconfigure ties; balance 13 transformer banks
IND-S03959,Amritsar,Punjab,0.02,sectionalized-ring,15,13,17.9,True,3.29,11.46,Reconfigure ties; balance 13 transformer banks
IND-S03960,Akkarampalle,Andhra Pradesh,0.0,ring-main,15,13,12.0,False,4.05,11.1,Reconfigure ties; balance 13 transformer banks
IND-S03961,Coimbatore,Tamil Nadu,9.56,double-bus,15,13,21.1,True,2.6,11.81,Reconfigure ties; balance 13 transformer banks
IND-S03962,Nandyāl,Andhra Pradesh,0.29,meshed-N-1,15,13,15.8,True,4.5,11.48,Reconfigure ties; balance 13 transformer banks
IND-S03963,Shāhāda,Maharashtra,8.4,radial-spur,15,13,19.1,False,4.04,11.95,Reconfigure ties; balance 13 transformer banks
IND-S03964,Gharghoda,Chhattisgarh,9.09,parallel-bank,15,13,23.9,True,3.35,10.32,Reconfigure ties; balance 13 transformer banks
IND-S03965,Cherukavu,Kerala,0.0,sectionalized-ring,15,13,25.6,True,3.08,10.93,Reconfigure ties; balance 13 transformer banks
IND-S03966,Sīkar,Rajasthan,0.0,ring-main,15,13,29.5,False,4.37,11.61,Reconfigure ties; balance 13 transformer banks
IND-S03967,Bengaluru,Karnataka,0.29,double-bus,15,13,18.6,True,3.26,11.12,Reconfigure ties; balance 13 transformer banks
IND-S03968,Vijayapura,Karnataka,8.65,meshed-N-1,15,13,19.5,True,2.69,11.3,Reconfigure ties; balance 13 transformer banks
IND-S03969,Peddapalli,Telangana,0.0,radial-spur,15,13,21.6,False,4.53,12.23,Reconfigure ties; balance 13 transformer banks
IND-S03970,Vijayawada,Andhra Pradesh,0.03,parallel-bank,15,13,22.3,True,2.52,10.46,Reconfigure ties; balance 13 transformer banks
IND-S03971,Durgapur,West Bengal,9.14,sectionalized-ring,15,13,17.3,True,4.95,12.04,Reconfigure ties; balance 13 transformer banks
IND-S03972,Gandhinagar,Gujarat,10.26,ring-main,15,13,23.5,False,2.15,11.34,Reconfigure ties; balance 13 transformer banks
IND-S03973,Bathinda,Punjab,0.0,double-bus,15,13,16.5,True,4.4,11.07,Reconfigure ties; balance 13 transformer banks
IND-S03974,Gorakhpur,Uttar Pradesh,9.38,meshed-N-1,15,13,15.8,True,3.91,11.83,Reconfigure ties; balance 13 transformer banks
IND-S03975,Erode,Tamil Nadu,9.31,radial-spur,15,13,25.5,False,2.11,12.75,Reconfigure ties; balance 13 transformer banks
IND-S03976,Kanpur,Uttar Pradesh,0.0,parallel-bank,15,13,17.8,True,4.06,10.71,Reconfigure ties; balance 13 transformer banks
IND-S03977,Gangārāmpur,West Bengal,0.0,sectionalized-ring,15,13,21.7,True,3.47,11.07,Reconfigure ties; balance 13 transformer banks
IND-S03978,Bidar,Karnataka,8.53,ring-main,15,13,24.8,False,2.58,12.02,Reconfigure ties; balance 13 transformer banks
IND-S03979,Ranchi,Jharkhand,0.92,double-bus,15,13,21.0,True,3.75,11.56,Reconfigure ties; balance 13 transformer banks
