scenario_id,initiating_node,timestamp,offset_minutes,load_pct,voltage_pu,frequency_hz,temperature_c,power_factor,breaker_state
IND-S04831,IN-C12349-GEN10,2026-08-10 01:25:00+00:00,55,116.19,0.9324,49.652,62.65,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 01:30:00+00:00,60,117.06,0.9301,49.644,61.8,0.988,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 00:45:00+00:00,-55,77.48,0.9914,49.906,60.66,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 00:50:00+00:00,-50,80.35,0.9895,49.902,61.53,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 00:55:00+00:00,-45,82.92,0.9812,49.913,62.33,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 01:00:00+00:00,-40,80.67,0.9883,49.904,61.14,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 01:05:00+00:00,-35,73.69,1.0013,49.914,59.68,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 01:10:00+00:00,-30,77.82,0.9901,49.909,62.27,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 01:15:00+00:00,-25,77.09,0.9941,49.903,59.92,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 01:20:00+00:00,-20,75.96,1.0001,49.908,59.12,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 01:25:00+00:00,-15,75.08,0.9944,49.902,58.44,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 01:30:00+00:00,-10,78.24,0.9944,49.899,62.29,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 01:35:00+00:00,-5,80.12,0.993,49.906,62.15,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 01:40:00+00:00,0,79.28,0.9876,49.904,61.42,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 01:45:00+00:00,5,77.87,0.9918,49.902,61.6,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 01:50:00+00:00,10,75.14,0.9916,49.906,61.66,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 01:55:00+00:00,15,77.21,0.9951,49.909,59.71,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 02:00:00+00:00,20,76.76,0.9974,49.906,58.8,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 02:05:00+00:00,25,74.66,0.997,49.906,59.01,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 02:10:00+00:00,30,80.0,0.986,49.906,59.85,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 02:15:00+00:00,35,74.46,0.9965,49.899,59.04,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 02:20:00+00:00,40,79.25,0.9913,49.907,58.65,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 02:25:00+00:00,45,81.56,0.9892,49.911,62.1,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 02:30:00+00:00,50,78.22,0.9904,49.909,58.68,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 02:35:00+00:00,55,77.85,0.9901,49.906,59.32,0.972,CLOSED
IND-S04832,IN-C04485-SS,2026-08-08 02:40:00+00:00,60,82.21,0.9915,49.91,61.68,0.972,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 16:45:00+00:00,-55,116.98,0.9318,49.653,69.83,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 16:50:00+00:00,-50,115.86,0.9238,49.644,71.32,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 16:55:00+00:00,-45,115.73,0.9311,49.652,70.55,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 17:00:00+00:00,-40,111.5,0.9466,49.651,70.02,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 17:05:00+00:00,-35,119.32,0.9275,49.649,73.04,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 17:10:00+00:00,-30,117.53,0.9261,49.653,71.88,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 17:15:00+00:00,-25,116.21,0.9404,49.65,70.71,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 17:20:00+00:00,-20,120.21,0.925,49.644,72.2,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 17:25:00+00:00,-15,125.66,0.916,49.649,74.2,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 17:30:00+00:00,-10,119.41,0.9364,49.653,71.84,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 17:35:00+00:00,-5,119.97,0.9296,49.654,73.34,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 17:40:00+00:00,0,116.78,0.9396,49.658,71.01,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 17:45:00+00:00,5,118.76,0.933,49.659,72.58,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 17:50:00+00:00,10,115.85,0.9366,49.653,71.82,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 17:55:00+00:00,15,117.81,0.9343,49.656,74.96,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 18:00:00+00:00,20,127.11,0.917,49.648,74.45,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 18:05:00+00:00,25,115.07,0.9406,49.647,71.11,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 18:10:00+00:00,30,120.95,0.9225,49.647,74.62,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 18:15:00+00:00,35,119.64,0.9318,49.655,72.26,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 18:20:00+00:00,40,116.84,0.9324,49.646,72.77,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 18:25:00+00:00,45,117.5,0.9342,49.646,70.38,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 18:30:00+00:00,50,121.04,0.934,49.652,73.59,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 18:35:00+00:00,55,119.54,0.924,49.651,74.3,0.98,CLOSED
IND-S04833,IN-C12347-FD021,2026-08-12 18:40:00+00:00,60,122.21,0.9281,49.649,74.39,0.98,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 03:55:00+00:00,-55,135.0,0.9089,49.648,74.31,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 04:00:00+00:00,-50,135.0,0.914,49.655,75.18,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 04:05:00+00:00,-45,135.0,0.9115,49.643,75.28,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 04:10:00+00:00,-40,135.0,0.9072,49.649,74.55,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 04:15:00+00:00,-35,135.0,0.9078,49.644,74.33,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 04:20:00+00:00,-30,135.0,0.9106,49.636,76.14,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 04:25:00+00:00,-25,135.0,0.9135,49.635,75.41,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 04:30:00+00:00,-20,135.0,0.9137,49.638,75.55,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 04:35:00+00:00,-15,135.0,0.9078,49.638,73.04,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 04:40:00+00:00,-10,135.0,0.905,49.637,73.13,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 04:45:00+00:00,-5,135.0,0.9107,49.629,74.07,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 04:50:00+00:00,0,135.0,0.913,49.633,74.26,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 04:55:00+00:00,5,135.0,0.9004,49.633,73.63,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 05:00:00+00:00,10,135.0,0.9097,49.627,74.51,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 05:05:00+00:00,15,135.0,0.9064,49.638,74.93,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 05:10:00+00:00,20,135.0,0.9035,49.625,74.77,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 05:15:00+00:00,25,135.0,0.9093,49.62,73.73,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 05:20:00+00:00,30,135.0,0.9044,49.619,76.48,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 05:25:00+00:00,35,135.0,0.9044,49.621,76.68,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 05:30:00+00:00,40,135.0,0.912,49.618,75.69,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 05:35:00+00:00,45,135.0,0.9023,49.613,77.71,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 05:40:00+00:00,50,135.0,0.9031,49.615,74.65,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 05:45:00+00:00,55,135.0,0.9069,49.61,76.04,0.961,CLOSED
IND-S04834,IN-C11072-SS,2026-08-08 05:50:00+00:00,60,135.0,0.9121,49.612,75.65,0.961,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 15:40:00+00:00,-55,135.0,0.909,49.644,75.12,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 15:45:00+00:00,-50,135.0,0.9041,49.653,75.21,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 15:50:00+00:00,-45,135.0,0.9023,49.642,72.72,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 15:55:00+00:00,-40,135.0,0.9119,49.647,75.42,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 16:00:00+00:00,-35,135.0,0.9037,49.653,75.07,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 16:05:00+00:00,-30,135.0,0.9092,49.653,76.53,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 16:10:00+00:00,-25,135.0,0.9068,49.653,77.51,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 16:15:00+00:00,-20,135.0,0.9006,49.649,75.36,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 16:20:00+00:00,-15,135.0,0.8978,49.651,75.52,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 16:25:00+00:00,-10,135.0,0.9041,49.645,75.89,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 16:30:00+00:00,-5,135.0,0.9079,49.643,76.58,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 16:35:00+00:00,0,135.0,0.9069,49.646,74.84,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 16:40:00+00:00,5,135.0,0.9063,49.654,73.77,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 16:45:00+00:00,10,135.0,0.9118,49.648,75.1,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 16:50:00+00:00,15,135.0,0.9129,49.648,76.13,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 16:55:00+00:00,20,135.0,0.9023,49.641,76.36,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 17:00:00+00:00,25,135.0,0.9052,49.643,76.64,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 17:05:00+00:00,30,135.0,0.905,49.647,75.12,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 17:10:00+00:00,35,135.0,0.907,49.643,75.15,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 17:15:00+00:00,40,135.0,0.9119,49.635,75.2,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 17:20:00+00:00,45,135.0,0.9092,49.649,77.7,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 17:25:00+00:00,50,135.0,0.909,49.641,74.91,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 17:30:00+00:00,55,135.0,0.8994,49.635,72.61,0.962,CLOSED
IND-S04835,IN-C03062-FD021,2026-08-29 17:35:00+00:00,60,135.0,0.9054,49.65,75.11,0.962,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 05:20:00+00:00,-55,135.0,0.9038,49.655,76.48,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 05:25:00+00:00,-50,135.0,0.9137,49.65,77.37,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 05:30:00+00:00,-45,135.0,0.9061,49.649,73.47,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 05:35:00+00:00,-40,135.0,0.9074,49.654,75.34,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 05:40:00+00:00,-35,135.0,0.9077,49.647,75.07,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 05:45:00+00:00,-30,135.0,0.909,49.648,74.56,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 05:50:00+00:00,-25,135.0,0.9114,49.638,75.12,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 05:55:00+00:00,-20,135.0,0.9109,49.642,75.14,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 06:00:00+00:00,-15,135.0,0.9062,49.65,75.44,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 06:05:00+00:00,-10,135.0,0.9087,49.647,74.42,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 06:10:00+00:00,-5,135.0,0.9071,49.65,76.59,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 06:15:00+00:00,0,135.0,0.9061,49.646,77.4,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 06:20:00+00:00,5,135.0,0.9013,49.656,77.71,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 06:25:00+00:00,10,135.0,0.9024,49.645,74.29,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 06:30:00+00:00,15,135.0,0.9102,49.645,74.46,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 06:35:00+00:00,20,135.0,0.9065,49.641,76.1,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 06:40:00+00:00,25,135.0,0.9065,49.642,74.57,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 06:45:00+00:00,30,135.0,0.9025,49.64,73.86,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 06:50:00+00:00,35,135.0,0.9158,49.639,76.98,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 06:55:00+00:00,40,135.0,0.9036,49.641,75.78,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 07:00:00+00:00,45,135.0,0.9038,49.644,73.14,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 07:05:00+00:00,50,135.0,0.8972,49.64,75.31,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 07:10:00+00:00,55,135.0,0.908,49.644,75.7,0.957,CLOSED
IND-S04836,IN-C11052-FD021,2026-08-19 07:15:00+00:00,60,135.0,0.9054,49.64,75.41,0.957,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 02:25:00+00:00,-55,83.08,0.9887,49.815,66.31,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 02:30:00+00:00,-50,83.93,0.9866,49.824,65.78,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 02:35:00+00:00,-45,88.9,0.9843,49.816,67.92,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 02:40:00+00:00,-40,85.84,0.9797,49.827,66.77,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 02:45:00+00:00,-35,87.69,0.9766,49.824,67.0,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 02:50:00+00:00,-30,80.02,0.9918,49.814,66.75,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 02:55:00+00:00,-25,85.44,0.9829,49.821,67.25,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 03:00:00+00:00,-20,83.15,0.9869,49.822,66.55,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 03:05:00+00:00,-15,85.0,0.9814,49.825,67.25,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 03:10:00+00:00,-10,79.25,0.9918,49.819,65.67,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 03:15:00+00:00,-5,83.63,0.9885,49.812,68.48,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 03:20:00+00:00,0,84.2,0.9851,49.811,64.91,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 03:25:00+00:00,5,82.78,0.9901,49.823,65.74,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 03:30:00+00:00,10,82.18,0.9826,49.822,66.77,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 03:35:00+00:00,15,82.25,0.9859,49.815,67.53,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 03:40:00+00:00,20,83.8,0.9897,49.822,66.64,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 03:45:00+00:00,25,86.48,0.977,49.821,67.1,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 03:50:00+00:00,30,86.03,0.9817,49.814,66.64,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 03:55:00+00:00,35,84.94,0.9781,49.812,67.65,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 04:00:00+00:00,40,80.83,0.9878,49.815,65.6,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 04:05:00+00:00,45,83.92,0.978,49.81,68.48,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 04:10:00+00:00,50,87.9,0.9807,49.817,65.82,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 04:15:00+00:00,55,86.76,0.9844,49.806,69.51,0.963,CLOSED
IND-S04837,IN-C09289-GEN08,2026-08-27 04:20:00+00:00,60,89.15,0.9764,49.81,67.26,0.963,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 10:15:00+00:00,-55,80.1,0.991,49.875,58.43,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 10:20:00+00:00,-50,79.09,0.9894,49.88,58.53,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 10:25:00+00:00,-45,82.74,0.9879,49.876,57.5,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 10:30:00+00:00,-40,81.49,0.995,49.878,56.81,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 10:35:00+00:00,-35,77.58,0.9854,49.878,57.32,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 10:40:00+00:00,-30,81.18,0.9902,49.877,58.41,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 10:45:00+00:00,-25,82.72,0.9894,49.882,59.71,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 10:50:00+00:00,-20,82.26,0.9874,49.872,58.81,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 10:55:00+00:00,-15,84.72,0.9798,49.876,59.99,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 11:00:00+00:00,-10,77.82,0.9957,49.878,58.48,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 11:05:00+00:00,-5,82.32,0.9846,49.874,57.63,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 11:10:00+00:00,0,84.92,0.9871,49.883,60.27,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 11:15:00+00:00,5,79.99,0.9939,49.874,56.76,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 11:20:00+00:00,10,80.5,0.9826,49.868,57.06,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 11:25:00+00:00,15,82.91,0.9891,49.876,56.83,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 11:30:00+00:00,20,81.01,0.9848,49.868,56.86,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 11:35:00+00:00,25,84.58,0.9905,49.873,57.23,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 11:40:00+00:00,30,86.93,0.9666,49.871,60.07,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 11:45:00+00:00,35,83.91,0.9917,49.876,57.89,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 11:50:00+00:00,40,85.42,0.9722,49.874,60.43,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 11:55:00+00:00,45,84.94,0.9835,49.871,57.05,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 12:00:00+00:00,50,82.8,0.9902,49.875,56.41,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 12:05:00+00:00,55,79.61,0.9897,49.876,57.94,0.945,CLOSED
IND-S04838,IN-C14844-FD031,2026-08-21 12:10:00+00:00,60,81.19,0.989,49.873,58.55,0.945,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 04:15:00+00:00,-55,80.53,0.9858,49.929,59.51,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 04:20:00+00:00,-50,78.19,0.9944,49.928,58.57,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 04:25:00+00:00,-45,76.49,0.9967,49.941,59.59,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 04:30:00+00:00,-40,79.84,0.9914,49.934,58.84,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 04:35:00+00:00,-35,78.83,0.9898,49.932,60.28,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 04:40:00+00:00,-30,81.51,0.9853,49.929,58.79,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 04:45:00+00:00,-25,76.23,0.9954,49.93,57.09,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 04:50:00+00:00,-20,74.45,0.9992,49.935,57.98,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 04:55:00+00:00,-15,82.29,0.9779,49.932,60.48,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 05:00:00+00:00,-10,79.27,0.9939,49.934,59.45,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 05:05:00+00:00,-5,74.64,0.9949,49.929,58.47,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 05:10:00+00:00,0,80.97,0.9886,49.927,58.31,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 05:15:00+00:00,5,81.85,0.9886,49.929,61.96,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 05:20:00+00:00,10,75.08,0.9913,49.928,58.89,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 05:25:00+00:00,15,79.54,0.9983,49.928,60.05,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 05:30:00+00:00,20,79.72,0.9935,49.924,58.95,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 05:35:00+00:00,25,76.62,0.9953,49.932,58.47,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 05:40:00+00:00,30,73.81,1.0014,49.931,58.27,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 05:45:00+00:00,35,78.31,0.987,49.924,58.72,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 05:50:00+00:00,40,74.02,0.9934,49.93,55.96,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 05:55:00+00:00,45,74.97,0.9944,49.93,59.87,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 06:00:00+00:00,50,81.08,0.9904,49.926,60.3,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 06:05:00+00:00,55,80.33,0.9903,49.934,60.72,0.976,CLOSED
IND-S04839,IN-C15929-SS,2026-08-07 06:10:00+00:00,60,77.62,0.9944,49.926,58.91,0.976,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 11:45:00+00:00,-55,82.6,0.9903,49.863,64.81,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 11:50:00+00:00,-50,79.12,0.9876,49.859,65.88,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 11:55:00+00:00,-45,78.17,0.9855,49.854,64.7,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 12:00:00+00:00,-40,83.71,0.9902,49.862,65.8,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 12:05:00+00:00,-35,80.4,0.9921,49.852,64.46,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 12:10:00+00:00,-30,84.43,0.9788,49.854,65.58,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 12:15:00+00:00,-25,87.4,0.9752,49.858,67.67,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 12:20:00+00:00,-20,78.82,0.9933,49.86,64.63,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 12:25:00+00:00,-15,81.24,0.9923,49.856,61.92,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 12:30:00+00:00,-10,84.06,0.9913,49.854,65.75,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 12:35:00+00:00,-5,83.39,0.9789,49.851,63.29,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 12:40:00+00:00,0,77.0,0.9955,49.859,63.78,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 12:45:00+00:00,5,86.34,0.979,49.849,66.39,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 12:50:00+00:00,10,84.4,0.9825,49.857,65.15,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 12:55:00+00:00,15,83.57,0.9879,49.848,67.07,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 13:00:00+00:00,20,80.3,0.992,49.856,64.39,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 13:05:00+00:00,25,81.5,0.997,49.853,64.09,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 13:10:00+00:00,30,85.95,0.9771,49.85,64.36,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 13:15:00+00:00,35,88.22,0.9793,49.855,68.73,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 13:20:00+00:00,40,85.51,0.9748,49.852,66.06,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 13:25:00+00:00,45,82.82,0.9892,49.849,67.31,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 13:30:00+00:00,50,80.12,0.9881,49.857,65.93,0.959,CLOSED
IND-S04840,IN-C09285-GEN04,2026-08-03 13:35:00+00:00,55,86.56,0.977,49.848,66.58,0.959,CLOSED
