asset_id,asset_class,city,state,region,lat,lon,voltage_kv,capacity_mva,age_years,base_load_pct,voltage_pu,ambient_temp_c,transformer_bank_id,breaker_state,protection_relay,power_factor_nominal,health_index,dga_hydrogen_ppm,dga_acetylene_ppm,last_inspection_date,maintenance_priority
IN-C14742-SS,substation,Attanāyūr,Tamil Nadu,SR,12.58567,78.63011,132,25,4,57.4,1.016,34.8,,CLOSED,50/51 Overcurrent,0.95,99.0,16.4,3.5,2026-02-04,ROUTINE
IN-C14743-SS,substation,Attanūrpatti,Tamil Nadu,SR,11.68961,78.40934,132,25,6,55.4,1.004,30.3,,CLOSED,50/51 Overcurrent,0.923,97.5,9.2,5.1,2025-11-12,ROUTINE
IN-C14744-SS,substation,Attanūrpudūr,Tamil Nadu,SR,11.50051,78.14033,132,25,23,55.4,0.967,29.2,,CLOSED,50/51 Overcurrent,0.964,70.7,15.4,5.2,2025-06-08,MEDIUM
IN-C14745-SS,substation,Attaooakavundanpudūr,Tamil Nadu,SR,11.032,77.0747,132,25,35,37.8,0.964,29.7,,CLOSED,50/51 Overcurrent,0.989,54.8,45.4,5.4,2026-02-17,HIGH
IN-C14746-SS,substation,Attappakavundanpālaiyam,Tamil Nadu,SR,11.29656,77.40672,132,25,13,37.7,0.983,29.3,,CLOSED,50/51 Overcurrent,0.975,87.6,24.0,3.3,2025-01-20,ROUTINE
IN-C14747-SS,substation,Attappakavundanūr,Tamil Nadu,SR,10.49967,77.72783,132,25,27,61.3,0.971,27.7,,CLOSED,50/51 Overcurrent,0.969,69.3,62.3,2.2,2025-06-07,MEDIUM
IN-C14748-SS,substation,Attappallam,Tamil Nadu,SR,9.96195,78.90653,132,25,3,57.3,0.968,30.0,,CLOSED,50/51 Overcurrent,0.953,97.5,24.2,5.1,2025-02-28,ROUTINE
IN-C14749-SS,substation,Attappampatti,Tamil Nadu,SR,11.48203,78.02482,132,25,11,43.0,0.968,32.8,,CLOSED,50/51 Overcurrent,0.985,86.1,31.3,2.5,2025-02-26,ROUTINE
IN-C14750-SS,substation,Attappampālaiyam,Tamil Nadu,SR,11.13344,77.77546,132,25,31,38.6,0.976,29.7,,CLOSED,50/51 Overcurrent,0.976,62.1,14.4,2.2,2026-07-25,MEDIUM
IN-C14751-SS,substation,Attappanpatti,Tamil Nadu,SR,10.60576,77.80451,132,25,14,44.4,1.031,30.5,,CLOSED,50/51 Overcurrent,0.924,86.5,13.5,6.7,2025-09-09,ROUTINE
IN-C14752-SS,substation,Attappatti,Tamil Nadu,SR,10.08717,78.39075,132,25,11,56.4,1.018,27.4,,CLOSED,50/51 Overcurrent,0.919,94.2,16.6,1.0,2024-10-30,ROUTINE
IN-C14753-SS,substation,Attapponavalasu,Tamil Nadu,SR,10.98601,77.76103,132,25,38,42.5,0.993,30.2,,CLOSED,50/51 Overcurrent,0.944,55.0,19.3,5.3,2024-11-19,HIGH
IN-C14754-SS,substation,Attaripatti,Tamil Nadu,SR,11.75979,78.63784,132,25,20,64.7,0.985,32.3,,CLOSED,50/51 Overcurrent,0.951,68.3,33.7,6.2,2025-10-10,MEDIUM
IN-C14755-SS,substation,Attatti,Tamil Nadu,SR,12.76825,77.96495,132,25,19,47.9,1.021,35.7,,CLOSED,50/51 Overcurrent,0.926,75.7,22.7,2.9,2024-12-14,MEDIUM
IN-C14756-SS,substation,Attavalai,Tamil Nadu,SR,11.42048,76.83317,132,25,7,30.6,0.971,30.7,,CLOSED,50/51 Overcurrent,0.956,91.5,15.0,7.0,2024-12-07,ROUTINE
IN-C14757-SS,substation,Attavana Talaiyūr,Tamil Nadu,SR,11.53699,77.95501,132,25,32,50.1,1.003,31.2,,CLOSED,50/51 Overcurrent,0.949,61.4,25.4,1.4,2025-05-01,MEDIUM
IN-C14758-SS,substation,Attavanaichemmīlanjanpatti,Tamil Nadu,SR,11.24538,77.04297,132,25,35,47.3,1.0,29.1,,CLOSED,50/51 Overcurrent,0.945,55.0,21.1,1.7,2025-05-30,HIGH
IN-C14759-SS,substation,Attavanaikottāmpādi,Tamil Nadu,SR,11.62674,78.54069,132,25,8,45.6,1.01,29.6,,CLOSED,50/51 Overcurrent,0.933,90.3,12.7,2.5,2024-12-20,ROUTINE
IN-C14760-SS,substation,Attavanaippudūr,Tamil Nadu,SR,11.58965,77.66163,132,25,20,58.7,1.003,33.2,,CLOSED,50/51 Overcurrent,0.97,75.5,6.8,3.1,2025-12-19,MEDIUM
IN-C14761-SS,substation,Attayampālaiyam,Tamil Nadu,SR,11.35859,77.63988,132,25,37,45.7,0.99,29.7,,CLOSED,50/51 Overcurrent,0.967,45.8,50.1,2.2,2025-09-06,HIGH
IN-C14762-SS,substation,Atti,Tamil Nadu,SR,12.65408,79.61041,132,25,26,62.5,0.998,35.7,,CLOSED,50/51 Overcurrent,0.985,69.9,37.4,4.8,2026-03-20,MEDIUM
IN-C14763-SS,substation,Attichinnanahalli,Tamil Nadu,SR,12.13304,78.00087,132,25,26,37.8,0.996,33.6,,CLOSED,50/51 Overcurrent,0.919,68.9,23.4,4.5,2024-12-30,MEDIUM
IN-C14764-SS,substation,Atticholamangalam,Tamil Nadu,SR,10.7908,79.52734,132,25,29,34.7,1.021,30.1,,CLOSED,50/51 Overcurrent,0.989,61.9,20.2,2.0,2025-08-21,MEDIUM
IN-C14765-SS,substation,Attiguttappatti,Tamil Nadu,SR,12.33664,78.15743,132,25,30,52.9,0.969,35.3,,CLOSED,50/51 Overcurrent,0.933,71.0,17.2,4.2,2025-10-30,MEDIUM
IN-C14766-SS,substation,Attigānūr,Tamil Nadu,SR,12.40929,78.37585,132,25,12,54.3,1.009,34.8,,CLOSED,50/51 Overcurrent,0.92,83.7,124.0,1.6,2026-07-05,ROUTINE
IN-C14767-SS,substation,Attikadavu,Tamil Nadu,SR,11.21238,76.75617,132,25,13,32.7,0.978,31.7,,CLOSED,50/51 Overcurrent,0.965,85.5,55.1,4.0,2026-02-05,ROUTINE
IN-C14768-SS,substation,Attikatti,Tamil Nadu,SR,10.44403,76.98541,132,25,4,46.2,0.973,32.9,,CLOSED,50/51 Overcurrent,0.922,92.1,45.2,1.6,2024-12-16,ROUTINE
IN-C14769-SS,substation,Attikkadai,Tamil Nadu,SR,10.86555,79.47814,132,25,19,64.6,1.039,33.3,,CLOSED,50/51 Overcurrent,0.976,81.9,12.6,2.2,2026-01-17,ROUTINE
IN-C14770-SS,substation,Attikkallu,Tamil Nadu,SR,11.47129,76.66772,132,25,9,35.7,1.038,29.5,,CLOSED,50/51 Overcurrent,0.916,96.1,23.1,3.5,2025-09-23,ROUTINE
IN-C14771-SS,substation,Attikkombai,Tamil Nadu,SR,10.49155,77.76947,132,25,18,40.8,1.032,31.6,,CLOSED,50/51 Overcurrent,0.924,72.7,11.7,3.2,2025-07-13,MEDIUM
IN-C14772-SS,substation,Attikkottai,Tamil Nadu,SR,10.62637,79.40493,132,25,16,52.3,1.03,29.0,,CLOSED,50/51 Overcurrent,0.972,78.6,54.5,5.7,2024-11-10,ROUTINE
IN-C14773-SS,substation,Attikkulam,Tamil Nadu,SR,9.60417,78.12951,132,25,9,43.7,1.005,30.4,,CLOSED,50/51 Overcurrent,0.974,85.5,24.2,5.6,2025-04-29,ROUTINE
IN-C14774-SS,substation,Attikkulam Sengulam,Tamil Nadu,SR,9.49034,77.64677,132,25,25,61.3,0.991,32.5,,CLOSED,50/51 Overcurrent,0.93,68.7,38.6,2.2,2025-04-01,MEDIUM
IN-C14775-SS,substation,Attikkulattuppatti,Tamil Nadu,SR,10.638,78.23214,132,25,1,36.6,0.983,28.4,,CLOSED,50/51 Overcurrent,0.92,99.0,35.3,4.6,2026-01-17,ROUTINE
IN-C14776-SS,substation,Attikkuli,Tamil Nadu,SR,11.96333,78.78408,132,25,36,39.3,0.982,31.8,,CLOSED,50/51 Overcurrent,0.913,66.8,5.0,1.9,2024-12-23,MEDIUM
IN-C14777-SS,substation,Attikkāttuvalasu,Tamil Nadu,SR,11.18718,77.76318,132,25,38,39.3,1.013,33.1,,CLOSED,50/51 Overcurrent,0.93,57.8,17.8,3.9,2026-07-03,HIGH
IN-C14778-SS,substation,Attikkōttai,Tamil Nadu,SR,12.4899,77.81112,132,25,29,33.8,1.018,32.1,,CLOSED,50/51 Overcurrent,0.953,64.5,15.1,3.9,2025-07-16,MEDIUM
IN-C14779-SS,substation,Attikonnu,Tamil Nadu,SR,11.59422,76.38119,132,25,24,56.9,1.006,30.5,,CLOSED,50/51 Overcurrent,0.981,69.7,14.7,9.6,2025-05-30,MEDIUM
IN-C14780-SS,substation,Attikulam,Tamil Nadu,SR,9.65523,78.31334,132,25,33,43.1,0.994,30.7,,CLOSED,50/51 Overcurrent,0.953,69.9,24.7,4.0,2026-08-14,MEDIUM
IN-C14781-SS,substation,Attikulamcheri,Tamil Nadu,SR,8.20085,77.47199,132,25,36,39.0,1.038,25.6,,CLOSED,50/51 Overcurrent,0.966,63.3,20.8,12.5,2026-02-20,MEDIUM
IN-C14782-SS,substation,Attikulamsankudi,Tamil Nadu,SR,9.4885,77.64787,132,25,33,48.1,1.02,30.0,,CLOSED,50/51 Overcurrent,0.913,52.8,92.3,0.9,2025-07-21,HIGH
IN-C14783-SS,substation,Attikunnu,Tamil Nadu,SR,11.50225,76.35666,132,25,21,41.5,1.013,33.2,,CLOSED,50/51 Overcurrent,0.914,76.0,5.0,1.2,2024-10-05,MEDIUM
IN-C14784-SS,substation,Attikuppam,Tamil Nadu,SR,12.45513,78.61872,132,25,4,59.4,0.977,34.0,,CLOSED,50/51 Overcurrent,0.924,91.5,17.7,7.5,2025-10-01,ROUTINE
IN-C14785-SS,substation,Attikādu,Tamil Nadu,SR,11.2339,77.37355,132,25,23,53.4,1.015,31.0,,CLOSED,50/51 Overcurrent,0.976,67.9,22.9,6.3,2025-11-24,MEDIUM
IN-C14786-SS,substation,Attikāttuvilakudiyiruppu,Tamil Nadu,SR,8.11418,77.42848,132,25,19,54.4,0.964,27.5,,CLOSED,50/51 Overcurrent,0.954,79.0,17.9,19.2,2025-02-05,ROUTINE
IN-C14787-SS,substation,Attikāttānūr,Tamil Nadu,SR,11.68463,77.99347,132,25,37,42.2,1.039,29.4,,CLOSED,50/51 Overcurrent,0.958,58.8,19.0,4.3,2025-08-17,HIGH
IN-C14788-SS,substation,Attimalai,Tamil Nadu,SR,11.77287,77.51015,132,25,24,46.4,1.039,33.1,,CLOSED,50/51 Overcurrent,0.923,63.8,57.0,3.2,2026-08-08,MEDIUM
IN-C14789-SS,substation,Attimalaippattu,Tamil Nadu,SR,12.72397,79.18298,132,25,36,33.6,1.039,34.4,,CLOSED,50/51 Overcurrent,0.985,57.2,13.5,17.9,2026-05-25,HIGH
IN-C14790-SS,substation,Attimarattuppatti,Tamil Nadu,SR,10.40524,78.01342,132,25,21,52.3,0.994,29.5,,CLOSED,50/51 Overcurrent,0.918,83.2,21.9,2.6,2024-10-16,ROUTINE
IN-C14791-SS,substation,Attimarattuppālaiyam,Tamil Nadu,SR,10.75312,77.41224,132,25,25,46.1,1.031,31.5,,CLOSED,50/51 Overcurrent,0.948,71.0,49.0,2.6,2025-09-23,MEDIUM
IN-C14792-SS,substation,Attimarattuvalasu,Tamil Nadu,SR,10.61957,77.4477,132,25,30,49.9,1.024,28.2,,CLOSED,50/51 Overcurrent,0.96,63.5,11.0,9.1,2025-03-30,MEDIUM
IN-C14793-SS,substation,Attimarattuvalavu,Tamil Nadu,SR,11.79466,78.64273,132,25,32,44.0,1.018,33.1,,CLOSED,50/51 Overcurrent,0.915,60.4,21.1,3.7,2025-06-17,MEDIUM
IN-C14794-SS,substation,Attimarattūr,Tamil Nadu,SR,11.55855,77.56283,132,25,15,34.4,1.004,29.7,,CLOSED,50/51 Overcurrent,0.969,89.9,11.7,4.3,2026-03-11,ROUTINE
IN-C14795-SS,substation,Attimugam,Tamil Nadu,SR,12.75359,77.97518,132,25,32,63.5,1.026,32.2,,CLOSED,50/51 Overcurrent,0.99,59.1,22.2,3.0,2025-06-18,HIGH
IN-C14796-SS,substation,Attimur,Tamil Nadu,SR,12.5413,79.08168,132,25,28,31.5,1.014,29.9,,CLOSED,50/51 Overcurrent,0.968,66.1,11.4,4.6,2025-03-03,MEDIUM
IN-C14797-SS,substation,Attimānam,Tamil Nadu,SR,12.58205,79.92411,132,25,10,60.3,0.992,31.8,,CLOSED,50/51 Overcurrent,0.979,89.9,34.8,2.5,2025-08-05,ROUTINE
IN-C14798-SS,substation,Attimānjeri,Tamil Nadu,SR,13.25482,79.43356,132,25,21,46.3,0.971,30.6,,CLOSED,50/51 Overcurrent,0.989,72.7,17.5,2.3,2025-08-01,MEDIUM
IN-C14799-SS,substation,Attinathain,Tamil Nadu,SR,12.29935,77.64832,132,25,17,53.3,0.969,34.6,,CLOSED,50/51 Overcurrent,0.941,81.5,17.1,1.6,2026-07-15,ROUTINE
IN-C14800-SS,substation,Attinjeri,Tamil Nadu,SR,13.26295,79.42298,132,25,2,42.6,0.99,33.1,,CLOSED,50/51 Overcurrent,0.97,89.7,38.6,15.3,2025-09-14,ROUTINE
IN-C14801-SS,substation,Attipali,Tamil Nadu,SR,11.52038,76.48508,132,25,38,58.4,0.98,30.7,,CLOSED,50/51 Overcurrent,0.929,47.3,9.9,2.9,2024-12-20,HIGH
IN-C14802-SS,substation,Attipallam,Tamil Nadu,SR,10.61213,78.51471,132,25,28,51.6,0.989,29.1,,CLOSED,50/51 Overcurrent,0.941,68.9,110.0,1.1,2024-10-31,MEDIUM
IN-C14803-SS,substation,Attipatti,Tamil Nadu,SR,9.48996,77.64604,132,25,10,42.4,1.015,28.9,,CLOSED,50/51 Overcurrent,0.949,80.6,23.6,2.1,2025-12-19,ROUTINE
IN-C14804-SS,substation,Attipattu,Tamil Nadu,SR,12.56858,78.8903,132,25,34,63.1,1.007,35.3,,CLOSED,50/51 Overcurrent,0.962,62.6,20.6,7.5,2026-01-12,MEDIUM
IN-C14805-SS,substation,Attippallam,Tamil Nadu,SR,12.36542,78.44499,132,25,4,33.9,1.012,32.4,,CLOSED,50/51 Overcurrent,0.951,98.7,36.1,4.6,2025-06-25,ROUTINE
IN-C14806-SS,substation,Attippedu,Tamil Nadu,SR,13.27586,80.1521,132,25,31,49.1,0.97,31.1,,CLOSED,50/51 Overcurrent,0.95,65.0,18.0,5.7,2026-01-29,MEDIUM
IN-C14807-SS,substation,Attippuliyūr,Tamil Nadu,SR,10.7585,79.70181,132,25,7,64.9,0.994,29.4,,CLOSED,50/51 Overcurrent,0.972,91.6,14.9,5.9,2026-02-25,ROUTINE
IN-C14808-SS,substation,Attippādi,Tamil Nadu,SR,12.20579,78.65891,132,25,38,51.4,0.963,32.2,,CLOSED,50/51 Overcurrent,0.98,61.9,15.5,6.2,2025-03-29,MEDIUM
IN-C14809-SS,substation,Attippākkam,Tamil Nadu,SR,12.01965,79.15583,132,25,9,39.5,1.015,31.4,,CLOSED,50/51 Overcurrent,0.919,89.5,33.3,9.8,2024-10-28,ROUTINE
IN-C14810-SS,substation,Attippālaiyam,Tamil Nadu,SR,11.03655,77.71789,132,25,31,58.4,0.966,31.9,,CLOSED,50/51 Overcurrent,0.964,59.3,7.2,1.5,2026-03-12,HIGH
IN-C14811-SS,substation,Attipādi,Tamil Nadu,SR,12.03484,78.77214,132,25,11,42.8,1.019,32.1,,CLOSED,50/51 Overcurrent,0.95,78.7,28.8,7.5,2024-12-08,ROUTINE
IN-C14812-SS,substation,Attipākkam,Tamil Nadu,SR,12.47091,79.60086,132,25,16,34.9,1.024,35.6,,CLOSED,50/51 Overcurrent,0.968,75.1,14.4,6.4,2026-07-12,MEDIUM
IN-C14813-SS,substation,Attipālaiyam,Tamil Nadu,SR,11.12914,76.98104,132,25,33,47.1,0.98,29.2,,CLOSED,50/51 Overcurrent,0.925,65.1,22.8,7.9,2024-09-16,MEDIUM
IN-C14814-SS,substation,Attirambākkam,Tamil Nadu,SR,13.23205,79.88711,132,25,34,61.6,0.962,32.7,,CLOSED,50/51 Overcurrent,0.939,65.8,25.8,1.3,2026-08-18,MEDIUM
IN-C14815-SS,substation,Attirampatti,Tamil Nadu,SR,11.74755,77.95838,132,25,30,40.9,1.028,34.7,,CLOSED,50/51 Overcurrent,0.973,63.3,45.9,7.5,2025-04-14,MEDIUM
IN-C14816-SS,substation,Attireddiyūr,Tamil Nadu,SR,11.60172,77.60998,132,25,37,40.8,0.977,30.8,,CLOSED,50/51 Overcurrent,0.978,66.3,19.5,1.7,2025-07-09,MEDIUM
IN-C14817-SS,substation,Attirivayal,Tamil Nadu,SR,10.54273,78.79245,132,25,18,39.8,0.976,28.1,,CLOSED,50/51 Overcurrent,0.965,77.2,39.1,1.5,2025-07-31,MEDIUM
IN-C14818-SS,substation,Attisandiram,Tamil Nadu,SR,12.8239,77.89576,132,25,13,61.3,1.024,30.2,,CLOSED,50/51 Overcurrent,0.968,73.9,22.1,6.1,2026-05-13,MEDIUM
IN-C14819-SS,substation,Attivetti,Tamil Nadu,SR,10.4224,79.42302,132,25,26,56.0,1.014,30.5,,CLOSED,50/51 Overcurrent,0.919,69.9,52.3,2.3,2024-09-30,MEDIUM
IN-C14820-SS,substation,Attivākkam,Tamil Nadu,SR,13.27151,80.06383,132,25,30,50.8,1.023,32.2,,CLOSED,50/51 Overcurrent,0.921,73.5,12.6,3.6,2024-11-24,MEDIUM
IN-C14821-SS,substation,Attiyadikuppam,Tamil Nadu,SR,11.6953,79.4857,132,25,21,47.1,1.036,32.6,,CLOSED,50/51 Overcurrent,0.97,70.1,20.0,3.1,2025-03-20,MEDIUM
IN-C14822-SS,substation,Attiyandal,Tamil Nadu,SR,12.22946,79.02527,132,25,17,65.0,0.972,31.6,,CLOSED,50/51 Overcurrent,0.97,75.1,54.0,3.3,2025-05-11,MEDIUM
IN-C14823-SS,substation,Attiyanūr,Tamil Nadu,SR,12.5285,78.89624,132,25,27,45.1,1.011,30.6,,CLOSED,50/51 Overcurrent,0.914,68.6,18.5,4.1,2025-06-14,MEDIUM
IN-C14824-SS,substation,Attiyappakkavundanpālaiyam,Tamil Nadu,SR,11.00453,77.88727,132,25,12,57.0,0.977,32.0,,CLOSED,50/51 Overcurrent,0.92,78.6,55.4,4.4,2025-04-30,ROUTINE
IN-C14825-SS,substation,Attiyūr,Tamil Nadu,SR,12.16611,79.3981,132,25,31,39.0,1.027,34.4,,CLOSED,50/51 Overcurrent,0.924,65.3,15.3,7.9,2025-06-14,MEDIUM
IN-C14826-SS,substation,Attiyūrmeltūli,Tamil Nadu,SR,12.55034,79.74439,132,25,29,63.8,1.039,31.0,,CLOSED,50/51 Overcurrent,0.917,76.8,44.2,1.2,2026-04-03,MEDIUM
IN-C14827-SS,substation,Attiyūrpudūr,Tamil Nadu,SR,11.60838,77.29986,132,25,36,41.6,1.021,31.3,,CLOSED,50/51 Overcurrent,0.939,56.9,35.6,2.9,2025-07-12,HIGH
IN-C14828-SS,substation,Attiyūrtirukkai,Tamil Nadu,SR,12.04576,79.37098,132,25,22,49.3,1.039,33.2,,CLOSED,50/51 Overcurrent,0.972,73.5,46.5,7.2,2025-09-30,MEDIUM
IN-C14829-SS,substation,Attubail,Tamil Nadu,SR,11.32931,76.62355,132,25,1,53.0,1.017,32.1,,CLOSED,50/51 Overcurrent,0.944,99.0,27.3,2.8,2024-11-02,ROUTINE
IN-C14830-SS,substation,Attupattukottaipanji,Tamil Nadu,SR,12.34493,79.83489,132,25,17,51.3,0.978,31.6,,CLOSED,50/51 Overcurrent,0.926,76.4,40.7,5.3,2025-06-02,MEDIUM
IN-C14831-SS,substation,Attuppatti,Tamil Nadu,SR,10.3841,78.38501,132,25,37,35.6,1.031,31.8,,CLOSED,50/51 Overcurrent,0.947,54.1,18.9,10.8,2025-10-02,HIGH
IN-C14832-SS,substation,Attuppālaiyam,Tamil Nadu,SR,11.08581,77.18957,132,25,24,43.3,1.019,30.6,,CLOSED,50/51 Overcurrent,0.964,67.3,32.4,4.2,2026-04-23,MEDIUM
IN-C14833-SS,substation,Attuvani,Tamil Nadu,SR,11.45856,76.74238,132,25,23,32.0,1.032,34.5,,CLOSED,50/51 Overcurrent,0.947,65.5,54.7,17.0,2025-05-29,MEDIUM
IN-C14834-SS,substation,Attuvāmpādi,Tamil Nadu,SR,12.59876,79.12223,132,25,18,49.4,0.992,34.2,,CLOSED,50/51 Overcurrent,0.959,73.3,24.1,2.3,2025-10-13,MEDIUM
IN-C14835-SS,substation,Attālanallūr,Tamil Nadu,SR,8.72048,77.49198,132,25,8,52.8,1.038,30.8,,CLOSED,50/51 Overcurrent,0.983,83.6,29.6,4.6,2024-11-21,ROUTINE
IN-C14836-SS,substation,Attālappatti,Tamil Nadu,SR,10.98046,78.43828,132,25,6,44.7,0.979,29.3,,CLOSED,50/51 Overcurrent,0.912,95.2,48.8,7.5,2025-08-26,ROUTINE
IN-C14837-SS,substation,Attāmpālaiyam,Tamil Nadu,SR,10.95304,77.65972,132,25,18,48.4,0.972,33.8,,CLOSED,50/51 Overcurrent,0.962,85.3,11.0,1.4,2026-05-06,ROUTINE
IN-C14838-SS,substation,Attāngudi,Tamil Nadu,SR,9.55248,78.81276,132,25,33,58.7,1.028,27.3,,CLOSED,50/51 Overcurrent,0.945,68.6,11.7,2.0,2025-06-10,MEDIUM
IN-C14839-SS,substation,Attānivayal,Tamil Nadu,SR,9.78737,78.92213,132,25,12,31.6,1.017,27.8,,CLOSED,50/51 Overcurrent,0.914,90.5,22.6,1.5,2024-11-30,ROUTINE
IN-C14840-SS,substation,Attānūr,Tamil Nadu,SR,9.60231,78.87562,132,25,23,47.3,0.973,29.2,,CLOSED,50/51 Overcurrent,0.948,74.6,39.3,2.7,2026-04-17,MEDIUM
IN-C14841-SS,substation,Attāpatti,Tamil Nadu,SR,9.99595,78.38914,132,25,12,41.3,0.984,28.5,,CLOSED,50/51 Overcurrent,0.952,88.1,30.7,1.6,2026-05-23,ROUTINE
IN-C14842-SS,substation,Attūrnahalli,Tamil Nadu,SR,12.35165,78.05972,132,25,21,61.9,1.037,33.9,,CLOSED,50/51 Overcurrent,0.91,84.1,42.2,9.7,2025-08-10,ROUTINE
IN-C14843-SS,substation,George Town,Tamil Nadu,SR,13.0926,80.2801,132,25,37,37.7,1.03,31.0,,CLOSED,50/51 Overcurrent,0.911,59.3,12.8,6.5,2025-07-17,HIGH
IN-C12340-TR01,transformer,Chennai,Tamil Nadu,SR,13.13644,80.32802,33,315,22,47.4,0.983,30.7,BANK-CHENNAI,CLOSED,87T Differential,0.946,72.1,12.4,6.8,2024-10-22,MEDIUM
IN-C12340-FD011,feeder,Chennai,Tamil Nadu,SR,13.11836,80.31362,33,100,6,55.6,0.975,35.2,,CLOSED,50/51 Overcurrent,0.981,99.0,45.1,5.4,2025-01-09,ROUTINE
IN-C12340-FD012,feeder,Chennai,Tamil Nadu,SR,13.13326,80.31983,33,100,37,31.0,0.962,34.8,,CLOSED,50/51 Overcurrent,0.925,58.6,22.1,3.0,2025-12-17,HIGH
IN-C12340-TR02,transformer,Chennai,Tamil Nadu,SR,13.05126,80.32359,33,315,24,44.9,0.973,35.1,BANK-CHENNAI,CLOSED,87T Differential,0.927,62.2,40.4,12.2,2024-11-21,MEDIUM
IN-C12340-FD021,feeder,Chennai,Tamil Nadu,SR,13.05113,80.31555,33,100,10,34.1,1.005,36.2,,CLOSED,50/51 Overcurrent,0.928,74.3,12.8,3.5,2025-01-25,MEDIUM
IN-C12340-FD022,feeder,Chennai,Tamil Nadu,SR,13.0249,80.3109,33,100,28,40.0,0.997,31.6,,CLOSED,50/51 Overcurrent,0.924,61.5,30.5,4.1,2025-01-25,MEDIUM
IN-C12340-TR03,transformer,Chennai,Tamil Nadu,SR,13.13479,80.26744,33,315,2,45.6,1.009,31.1,BANK-CHENNAI,CLOSED,87T Differential,0.974,99.0,30.8,2.7,2026-03-19,ROUTINE
IN-C12340-FD031,feeder,Chennai,Tamil Nadu,SR,13.11392,80.28993,33,100,12,53.4,0.988,33.6,,CLOSED,50/51 Overcurrent,0.982,81.9,13.3,2.9,2025-10-13,ROUTINE
IN-C12340-FD032,feeder,Chennai,Tamil Nadu,SR,13.09778,80.29329,33,100,8,43.5,0.983,35.6,,CLOSED,50/51 Overcurrent,0.946,94.6,61.6,3.4,2025-08-06,ROUTINE
IN-C12341-TR01,transformer,Coimbatore,Tamil Nadu,SR,11.00357,76.94177,33,315,8,50.1,0.999,31.3,BANK-COIMBATORE,CLOSED,87T Differential,0.986,78.6,113.5,1.0,2024-09-15,ROUTINE
IN-C12341-FD011,feeder,Coimbatore,Tamil Nadu,SR,10.98733,76.95335,33,100,5,64.6,1.032,28.2,,CLOSED,50/51 Overcurrent,0.968,90.3,8.2,1.1,2025-01-05,ROUTINE
IN-C12341-FD012,feeder,Coimbatore,Tamil Nadu,SR,10.97312,76.97549,33,100,17,56.2,1.03,29.2,,CLOSED,50/51 Overcurrent,0.924,87.2,21.1,9.6,2025-07-24,ROUTINE
IN-C12341-TR02,transformer,Coimbatore,Tamil Nadu,SR,11.04518,76.98127,33,315,30,47.5,0.981,33.8,BANK-COIMBATORE,CLOSED,87T Differential,0.912,59.3,16.5,6.4,2025-05-13,HIGH
IN-C12341-FD021,feeder,Coimbatore,Tamil Nadu,SR,11.0194,76.98964,33,100,18,55.8,0.968,31.1,,CLOSED,50/51 Overcurrent,0.982,79.8,28.2,4.3,2025-12-30,ROUTINE
IN-C12341-FD022,feeder,Coimbatore,Tamil Nadu,SR,11.01743,76.99357,33,100,16,42.0,0.988,31.0,,CLOSED,50/51 Overcurrent,0.977,74.9,64.5,7.7,2024-10-28,MEDIUM
IN-C12341-TR03,transformer,Coimbatore,Tamil Nadu,SR,11.03094,76.97102,33,315,31,32.3,1.012,30.1,BANK-COIMBATORE,CLOSED,87T Differential,0.944,55.1,17.2,2.4,2025-03-30,HIGH
IN-C12341-FD031,feeder,Coimbatore,Tamil Nadu,SR,11.0495,76.9571,33,100,13,51.6,0.969,28.5,,CLOSED,50/51 Overcurrent,0.985,83.2,8.2,2.4,2024-12-12,ROUTINE
IN-C12341-FD032,feeder,Coimbatore,Tamil Nadu,SR,11.03976,76.98186,33,100,34,51.0,0.975,33.8,,CLOSED,50/51 Overcurrent,0.986,67.2,20.8,0.9,2025-08-06,MEDIUM
IN-C12342-TR01,transformer,Kallakurichi,Tamil Nadu,SR,11.73044,78.94475,33,315,12,64.4,0.972,30.1,BANK-KALLAKURICHI,CLOSED,87T Differential,0.928,88.4,46.4,2.8,2025-12-16,ROUTINE
IN-C12342-FD011,feeder,Kallakurichi,Tamil Nadu,SR,11.72311,78.96899,33,100,23,32.9,0.985,33.6,,CLOSED,50/51 Overcurrent,0.935,81.1,10.8,9.8,2026-06-10,ROUTINE
IN-C12342-FD012,feeder,Kallakurichi,Tamil Nadu,SR,11.71291,78.9806,33,100,7,59.4,0.994,31.0,,CLOSED,50/51 Overcurrent,0.975,98.2,16.2,5.0,2026-07-20,ROUTINE
IN-C12342-TR02,transformer,Kallakurichi,Tamil Nadu,SR,11.73687,78.93215,33,315,25,35.3,0.986,32.1,BANK-KALLAKURICHI,CLOSED,87T Differential,0.972,69.1,27.0,3.4,2026-04-19,MEDIUM
IN-C12342-FD021,feeder,Kallakurichi,Tamil Nadu,SR,11.74189,78.9544,33,100,5,34.0,0.992,34.4,,CLOSED,50/51 Overcurrent,0.937,99.0,12.9,10.4,2026-05-27,ROUTINE
IN-C12342-FD022,feeder,Kallakurichi,Tamil Nadu,SR,11.7189,78.9441,33,100,23,39.6,0.989,30.5,,CLOSED,50/51 Overcurrent,0.984,69.4,10.4,3.6,2026-01-17,MEDIUM
